      E;     ( 1| 0);     ( 1| 1);     ( 1|-1);     ( 0| 2);     ( 0|-2);     ( 2| 0);     ( 1| 2);     ( 1|-2);     ( 2| 1);     ( 2|-1);     ( 2| 2);     ( 2|-2);     ( 1| 3);     ( 1|-3);     ( 3| 0);     ( 3| 1);     ( 3|-1);     ( 2| 3);     ( 2|-3);     ( 3| 2);     ( 3|-2);     ( 0| 4);     ( 0|-4);     ( 1| 4);     ( 1|-4);     ( 4| 0);     ( 3| 3);     ( 3|-3);     ( 4| 1);     ( 4|-1);     ( 2| 4);     ( 2|-4);     ( 4| 2);     ( 4|-2);     ( 1| 5);     ( 1|-5);     ( 3| 4);     ( 3|-4);     ( 4| 3);     ( 4|-3);     ( 5| 0);     ( 2| 5);     ( 2|-5);     ( 5| 1);     ( 5|-1);     ( 5| 2);     ( 5|-2);     ( 4| 4);     ( 4|-4);     ( 3| 5);     ( 3|-5);     ( 0| 6);     ( 0|-6);     ( 5| 3);     ( 5|-3);     ( 2| 6);     ( 2|-6)
 623.00; 4.16910E-06; 2.04680E-05; 1.57470E-04; 7.14640E-05; 3.92910E-05; 1.17370E-04; 8.33850E-06; 8.57350E-06; 2.26360E-05; 2.02580E-05; 3.46040E-05; 1.50540E-04; 1.42680E-04; 6.70630E-05; 3.71530E-05; 7.37090E-05; 4.65820E-05; 1.02880E-05; 1.46190E-05; 1.96250E-05; 2.54340E-05; 2.92750E-06; 1.18840E-04; 5.76730E-06; 5.15510E-06; 9.66140E-05; 1.22550E-04; 4.31100E-05; 1.01370E-05; 1.19940E-05; 7.07780E-05; 1.48310E-04; 5.71140E-05; 1.19720E-04; 1.35540E-05; 5.88610E-06; 1.45870E-05; 1.37600E-05; 9.97570E-06; 6.88360E-06; 2.54630E-05; 1.24590E-06; 1.95240E-05; 8.33650E-05; 1.33640E-05; 1.39620E-05; 6.94770E-06; 6.08930E-05; 1.45980E-04; 3.25150E-05; 7.68090E-06; 2.71820E-05; 6.97050E-05; 1.90220E-05; 2.70210E-05; 1.96010E-05; 1.38760E-04
 626.00; 6.43680E-06; 3.79300E-05; 1.32490E-04; 9.47960E-05; 2.32690E-05; 1.23910E-04; 1.31790E-05; 1.09540E-05; 1.58040E-05; 1.97600E-05; 5.08670E-05; 1.26920E-04; 1.11750E-04; 1.02910E-04; 3.61480E-05; 6.35400E-05; 2.65640E-05; 5.18200E-06; 1.48290E-05; 2.29820E-05; 1.99720E-05; 2.20070E-07; 5.68700E-05; 7.35950E-06; 5.60310E-06; 8.40930E-05; 1.21490E-04; 6.42410E-05; 1.10610E-05; 1.09270E-05; 5.53140E-05; 1.50080E-04; 4.35390E-05; 1.13190E-04; 1.28650E-05; 5.46900E-06; 1.07060E-05; 6.59320E-06; 7.13150E-06; 1.14400E-06; 1.71970E-05; 1.80430E-06; 2.45950E-05; 9.10410E-05; 2.37330E-05; 1.10220E-05; 4.33960E-06; 6.26000E-05; 1.41780E-04; 2.45430E-05; 7.33960E-06; 2.91370E-05; 6.85780E-05; 2.19400E-05; 2.07230E-05; 2.20370E-05; 1.80430E-04
 629.00; 8.85040E-06; 5.98310E-05; 1.21220E-04; 8.73900E-05; 2.54040E-05; 1.21850E-04; 1.32630E-05; 1.11600E-05; 8.62200E-06; 1.57940E-05; 8.01280E-05; 9.63080E-05; 9.11110E-05; 1.09980E-04; 3.55500E-05; 6.61710E-05; 6.17770E-06; 1.10160E-07; 1.23600E-05; 2.53780E-05; 1.32890E-05; 5.65760E-06; 2.62290E-05; 6.50140E-06; 4.24500E-06; 6.98570E-05; 1.17320E-04; 9.11230E-05; 6.78520E-06; 7.94680E-06; 3.50350E-05; 1.45150E-04; 2.82500E-05; 9.23860E-05; 1.05270E-05; 4.36620E-06; 6.25600E-06; 3.08340E-06; 2.32450E-06; 9.29620E-06; 1.05450E-05; 1.59360E-06; 1.81410E-05; 8.80940E-05; 2.88600E-05; 7.89080E-06; 4.61790E-06; 7.63440E-05; 1.17950E-04; 3.12910E-05; 5.40240E-06; 3.12210E-05; 7.22740E-05; 2.81060E-05; 1.55260E-05; 1.98520E-05; 2.08690E-04
 632.00; 9.06370E-06; 5.99710E-05; 1.37770E-04; 1.37560E-04; 3.30260E-05; 9.26970E-05; 1.01740E-05; 7.83490E-06; 7.31330E-06; 1.18890E-05; 1.27830E-04; 6.01170E-05; 9.65960E-05; 1.10200E-04; 2.91930E-05; 6.67320E-05; 4.89800E-06; 1.13280E-06; 8.78120E-06; 2.02280E-05; 1.54220E-05; 1.43110E-05; 2.30710E-05; 5.55220E-06; 2.73050E-06; 5.68440E-05; 1.14430E-04; 9.54410E-05; 2.14210E-06; 6.26400E-06; 1.81920E-05; 1.43130E-04; 1.92790E-05; 6.89260E-05; 2.47920E-05; 4.48510E-06; 2.45360E-06; 1.88660E-06; 1.26710E-07; 2.32310E-05; 3.97190E-06; 1.49890E-06; 1.22850E-05; 7.31170E-05; 2.26720E-05; 6.82030E-06; 7.35740E-06; 1.06360E-04; 1.11170E-04; 4.06990E-05; 7.18830E-06; 3.08210E-05; 7.20530E-05; 4.10840E-05; 1.74140E-05; 1.75840E-05; 2.03180E-04
 635.00; 8.63290E-06; 5.55720E-05; 1.84770E-04; 1.67900E-04; 3.01710E-05; 5.67150E-05; 8.90830E-06; 4.76100E-06; 8.93890E-06; 8.47230E-06; 1.66290E-04; 3.23010E-05; 1.11680E-04; 1.03810E-04; 2.10690E-05; 5.33610E-05; 4.30900E-05; 1.54100E-06; 5.53000E-06; 1.60850E-05; 2.32650E-05; 2.06280E-05; 2.91510E-05; 4.66370E-06; 2.12140E-06; 4.40040E-05; 1.19950E-04; 7.02110E-05; 1.92280E-06; 5.52580E-06; 8.15610E-06; 1.28750E-04; 2.02380E-05; 5.18130E-05; 4.66730E-05; 9.50980E-06; 1.55200E-07; 2.75520E-06; 1.55030E-06; 4.01350E-05; 2.01170E-06; 7.12480E-07; 7.73120E-06; 6.11020E-05; 1.69150E-05; 5.02220E-06; 1.17700E-05; 1.43330E-04; 1.14300E-04; 5.12100E-05; 7.58720E-06; 3.46790E-05; 6.40850E-05; 5.05490E-05; 1.70300E-05; 1.52610E-05; 1.72210E-04
 638.00; 7.76110E-06; 7.21850E-05; 2.21920E-04; 1.23280E-04; 2.14820E-05; 3.43560E-05; 8.30520E-06; 4.45450E-06; 8.35450E-06; 5.17890E-06; 1.72370E-04; 1.86440E-05; 1.20620E-04; 9.68760E-05; 1.13190E-05; 3.20790E-05; 8.82620E-05; 1.14510E-06; 2.65990E-06; 1.29960E-05; 2.54500E-05; 2.07330E-05; 3.51030E-05; 5.35840E-06; 3.35710E-06; 3.84290E-05; 1.22890E-04; 6.28630E-05; 3.22050E-06; 6.35460E-06; 4.54930E-06; 9.28470E-05; 2.37020E-05; 4.68200E-05; 5.45750E-05; 1.65310E-05; 6.02260E-07; 6.53180E-06; 3.38590E-06; 5.20950E-05; 1.08560E-05; 2.02520E-07; 8.57530E-06; 4.94800E-05; 2.14020E-05; 2.12930E-06; 1.77400E-05; 1.79560E-04; 1.05690E-04; 5.37960E-05; 5.45350E-06; 4.84140E-05; 5.32220E-05; 5.14070E-05; 1.12670E-05; 1.42300E-05; 1.39360E-04
 641.00; 5.90870E-06; 8.82200E-05; 2.13690E-04; 5.96880E-05; 1.18920E-05; 2.77620E-05; 6.31920E-06; 3.81650E-06; 6.34910E-06; 2.30120E-06; 1.66780E-04; 1.44990E-05; 9.83430E-05; 1.06630E-04; 4.69700E-06; 1.80760E-05; 1.10960E-04; 3.34450E-06; 1.32120E-06; 1.20400E-05; 1.66060E-05; 1.74310E-05; 2.87410E-05; 6.29510E-06; 5.48040E-06; 4.58170E-05; 1.10170E-04; 7.45560E-05; 2.00420E-06; 8.38270E-06; 6.49650E-06; 5.01680E-05; 2.56340E-05; 6.71530E-05; 6.09760E-05; 2.04420E-05; 1.57480E-06; 8.77220E-06; 3.12260E-06; 4.72440E-05; 2.20630E-05; 5.90220E-07; 1.50960E-05; 4.64260E-05; 2.87990E-05; 6.91030E-07; 2.60380E-05; 2.01250E-04; 9.09010E-05; 3.56450E-05; 3.90030E-06; 7.34610E-05; 4.81000E-05; 4.07130E-05; 6.24680E-06; 1.31230E-05; 1.12190E-04
 644.00; 4.44130E-06; 7.86420E-05; 1.81690E-04; 3.77950E-05; 6.09430E-06; 2.93480E-05; 4.45230E-06; 3.54760E-06; 4.35690E-06; 4.43210E-07; 1.64690E-04; 1.34140E-05; 6.22540E-05; 1.18170E-04; 3.61710E-06; 1.78740E-05; 1.10300E-04; 5.60660E-06; 1.25470E-06; 1.27850E-05; 6.06660E-06; 8.60460E-06; 1.58490E-05; 6.84340E-06; 7.74760E-06; 7.05640E-05; 9.23270E-05; 8.61940E-05; 3.10920E-07; 1.35170E-05; 1.08120E-05; 2.69690E-05; 2.37210E-05; 1.02840E-04; 7.02220E-05; 2.03700E-05; 8.23490E-07; 6.09870E-06; 1.02160E-06; 2.92250E-05; 2.49980E-05; 1.65600E-06; 1.56330E-05; 5.48380E-05; 3.88900E-05; 1.32840E-06; 3.36590E-05; 1.72210E-04; 8.13100E-05; 1.08630E-05; 4.60370E-06; 9.27790E-05; 5.92990E-05; 2.89110E-05; 2.49060E-06; 1.11750E-05; 9.01800E-05
 647.00; 2.47110E-06; 7.04820E-05; 1.52360E-04; 5.12400E-05; 4.32760E-06; 2.57670E-05; 2.83520E-06; 2.77380E-06; 2.29650E-06; 4.38100E-07; 1.29450E-04; 1.23580E-05; 3.89130E-05; 1.18230E-04; 4.43660E-06; 2.82670E-05; 8.30910E-05; 5.04150E-06; 8.79770E-07; 1.36570E-05; 4.85070E-06; 1.93650E-06; 8.03110E-06; 7.87860E-06; 8.20240E-06; 1.04020E-04; 6.55800E-05; 9.02580E-05; 8.86530E-07; 1.52800E-05; 1.06540E-05; 1.52220E-05; 2.10950E-05; 1.40090E-04; 7.31310E-05; 2.30090E-05; 1.88410E-06; 3.09100E-06; 3.14020E-07; 1.73400E-05; 1.74490E-05; 2.41350E-06; 8.85990E-06; 6.33770E-05; 4.31460E-05; 5.45810E-06; 4.19070E-05; 1.21950E-04; 8.39560E-05; 6.30070E-06; 5.37280E-06; 9.61000E-05; 8.25600E-05; 4.02370E-05; 7.90380E-07; 9.53440E-06; 8.37960E-05
 650.00; 9.22720E-07; 7.40110E-05; 1.37020E-04; 4.92370E-05; 2.75800E-06; 2.08060E-05; 1.79420E-06; 2.27180E-06; 1.62770E-06; 2.15780E-06; 1.00320E-04; 1.05060E-05; 2.10750E-05; 1.12800E-04; 7.19960E-06; 4.91000E-05; 5.20520E-05; 3.03930E-06; 4.15030E-07; 1.28460E-05; 9.19700E-06; 1.44790E-05; 1.46020E-05; 9.27240E-06; 6.77970E-06; 1.35350E-04; 3.84820E-05; 8.51470E-05; 2.42540E-06; 1.26700E-05; 6.65700E-06; 8.38540E-06; 2.17990E-05; 1.65380E-04; 7.38290E-05; 3.43730E-05; 8.34180E-06; 4.39990E-06; 2.55570E-06; 1.13610E-05; 1.15770E-05; 2.91920E-06; 3.38980E-06; 7.57150E-05; 4.01760E-05; 1.03360E-05; 3.94470E-05; 7.43200E-05; 8.47330E-05; 2.62190E-05; 4.22710E-06; 9.09420E-05; 1.01550E-04; 4.41810E-05; 1.59650E-06; 1.04890E-05; 7.63340E-05
 653.00; 7.27250E-07; 7.76980E-05; 1.19840E-04; 4.39870E-05; 2.48890E-06; 1.71150E-05; 4.69790E-07; 2.78570E-06; 2.20310E-06; 8.23330E-06; 8.79890E-05; 6.76370E-06; 1.16570E-05; 9.22520E-05; 8.48500E-06; 8.14810E-05; 4.46150E-05; 2.46000E-06; 2.02840E-06; 8.44330E-06; 1.20200E-05; 3.46820E-05; 2.66730E-05; 1.10250E-05; 6.43110E-06; 1.54710E-04; 2.90240E-05; 6.66900E-05; 3.69880E-06; 1.04440E-05; 1.68030E-06; 4.08430E-06; 2.01100E-05; 1.74870E-04; 7.68040E-05; 4.88160E-05; 1.41010E-05; 4.09650E-06; 1.09130E-05; 5.95970E-06; 2.11280E-05; 2.16410E-06; 3.92150E-06; 8.33670E-05; 3.75510E-05; 1.10460E-05; 3.88290E-05; 4.08030E-05; 8.86570E-05; 4.79540E-05; 3.40750E-06; 7.13900E-05; 1.17570E-04; 3.91990E-05; 2.72560E-06; 2.05650E-05; 6.20190E-05
 656.00; 5.82580E-07; 8.11050E-05; 1.14420E-04; 4.77280E-05; 2.91310E-06; 1.27510E-05; 1.91170E-08; 2.85840E-06; 2.17580E-06; 1.87430E-05; 7.33970E-05; 3.91530E-06; 9.01800E-06; 6.02970E-05; 4.24990E-06; 8.97870E-05; 6.03870E-05; 5.01270E-06; 4.65530E-06; 4.94490E-06; 1.17120E-05; 5.04500E-05; 2.93480E-05; 9.43960E-06; 7.95870E-06; 1.59910E-04; 3.36830E-05; 5.18420E-05; 5.30650E-06; 7.96490E-06; 5.47060E-07; 7.63880E-07; 1.36900E-05; 1.68360E-04; 8.39780E-05; 5.41070E-05; 1.65160E-05; 2.23570E-06; 1.65460E-05; 6.17900E-06; 3.34450E-05; 4.97900E-07; 8.10020E-06; 7.95880E-05; 3.33520E-05; 8.43870E-06; 5.04040E-05; 2.33150E-05; 1.04180E-04; 6.18320E-05; 6.18680E-06; 7.62960E-05; 1.29130E-04; 3.72830E-05; 1.94360E-06; 3.82740E-05; 5.25320E-05
 659.00; 4.01770E-06; 7.85180E-05; 1.10550E-04; 4.40590E-05; 2.98480E-06; 8.03780E-06; 8.64370E-07; 1.77240E-06; 1.53760E-06; 2.85690E-05; 6.05710E-05; 3.47200E-06; 8.20530E-06; 4.44520E-05; 4.43270E-07; 7.54580E-05; 6.58130E-05; 6.02110E-06; 7.02380E-06; 4.34310E-06; 1.40700E-05; 5.12480E-05; 2.43760E-05; 6.59630E-06; 1.47660E-05; 1.48600E-04; 5.58330E-05; 4.65430E-05; 5.22800E-06; 5.43000E-06; 6.81100E-06; 4.06480E-07; 1.15670E-05; 1.45070E-04; 7.86140E-05; 5.68350E-05; 2.19750E-05; 2.89710E-06; 1.34630E-05; 1.16220E-05; 4.12970E-05; 2.38180E-07; 1.19320E-05; 6.64540E-05; 2.45300E-05; 1.01670E-05; 5.41070E-05; 2.02310E-05; 1.21500E-04; 6.21580E-05; 1.22630E-05; 1.32190E-04; 1.17310E-04; 4.78130E-05; 1.57360E-06; 6.09320E-05; 6.22750E-05
 662.00; 8.86420E-06; 7.07300E-05; 9.32270E-05; 3.59960E-05; 4.93790E-06; 9.84660E-06; 4.34590E-06; 1.64690E-06; 1.73850E-06; 2.67650E-05; 5.79050E-05; 5.73360E-06; 9.71950E-06; 4.84090E-05; 1.62620E-06; 6.94620E-05; 5.85690E-05; 4.91350E-06; 7.84040E-06; 4.87130E-06; 1.45880E-05; 4.37340E-05; 1.71100E-05; 8.25310E-06; 2.00300E-05; 1.26790E-04; 8.76930E-05; 5.49450E-05; 5.65530E-06; 5.47530E-06; 1.92460E-05; 4.40410E-06; 2.08160E-05; 1.01100E-04; 5.99200E-05; 6.26010E-05; 2.18410E-05; 3.12950E-06; 8.52020E-06; 1.39840E-05; 4.41330E-05; 2.35620E-06; 1.03500E-05; 4.72990E-05; 2.23670E-05; 2.03760E-05; 4.45520E-05; 2.23220E-05; 1.33440E-04; 4.45910E-05; 2.61300E-05; 1.67640E-04; 9.09470E-05; 7.05250E-05; 3.42650E-06; 8.88550E-05; 7.91080E-05
 665.00; 8.77420E-06; 5.33120E-05; 7.75400E-05; 3.73720E-05; 9.28480E-06; 1.72840E-05; 1.15490E-05; 1.00480E-06; 5.21870E-06; 2.17620E-05; 5.89270E-05; 8.68800E-06; 1.33380E-05; 5.71980E-05; 6.51410E-06; 7.29190E-05; 5.72220E-05; 4.02880E-06; 9.32730E-06; 4.27380E-06; 8.28120E-06; 4.01760E-05; 9.30440E-06; 9.51220E-06; 1.97240E-05; 8.79790E-05; 1.09530E-04; 6.38000E-05; 9.00220E-06; 6.20780E-06; 2.85100E-05; 1.04250E-05; 4.57610E-05; 5.19970E-05; 4.57720E-05; 6.56670E-05; 1.81800E-05; 8.50790E-07; 1.12740E-05; 1.36610E-05; 4.13480E-05; 5.62960E-06; 5.24530E-06; 2.79910E-05; 3.05460E-05; 3.87060E-05; 3.88070E-05; 1.91170E-05; 1.32230E-04; 3.31630E-05; 5.11890E-05; 1.69100E-04; 5.58230E-05; 9.02100E-05; 1.18180E-05; 1.09200E-04; 8.16820E-05
 668.00; 6.99530E-06; 4.09820E-05; 7.47070E-05; 5.34030E-05; 1.15220E-05; 2.11270E-05; 1.89350E-05; 3.86330E-07; 1.45310E-05; 1.83260E-05; 5.40610E-05; 9.80950E-06; 1.68270E-05; 6.56130E-05; 1.10950E-05; 6.89880E-05; 6.44550E-05; 3.26170E-06; 1.05700E-05; 2.77200E-06; 1.97470E-06; 3.15810E-05; 5.26540E-06; 7.29590E-06; 1.56110E-05; 5.51170E-05; 1.14240E-04; 5.93260E-05; 1.46080E-05; 6.39880E-06; 3.11500E-05; 1.65320E-05; 7.77910E-05; 2.62020E-05; 4.40100E-05; 5.47960E-05; 1.48950E-05; 2.17700E-07; 1.53870E-05; 1.27120E-05; 3.70810E-05; 1.08000E-05; 1.81160E-06; 1.81660E-05; 4.22970E-05; 5.33280E-05; 3.69290E-05; 1.25370E-05; 1.24590E-04; 3.96730E-05; 7.45180E-05; 1.40710E-04; 1.55900E-05; 9.13130E-05; 2.61700E-05; 1.06440E-04; 6.90020E-05
 671.00; 5.02550E-06; 3.47130E-05; 8.68590E-05; 6.43540E-05; 1.09770E-05; 1.71200E-05; 2.19600E-05; 5.96200E-07; 2.31900E-05; 1.88590E-05; 4.30010E-05; 1.07470E-05; 2.02000E-05; 7.33340E-05; 1.55250E-05; 5.58300E-05; 7.04690E-05; 2.78620E-06; 8.89910E-06; 9.63050E-07; 3.29990E-07; 2.11860E-05; 6.97160E-06; 4.82780E-06; 1.18090E-05; 6.07360E-05; 1.13360E-04; 5.10440E-05; 1.83780E-05; 5.79480E-06; 3.53700E-05; 1.90300E-05; 1.07190E-04; 1.95210E-05; 4.15620E-05; 5.34810E-05; 1.01840E-05; 3.76510E-06; 1.20850E-05; 8.57270E-06; 4.09820E-05; 1.76100E-05; 1.17800E-06; 2.93120E-05; 5.31500E-05; 6.37330E-05; 3.48060E-05; 6.05810E-06; 1.04900E-04; 4.76160E-05; 7.82740E-05; 1.02080E-04; 8.82270E-06; 6.98170E-05; 3.61900E-05; 7.51020E-05; 5.05210E-05
 674.00; 3.65230E-06; 2.79990E-05; 1.18360E-04; 7.02970E-05; 1.27350E-05; 1.16830E-05; 1.93240E-05; 5.34660E-07; 1.99580E-05; 2.09570E-05; 3.57370E-05; 1.59070E-05; 1.80900E-05; 7.75740E-05; 1.92350E-05; 4.50870E-05; 6.75150E-05; 1.43250E-06; 9.66220E-06; 1.26840E-08; 8.82840E-06; 1.67550E-05; 9.92320E-06; 2.48810E-06; 8.10430E-06; 6.33890E-05; 1.03470E-04; 4.40870E-05; 1.89650E-05; 6.16070E-06; 5.12510E-05; 1.52950E-05; 1.30020E-04; 2.25260E-05; 3.74400E-05; 6.43260E-05; 1.28040E-05; 1.05210E-05; 1.39960E-05; 3.33190E-06; 5.24370E-05; 1.70470E-05; 1.07650E-06; 4.52010E-05; 4.77020E-05; 6.07220E-05; 3.63790E-05; 2.55020E-06; 5.80240E-05; 4.71300E-05; 7.54820E-05; 6.08430E-05; 3.01570E-05; 4.67720E-05; 4.08760E-05; 3.16660E-05; 3.39350E-05
 677.00; 1.78760E-06; 2.37870E-05; 1.63140E-04; 6.58150E-05; 2.24930E-05; 1.78220E-05; 1.97010E-05; 3.66840E-07; 1.47590E-05; 1.86910E-05; 3.05060E-05; 2.76520E-05; 1.38860E-05; 6.79410E-05; 1.32500E-05; 3.72870E-05; 5.80280E-05; 7.23790E-09; 9.26980E-06; 9.71920E-07; 2.02410E-05; 2.25750E-05; 7.58930E-06; 1.01180E-06; 1.90560E-06; 4.73120E-05; 7.97380E-05; 4.41220E-05; 1.64120E-05; 6.32050E-06; 5.89910E-05; 9.18660E-06; 1.35930E-04; 2.69360E-05; 3.91330E-05; 6.57770E-05; 1.58080E-05; 1.96380E-05; 2.09120E-05; 1.67830E-06; 5.68050E-05; 8.80200E-06; 4.51980E-07; 5.41240E-05; 2.38500E-05; 5.10480E-05; 4.14640E-05; 1.31970E-06; 1.47240E-05; 4.06840E-05; 6.70610E-05; 3.32320E-05; 6.03600E-05; 4.24310E-05; 4.26780E-05; 9.51290E-06; 1.54420E-05
 680.00; 6.68440E-07; 1.94040E-05; 1.82640E-04; 4.32990E-05; 3.74730E-05; 2.64210E-05; 2.15320E-05; 2.98910E-07; 1.23960E-05; 1.46690E-05; 2.67490E-05; 3.79770E-05; 1.30420E-05; 4.88990E-05; 4.47610E-06; 3.32740E-05; 4.73290E-05; 1.91230E-06; 8.60490E-06; 4.93910E-06; 2.24440E-05; 4.01630E-05; 3.74900E-06; 8.94990E-07; 4.40970E-07; 3.28770E-05; 5.35200E-05; 5.03160E-05; 1.23800E-05; 4.62360E-06; 5.24080E-05; 5.15880E-06; 1.38240E-04; 2.34670E-05; 4.49300E-05; 5.74560E-05; 1.37610E-05; 2.83920E-05; 1.80740E-05; 2.91070E-06; 5.53900E-05; 2.40020E-06; 9.76970E-08; 5.88540E-05; 5.64540E-06; 5.52870E-05; 4.75490E-05; 1.61890E-06; 2.67050E-06; 3.88860E-05; 5.79230E-05; 2.53390E-05; 8.33580E-05; 5.29860E-05; 4.35610E-05; 7.60850E-06; 3.55120E-06
 683.00; 2.00340E-06; 1.82190E-05; 1.77390E-04; 4.18990E-05; 5.50850E-05; 2.88730E-05; 1.97270E-05; 6.35080E-07; 7.50100E-06; 1.49150E-05; 3.18050E-05; 3.85350E-05; 1.21130E-05; 4.03490E-05; 4.13610E-06; 3.20200E-05; 3.87650E-05; 3.94220E-06; 9.50900E-06; 8.29050E-06; 2.29810E-05; 5.35870E-05; 2.65320E-06; 1.46360E-06; 2.99040E-06; 2.85680E-05; 3.69490E-05; 5.70030E-05; 1.17920E-05; 2.86170E-06; 5.91810E-05; 4.75600E-06; 1.23860E-04; 1.48210E-05; 5.69050E-05; 5.57180E-05; 9.58680E-06; 3.18130E-05; 1.43490E-05; 4.78800E-06; 4.77250E-05; 4.00160E-07; 2.35130E-08; 5.49630E-05; 1.60790E-06; 5.69810E-05; 4.39290E-05; 4.20330E-06; 2.06070E-06; 4.50220E-05; 4.53460E-05; 2.65860E-05; 7.53790E-05; 6.10450E-05; 4.61910E-05; 1.69670E-05; 1.50320E-06
 686.00; 3.64230E-06; 1.80820E-05; 1.76710E-04; 6.30340E-05; 7.87040E-05; 4.03530E-05; 8.85740E-06; 1.70550E-06; 7.27170E-06; 1.71830E-05; 3.71980E-05; 3.71860E-05; 1.04520E-05; 4.38780E-05; 3.90960E-06; 3.21750E-05; 3.22340E-05; 3.06700E-06; 8.60180E-06; 8.70760E-06; 2.56970E-05; 4.91470E-05; 2.46670E-06; 2.05180E-06; 5.22770E-06; 2.75110E-05; 3.48130E-05; 6.25420E-05; 1.41360E-05; 3.20180E-06; 8.74770E-05; 6.28930E-06; 9.20950E-05; 9.66510E-06; 7.56990E-05; 5.71270E-05; 8.06330E-06; 3.24770E-05; 1.29000E-05; 6.31460E-06; 3.73040E-05; 5.56640E-07; 1.00010E-06; 4.27790E-05; 2.51700E-06; 5.14480E-05; 3.27030E-05; 1.01590E-05; 1.82210E-06; 4.90060E-05; 2.57090E-05; 2.01400E-05; 4.80700E-05; 5.93070E-05; 4.61340E-05; 3.07280E-05; 1.19580E-06
 689.00; 4.53070E-06; 1.48890E-05; 1.69930E-04; 6.56690E-05; 8.91520E-05; 5.50550E-05; 4.57280E-06; 3.11950E-06; 9.92300E-06; 1.64180E-05; 3.30590E-05; 3.77590E-05; 1.09830E-05; 4.30250E-05; 1.70030E-06; 3.49470E-05; 2.42050E-05; 2.96270E-06; 7.93770E-06; 7.30290E-06; 2.46340E-05; 6.92440E-05; 2.44930E-06; 2.30800E-06; 6.45210E-06; 2.03980E-05; 3.42240E-05; 6.38530E-05; 1.55510E-05; 1.70860E-06; 8.85930E-05; 7.65020E-06; 7.79500E-05; 5.95930E-06; 8.60450E-05; 6.03970E-05; 9.21820E-06; 2.66130E-05; 1.37260E-05; 8.04850E-06; 3.14760E-05; 1.91500E-06; 6.00800E-06; 3.10390E-05; 8.85300E-06; 4.61210E-05; 2.23530E-05; 2.18990E-05; 4.33720E-06; 4.74820E-05; 1.44860E-05; 1.05680E-05; 3.10800E-05; 5.47940E-05; 4.11610E-05; 4.08450E-05; 2.74270E-06
 692.00; 4.46360E-06; 1.51380E-05; 1.40090E-04; 5.75240E-05; 6.09340E-05; 5.16060E-05; 6.55790E-06; 4.07510E-06; 1.54910E-05; 1.22690E-05; 2.86860E-05; 3.57290E-05; 1.17410E-05; 3.13570E-05; 1.42500E-06; 4.02800E-05; 1.85250E-05; 3.57780E-06; 6.34850E-06; 3.76070E-06; 1.38390E-05; 1.00910E-04; 3.56630E-06; 2.09940E-06; 4.48060E-06; 1.25090E-05; 4.04510E-05; 5.79820E-05; 2.04240E-05; 8.14630E-08; 7.06290E-05; 7.71730E-06; 8.29690E-05; 2.72190E-06; 7.48940E-05; 6.51470E-05; 8.41640E-06; 2.00030E-05; 1.42330E-05; 1.20180E-05; 2.43640E-05; 2.55200E-06; 1.63800E-05; 2.44050E-05; 1.06380E-05; 3.69820E-05; 1.39940E-05; 3.64460E-05; 5.70210E-06; 4.75310E-05; 1.32280E-05; 8.45650E-06; 3.02320E-05; 5.45240E-05; 3.67620E-05; 3.47910E-05; 7.51470E-06
 695.00; 2.95180E-06; 2.19140E-05; 1.01300E-04; 6.10540E-05; 2.62390E-05; 2.76830E-05; 7.47640E-06; 3.58970E-06; 2.06200E-05; 9.74860E-06; 3.11080E-05; 2.36150E-05; 9.11410E-06; 1.99810E-05; 2.09780E-06; 4.07710E-05; 2.70850E-05; 3.16640E-06; 5.66750E-06; 2.59950E-06; 9.71400E-06; 1.01780E-04; 6.35490E-06; 1.15820E-06; 1.57470E-06; 8.22230E-06; 5.53050E-05; 5.55130E-05; 2.28890E-05; 4.51390E-06; 6.74780E-05; 7.43020E-06; 8.83310E-05; 1.06980E-06; 5.58650E-05; 6.44280E-05; 3.70980E-06; 3.01710E-05; 1.02490E-05; 1.64010E-05; 1.71030E-05; 2.34420E-06; 2.52170E-05; 3.27480E-05; 1.03620E-05; 2.53130E-05; 1.33950E-05; 4.99710E-05; 4.72710E-06; 3.94560E-05; 1.95970E-05; 1.01550E-05; 2.29330E-05; 5.08700E-05; 3.31630E-05; 2.05160E-05; 6.98920E-06
 698.00; 1.55260E-06; 3.53660E-05; 7.54310E-05; 7.68600E-05; 2.12710E-05; 5.40500E-06; 7.20590E-06; 2.65410E-06; 1.78490E-05; 9.21320E-06; 4.15300E-05; 1.15910E-05; 4.76590E-06; 1.14430E-05; 2.17360E-06; 3.19130E-05; 4.79940E-05; 1.32960E-06; 6.35840E-06; 3.00840E-06; 1.57120E-05; 7.44740E-05; 9.35500E-06; 4.99750E-07; 4.82580E-07; 7.33910E-06; 6.40230E-05; 5.79370E-05; 2.10000E-05; 1.43050E-05; 5.79800E-05; 8.01170E-06; 9.43130E-05; 4.75340E-07; 4.74370E-05; 5.55920E-05; 9.86130E-07; 3.78850E-05; 5.94070E-06; 1.68070E-05; 1.58060E-05; 1.70670E-06; 2.59920E-05; 5.29150E-05; 1.02650E-05; 1.74070E-05; 1.87430E-05; 5.61160E-05; 3.80950E-06; 2.77500E-05; 2.83610E-05; 1.36790E-05; 1.83030E-05; 3.99650E-05; 2.96800E-05; 1.49810E-05; 2.12790E-06
