      E;     ( 1| 0);     ( 1| 1);     ( 1|-1);     ( 0| 2);     ( 0|-2);     ( 2| 0);     ( 1| 2);     ( 1|-2);     ( 2| 1);     ( 2|-1);     ( 2| 2);     ( 2|-2);     ( 1| 3);     ( 1|-3);     ( 3| 0);     ( 3| 1);     ( 3|-1);     ( 2| 3);     ( 2|-3);     ( 3| 2);     ( 3|-2);     ( 0| 4);     ( 0|-4);     ( 1| 4);     ( 1|-4);     ( 4| 0);     ( 3| 3);     ( 3|-3);     ( 4| 1);     ( 4|-1);     ( 2| 4);     ( 2|-4);     ( 4| 2);     ( 4|-2);     ( 1| 5);     ( 1|-5);     ( 3| 4);     ( 3|-4);     ( 4| 3);     ( 4|-3);     ( 5| 0);     ( 2| 5);     ( 2|-5);     ( 5| 1);     ( 5|-1);     ( 5| 2);     ( 5|-2);     ( 4| 4);     ( 4|-4);     ( 3| 5);     ( 3|-5);     ( 0| 6);     ( 0|-6);     ( 5| 3);     ( 5|-3);     ( 2| 6);     ( 2|-6)
 437.00; 1.52854E-03; 6.47565E-02; 9.86564E-02; 2.81232E-02; 4.67226E-02; 1.18051E-02; 2.85981E-03; 5.97602E-03; 1.03853E-02; 1.80167E-02; 1.03110E-01; 2.70881E-02; 7.85491E-02; 3.14403E-01; 1.71913E-02; 1.95422E-01; 1.56018E-01; 1.92174E-02; 5.24038E-03; 3.23837E-02; 1.66685E-01; 3.70966E-01; 6.85872E-02; 6.44989E-02; 2.26828E-01; 1.87968E-01; 2.04843E-01; 1.97392E-01; 9.43440E-03; 3.61637E-03; 3.43206E-02; 5.89497E-02; 1.80478E-01; 1.51978E-01; 5.93053E-01; 1.82585E-01; 4.15612E-01; 3.36208E-03; 7.16265E-01; 8.55230E-01; 3.21306E-01; 1.33733E-01; 9.36540E-02; 1.12761E-01; 4.80573E-02; 3.66819E-02; 1.35428E-01; 4.17158E-01; 3.93149E-01; 5.99449E-01; 1.99732E-01; 4.03706E-01; 1.34095E-01; 9.03999E-01; 8.04752E-03; 2.09353E-01; 1.73560E-02
 440.00; 1.73895E-03; 3.53825E-02; 6.82785E-02; 2.16070E-02; 6.32026E-02; 1.88542E-02; 9.58570E-03; 7.74506E-03; 1.53873E-02; 1.34360E-02; 7.18925E-02; 2.57575E-02; 1.17446E-01; 2.71297E-01; 4.54201E-02; 1.92509E-01; 1.52235E-01; 1.07419E-02; 1.04781E-03; 3.34591E-02; 1.81883E-01; 3.54984E-01; 5.08034E-02; 5.26819E-02; 2.68536E-01; 1.58611E-01; 1.45509E-01; 1.90725E-01; 1.12034E-02; 7.40990E-03; 3.99017E-02; 6.98734E-02; 2.03189E-01; 1.02327E-01; 5.23761E-01; 1.67324E-01; 3.44064E-01; 9.67538E-03; 6.77710E-01; 9.22097E-01; 4.13426E-01; 1.40281E-01; 1.10747E-01; 6.06122E-02; 6.08202E-02; 4.32339E-02; 6.27242E-02; 4.03166E-01; 4.12169E-01; 3.88201E-01; 1.46438E-01; 6.26188E-01; 7.72848E-02; 1.00000E+00; 1.55956E-02; 2.61060E-01; 4.41842E-03
 443.00; 1.40973E-03; 2.44815E-02; 3.68234E-02; 1.80568E-02; 7.57382E-02; 2.85444E-02; 1.58846E-02; 1.18877E-02; 2.13358E-02; 1.31197E-02; 5.95355E-02; 2.81867E-02; 1.26786E-01; 2.20584E-01; 8.89321E-02; 2.22925E-01; 1.52648E-01; 4.14721E-03; 3.06814E-03; 3.50380E-02; 1.69668E-01; 2.32341E-01; 9.01274E-02; 4.82130E-02; 2.47029E-01; 1.41055E-01; 7.28190E-02; 1.94178E-01; 7.35696E-03; 1.24502E-02; 3.59183E-02; 8.98159E-02; 2.39470E-01; 7.47474E-02; 5.02394E-01; 1.28462E-01; 2.63645E-01; 3.26084E-02; 5.42987E-01; 9.43385E-01; 5.69307E-01; 9.43328E-02; 1.15102E-01; 4.93055E-02; 8.28717E-02; 4.06254E-02; 2.25012E-02; 2.86419E-01; 3.58875E-01; 1.92271E-01; 1.19306E-01; 8.34882E-01; 1.78231E-02; 9.47729E-01; 2.85901E-02; 2.88677E-01; 2.62885E-02
 446.00; 9.82116E-04; 2.59613E-02; 1.59753E-02; 2.00286E-02; 6.72605E-02; 3.43473E-02; 1.10738E-02; 1.23898E-02; 2.07028E-02; 1.62156E-02; 5.71269E-02; 3.26911E-02; 1.07595E-01; 1.81021E-01; 1.29924E-01; 2.54939E-01; 1.50257E-01; 2.44914E-03; 9.68745E-03; 2.72453E-02; 1.37969E-01; 1.86770E-01; 1.39747E-01; 4.98184E-02; 2.55731E-01; 1.12823E-01; 2.58356E-02; 1.84724E-01; 9.05676E-03; 1.55236E-02; 3.95792E-02; 1.13719E-01; 2.81802E-01; 8.25163E-02; 4.50774E-01; 8.51794E-02; 2.43972E-01; 7.32521E-02; 4.13846E-01; 9.55946E-01; 6.71507E-01; 5.87437E-02; 1.21740E-01; 8.01262E-02; 1.05761E-01; 3.44700E-02; 2.38309E-04; 1.72624E-01; 2.28240E-01; 9.77903E-02; 1.56359E-01; 9.41301E-01; 8.96185E-03; 7.12778E-01; 3.81862E-02; 3.06272E-01; 4.92591E-02
 449.00; 8.76497E-04; 3.23545E-02; 8.60988E-03; 2.81784E-02; 4.16176E-02; 3.44724E-02; 7.18850E-03; 8.54230E-03; 1.63854E-02; 1.55020E-02; 4.21144E-02; 3.96610E-02; 8.94685E-02; 1.81909E-01; 1.18658E-01; 2.70865E-01; 1.63612E-01; 9.38480E-04; 1.56890E-02; 1.19018E-02; 1.81502E-01; 2.38883E-01; 1.45684E-01; 4.99553E-02; 2.86051E-01; 8.24804E-02; 7.73865E-03; 2.04066E-01; 1.89684E-02; 1.42616E-02; 4.41623E-02; 1.14192E-01; 3.01881E-01; 1.00183E-01; 3.64356E-01; 7.16634E-02; 1.51284E-01; 1.32187E-01; 2.63471E-01; 8.98407E-01; 7.73211E-01; 3.25409E-02; 1.31348E-01; 9.68645E-02; 1.24232E-01; 5.31620E-02; 2.15467E-02; 1.22209E-01; 1.02143E-01; 1.07435E-01; 2.71340E-01; 8.77668E-01; 6.75185E-02; 4.74378E-01; 3.52455E-02; 3.36926E-01; 7.44714E-02
 452.00; 8.57868E-04; 3.95932E-02; 1.23008E-02; 4.26178E-02; 3.10628E-02; 3.97748E-02; 9.74466E-03; 7.70602E-03; 1.31747E-02; 1.63512E-02; 2.41531E-02; 5.39202E-02; 9.08853E-02; 2.07385E-01; 6.02093E-02; 2.71721E-01; 1.78808E-01; 2.01879E-03; 1.48731E-02; 3.81795E-03; 2.63774E-01; 2.09876E-01; 1.75399E-01; 4.54206E-02; 2.52990E-01; 5.04523E-02; 2.61321E-02; 2.17356E-01; 3.68268E-02; 8.42994E-03; 4.69677E-02; 1.02797E-01; 2.73542E-01; 1.08213E-01; 3.49030E-01; 7.29426E-02; 4.86620E-02; 1.87035E-01; 1.11249E-01; 8.43777E-01; 7.91828E-01; 5.15694E-03; 1.22643E-01; 8.04135E-02; 2.07539E-01; 8.68184E-02; 5.78715E-02; 1.15544E-01; 4.24428E-02; 1.42237E-01; 4.03189E-01; 6.63862E-01; 1.53852E-01; 2.49692E-01; 2.65146E-02; 3.81267E-01; 8.38263E-02
 455.00; 7.49075E-04; 4.29907E-02; 2.66925E-02; 5.81587E-02; 5.01638E-02; 4.52885E-02; 1.93028E-02; 1.08940E-02; 1.36126E-02; 1.99131E-02; 1.37763E-02; 8.57785E-02; 1.00186E-01; 1.89550E-01; 3.41071E-02; 2.57832E-01; 1.85872E-01; 7.32153E-03; 1.27424E-02; 3.15315E-03; 2.66582E-01; 1.07237E-01; 2.33516E-01; 3.48931E-02; 1.47227E-01; 3.01885E-02; 6.64971E-02; 2.08789E-01; 4.59325E-02; 5.08102E-03; 5.63853E-02; 8.93187E-02; 2.10614E-01; 9.90576E-02; 4.04730E-01; 5.40455E-02; 3.37658E-02; 2.29314E-01; 4.39582E-02; 7.54191E-01; 9.06129E-01; 6.54613E-03; 7.71650E-02; 5.81576E-02; 3.53545E-01; 9.28082E-02; 8.07967E-02; 1.07808E-01; 2.77297E-02; 1.45806E-01; 5.07100E-01; 3.93484E-01; 2.22301E-01; 1.22645E-01; 2.08566E-02; 3.94378E-01; 4.71078E-02
 458.00; 8.14152E-04; 3.97322E-02; 4.23077E-02; 6.41637E-02; 6.10077E-02; 4.34839E-02; 2.74260E-02; 1.10040E-02; 1.52129E-02; 2.30402E-02; 1.60800E-02; 1.48703E-01; 9.59869E-02; 1.22309E-01; 5.11441E-02; 2.44933E-01; 1.89206E-01; 1.49116E-02; 1.11620E-02; 4.20270E-04; 2.32617E-01; 5.48548E-02; 2.40864E-01; 2.09714E-02; 5.48295E-02; 2.31756E-02; 1.55568E-01; 2.07331E-01; 5.35774E-02; 9.61253E-03; 6.60203E-02; 8.78272E-02; 1.59341E-01; 7.24700E-02; 4.43432E-01; 4.24601E-02; 6.04309E-02; 3.44712E-01; 2.58161E-02; 6.29739E-01; 1.00000E+00; 1.91858E-02; 3.07444E-02; 3.12913E-02; 4.37253E-01; 7.25297E-02; 9.51839E-02; 8.47269E-02; 2.33607E-02; 1.25827E-01; 5.45588E-01; 1.67368E-01; 2.39944E-01; 1.44720E-01; 3.14128E-02; 3.78199E-01; 1.59663E-02
 461.00; 1.12811E-03; 3.20536E-02; 4.31111E-02; 5.41256E-02; 4.69518E-02; 3.25789E-02; 2.66203E-02; 7.75162E-03; 1.69390E-02; 2.27424E-02; 2.43875E-02; 2.24895E-01; 8.47469E-02; 6.15666E-02; 6.46268E-02; 2.54467E-01; 1.81179E-01; 1.59791E-02; 8.14250E-03; 6.14741E-03; 2.17038E-01; 5.89991E-02; 2.17997E-01; 8.68749E-03; 2.08209E-02; 1.69962E-02; 2.66624E-01; 2.23186E-01; 6.25981E-02; 2.23702E-02; 7.06410E-02; 1.04327E-01; 1.46088E-01; 5.38285E-02; 4.44894E-01; 4.58943E-02; 6.80668E-02; 5.74808E-01; 7.52049E-03; 5.07504E-01; 9.81462E-01; 1.38529E-02; 1.28723E-02; 1.24287E-02; 4.61503E-01; 5.05903E-02; 1.06154E-01; 6.62276E-02; 2.97371E-02; 9.42053E-02; 6.07990E-01; 5.57583E-02; 2.08200E-01; 2.01495E-01; 7.71340E-02; 4.07568E-01; 2.95492E-02
 464.00; 1.62312E-03; 2.29846E-02; 3.48787E-02; 3.72477E-02; 3.10735E-02; 3.88600E-02; 1.81465E-02; 6.81510E-03; 2.03069E-02; 2.16417E-02; 2.53127E-02; 2.61607E-01; 7.47378E-02; 2.40835E-02; 5.62859E-02; 2.51419E-01; 1.63208E-01; 1.74174E-02; 4.58200E-03; 2.36618E-02; 1.66542E-01; 9.15989E-02; 2.33624E-01; 4.49784E-03; 2.27380E-02; 6.25652E-03; 2.76712E-01; 2.30270E-01; 7.14462E-02; 4.00076E-02; 8.66182E-02; 1.31920E-01; 1.21403E-01; 3.74006E-02; 3.96633E-01; 4.78669E-02; 4.90621E-02; 7.26272E-01; 1.92422E-02; 3.31517E-01; 8.93902E-01; 2.10566E-02; 7.16364E-03; 2.17320E-02; 4.57079E-01; 4.36795E-02; 1.15438E-01; 5.72402E-02; 2.53531E-02; 7.56781E-02; 6.99570E-01; 2.43787E-02; 1.55346E-01; 2.09013E-01; 1.69359E-01; 4.29883E-01; 7.45712E-02
 467.00; 2.32530E-03; 2.00194E-02; 3.88781E-02; 2.45670E-02; 1.90312E-02; 8.34200E-02; 1.39506E-02; 8.03985E-03; 2.00460E-02; 2.14738E-02; 2.38727E-02; 2.38971E-01; 6.66007E-02; 2.03415E-02; 4.92627E-02; 2.18387E-01; 1.39434E-01; 4.95754E-02; 3.32692E-03; 3.11719E-02; 1.05508E-01; 1.40187E-01; 2.50328E-01; 2.27940E-03; 3.64794E-02; 4.62873E-04; 2.44217E-01; 2.22428E-01; 7.62509E-02; 6.69796E-02; 9.21164E-02; 1.49390E-01; 8.30837E-02; 3.02836E-02; 2.92092E-01; 5.58830E-02; 5.16353E-02; 5.92965E-01; 5.30382E-02; 1.90266E-01; 6.95157E-01; 3.25550E-02; 1.52451E-03; 7.41652E-02; 4.11247E-01; 4.59589E-02; 1.25904E-01; 5.44732E-02; 1.22805E-02; 1.05529E-01; 7.18721E-01; 1.06639E-02; 1.13051E-01; 2.16129E-01; 2.94499E-01; 3.13693E-01; 1.07326E-01
 470.00; 3.44042E-03; 2.53842E-02; 4.64083E-02; 1.46427E-02; 1.10758E-02; 1.12012E-01; 1.75290E-02; 9.87759E-03; 1.67348E-02; 1.76162E-02; 2.87303E-02; 2.17568E-01; 6.88566E-02; 5.34790E-02; 5.38812E-02; 1.80264E-01; 1.04450E-01; 8.66573E-02; 3.91371E-03; 4.48672E-02; 8.66074E-02; 1.61461E-01; 2.20535E-01; 1.02948E-02; 4.02804E-02; 6.84662E-04; 2.55900E-01; 2.01424E-01; 6.31629E-02; 7.53969E-02; 8.75708E-02; 1.39649E-01; 7.66393E-02; 3.40192E-02; 1.86717E-01; 7.25813E-02; 9.58996E-02; 3.14624E-01; 8.24079E-02; 1.21741E-01; 5.85280E-01; 5.18974E-02; 3.58524E-03; 1.90553E-01; 3.45121E-01; 4.87371E-02; 1.07440E-01; 5.32238E-02; 3.28575E-02; 1.69281E-01; 6.52426E-01; 8.49179E-03; 6.47257E-02; 2.48735E-01; 3.63932E-01; 1.81521E-01; 1.35647E-01
 473.00; 4.02495E-03; 2.87379E-02; 4.27838E-02; 2.66730E-02; 8.72032E-03; 1.07830E-01; 1.97482E-02; 8.90329E-03; 1.33335E-02; 1.24034E-02; 5.08903E-02; 2.22058E-01; 7.23632E-02; 1.09400E-01; 5.07887E-02; 1.71957E-01; 6.38022E-02; 8.69046E-02; 6.54226E-03; 5.94267E-02; 9.65987E-02; 1.47000E-01; 1.58029E-01; 3.46958E-02; 3.26434E-02; 2.42085E-03; 2.84168E-01; 1.72884E-01; 3.27156E-02; 5.02293E-02; 8.51367E-02; 1.30312E-01; 7.90220E-02; 4.09832E-02; 1.31261E-01; 8.37707E-02; 1.34652E-01; 2.36333E-01; 1.12409E-01; 5.33595E-02; 4.95874E-01; 1.02881E-01; 3.30539E-03; 2.73278E-01; 2.74417E-01; 5.80326E-02; 7.34278E-02; 4.78178E-02; 6.41030E-02; 2.14115E-01; 4.61388E-01; 2.71836E-02; 3.87149E-02; 2.82574E-01; 3.38261E-01; 1.39005E-01; 1.38702E-01
 476.00; 3.57096E-03; 2.26571E-02; 3.63011E-02; 4.98048E-02; 1.18591E-02; 1.07941E-01; 1.74551E-02; 5.22843E-03; 1.10309E-02; 1.01288E-02; 8.31441E-02; 2.20603E-01; 7.32457E-02; 1.56783E-01; 3.77054E-02; 1.95307E-01; 3.23045E-02; 5.05805E-02; 8.26979E-03; 4.71235E-02; 9.55152E-02; 1.73956E-01; 1.03684E-01; 5.16791E-02; 2.02487E-02; 2.80647E-03; 2.96438E-01; 1.34362E-01; 1.84588E-02; 3.89352E-02; 7.84495E-02; 1.51829E-01; 6.65022E-02; 4.75518E-02; 1.35573E-01; 1.17180E-01; 1.19694E-01; 2.20534E-01; 1.56539E-01; 5.14108E-03; 3.10507E-01; 1.43083E-01; 1.84256E-04; 3.14315E-01; 2.37675E-01; 5.37855E-02; 7.61028E-02; 6.08966E-02; 8.14979E-02; 2.36189E-01; 2.60640E-01; 8.14034E-02; 5.59139E-02; 3.12244E-01; 3.44590E-01; 1.21890E-01; 1.85439E-01
 479.00; 5.32980E-03; 1.46607E-02; 3.51852E-02; 6.18535E-02; 1.52693E-02; 1.20428E-01; 1.69056E-02; 3.79196E-03; 8.92406E-03; 1.06427E-02; 1.09265E-01; 1.83425E-01; 7.89567E-02; 1.86442E-01; 3.10045E-02; 2.22352E-01; 1.61820E-02; 2.52215E-02; 7.66795E-03; 3.54053E-02; 7.21567E-02; 2.26553E-01; 7.39659E-02; 6.20513E-02; 1.21778E-02; 7.72833E-03; 2.92720E-01; 7.66644E-02; 1.33814E-02; 5.02495E-02; 7.03972E-02; 1.75414E-01; 5.96701E-02; 6.03829E-02; 2.11153E-01; 1.54812E-01; 8.40496E-02; 1.62720E-01; 1.44603E-01; 1.70921E-02; 2.08543E-01; 1.63381E-01; 3.35696E-03; 3.37684E-01; 2.39987E-01; 3.02434E-02; 1.05045E-01; 1.09294E-01; 1.02262E-01; 2.57993E-01; 1.90235E-01; 1.50705E-01; 7.36757E-02; 3.53741E-01; 3.85581E-01; 9.38746E-02; 2.95863E-01
 482.00; 1.03348E-02; 1.07473E-02; 3.83857E-02; 7.61126E-02; 2.01135E-02; 1.13010E-01; 1.93898E-02; 4.90928E-03; 5.52836E-03; 9.84021E-03; 1.27918E-01; 1.20252E-01; 9.37191E-02; 2.17784E-01; 2.72188E-02; 2.30295E-01; 1.05502E-02; 2.91091E-02; 6.30549E-03; 2.14286E-02; 5.14666E-02; 2.40630E-01; 8.26991E-02; 6.91625E-02; 6.39861E-03; 1.88439E-02; 2.72339E-01; 3.92831E-02; 7.57241E-03; 5.75523E-02; 7.49166E-02; 1.62985E-01; 7.64548E-02; 8.01213E-02; 2.72942E-01; 1.55863E-01; 5.68710E-02; 1.21399E-01; 6.49948E-02; 3.75747E-02; 1.53001E-01; 1.77638E-01; 1.41519E-02; 3.34201E-01; 2.64970E-01; 9.78974E-03; 1.02768E-01; 1.54845E-01; 1.45593E-01; 2.41339E-01; 1.85013E-01; 2.02231E-01; 6.79510E-02; 3.86479E-01; 3.09498E-01; 8.02496E-02; 3.56471E-01
 485.00; 1.40545E-02; 9.12034E-03; 3.96027E-02; 7.75554E-02; 3.18594E-02; 9.88739E-02; 2.01562E-02; 4.57078E-03; 3.26924E-03; 8.06047E-03; 1.47286E-01; 6.99820E-02; 1.13223E-01; 2.41108E-01; 2.25076E-02; 2.04221E-01; 8.64385E-03; 2.92709E-02; 3.60351E-03; 1.39426E-02; 3.88514E-02; 2.35113E-01; 1.10326E-01; 5.86693E-02; 3.11274E-03; 3.65302E-02; 2.52515E-01; 3.45802E-02; 1.81793E-02; 4.95130E-02; 8.68057E-02; 1.29915E-01; 1.03939E-01; 1.15753E-01; 2.75802E-01; 1.33512E-01; 4.20316E-02; 1.20098E-01; 2.16663E-02; 6.36897E-02; 4.98343E-02; 1.93075E-01; 1.36692E-02; 3.03796E-01; 2.87820E-01; 2.15919E-03; 6.33664E-02; 1.88043E-01; 1.98618E-01; 1.95203E-01; 1.38426E-01; 2.25538E-01; 8.21281E-02; 4.37793E-01; 1.83825E-01; 6.73065E-02; 3.73084E-01
 488.00; 1.39488E-02; 7.18029E-03; 3.60661E-02; 5.97997E-02; 4.90460E-02; 9.10469E-02; 1.93440E-02; 2.41267E-03; 1.51011E-03; 6.54109E-03; 1.25432E-01; 4.91398E-02; 1.28219E-01; 2.42397E-01; 2.32871E-02; 1.70541E-01; 1.82745E-02; 2.13039E-02; 2.63023E-03; 1.14026E-02; 4.67867E-02; 2.06562E-01; 1.00235E-01; 4.38520E-02; 2.99168E-03; 5.78059E-02; 2.32534E-01; 4.13076E-02; 2.81075E-02; 4.38514E-02; 8.49979E-02; 1.43828E-01; 1.18877E-01; 1.79712E-01; 2.64250E-01; 1.11206E-01; 2.24243E-02; 1.50305E-01; 8.36373E-03; 4.23182E-02; 9.71997E-02; 1.66690E-01; 9.08957E-03; 2.53054E-01; 2.94465E-01; 5.72629E-03; 3.16745E-02; 2.57129E-01; 2.22553E-01; 1.46799E-01; 9.29595E-02; 2.29244E-01; 1.20253E-01; 3.78693E-01; 1.18803E-01; 5.51972E-02; 4.19074E-01
 491.00; 1.16060E-02; 5.12445E-03; 2.97337E-02; 3.98247E-02; 5.84873E-02; 8.11011E-02; 1.80039E-02; 8.36992E-04; 5.97684E-04; 7.30733E-03; 1.00009E-01; 3.95943E-02; 1.25852E-01; 2.12636E-01; 2.19025E-02; 1.38811E-01; 2.67464E-02; 1.10062E-02; 7.45681E-03; 6.50818E-03; 7.40144E-02; 1.62016E-01; 6.90556E-02; 3.94305E-02; 4.43040E-03; 7.08850E-02; 2.32867E-01; 5.54846E-02; 2.94982E-02; 4.30286E-02; 7.44215E-02; 1.92038E-01; 1.12031E-01; 2.41713E-01; 2.28568E-01; 9.13708E-02; 5.90767E-03; 1.87333E-01; 4.25303E-03; 7.30316E-03; 2.88136E-01; 1.02093E-01; 1.08259E-02; 2.55248E-01; 2.65326E-01; 7.92084E-03; 2.68741E-02; 3.74408E-01; 2.22703E-01; 8.23046E-02; 8.22103E-02; 1.95855E-01; 1.48972E-01; 2.41086E-01; 7.30814E-02; 3.12172E-02; 4.42070E-01
 494.00; 1.32345E-02; 2.65840E-03; 2.40589E-02; 2.74808E-02; 6.55432E-02; 7.28875E-02; 1.40665E-02; 6.53749E-04; 2.72085E-04; 1.15753E-02; 8.98065E-02; 3.71835E-02; 1.11177E-01; 1.77973E-01; 1.37269E-02; 1.14045E-01; 2.32937E-02; 5.05551E-03; 1.75634E-02; 1.56668E-03; 8.34219E-02; 1.17206E-01; 6.92074E-02; 3.07690E-02; 8.35302E-03; 7.94143E-02; 2.46360E-01; 8.08209E-02; 4.02397E-02; 4.18681E-02; 6.26974E-02; 2.08607E-01; 8.73897E-02; 2.79254E-01; 1.60963E-01; 6.05817E-02; 1.58477E-03; 2.17638E-01; 3.56222E-02; 1.12394E-02; 3.32342E-01; 4.96596E-02; 1.23602E-02; 2.89024E-01; 2.76595E-01; 1.05905E-02; 4.45679E-02; 5.40285E-01; 2.01631E-01; 3.50489E-02; 6.14000E-02; 1.48945E-01; 1.55472E-01; 1.02710E-01; 4.23944E-02; 4.17008E-03; 4.13575E-01
 497.00; 1.48521E-02; 1.37597E-03; 2.08064E-02; 2.19736E-02; 6.98816E-02; 7.07021E-02; 9.61018E-03; 1.82803E-03; 3.71423E-04; 1.70172E-02; 8.43785E-02; 3.81135E-02; 9.31135E-02; 1.52087E-01; 7.91543E-03; 1.04120E-01; 1.51802E-02; 8.76555E-03; 2.89246E-02; 1.95285E-03; 8.88998E-02; 7.60733E-02; 9.30724E-02; 1.94871E-02; 1.30894E-02; 9.95796E-02; 2.32133E-01; 8.42435E-02; 6.01974E-02; 4.13867E-02; 5.60777E-02; 1.81325E-01; 6.83762E-02; 2.79126E-01; 1.05629E-01; 4.70056E-02; 5.19110E-03; 2.05144E-01; 9.68891E-02; 2.13914E-02; 2.86353E-01; 1.95445E-02; 1.37318E-02; 2.88277E-01; 3.09580E-01; 1.66304E-02; 1.38595E-01; 6.64016E-01; 1.62173E-01; 7.10138E-03; 4.27508E-02; 1.34840E-01; 1.50081E-01; 1.76595E-02; 5.96418E-02; 3.48752E-03; 3.82630E-01
 500.00; 9.68069E-03; 1.47607E-03; 1.89079E-02; 1.78004E-02; 6.50078E-02; 7.12026E-02; 8.64749E-03; 3.33417E-03; 9.57529E-04; 2.17646E-02; 7.85118E-02; 4.59471E-02; 7.51177E-02; 1.18757E-01; 7.86861E-03; 9.49026E-02; 9.37331E-03; 1.22578E-02; 3.27878E-02; 2.61809E-03; 8.67835E-02; 4.02150E-02; 1.08484E-01; 1.54027E-02; 1.84568E-02; 1.35213E-01; 1.97466E-01; 7.47089E-02; 8.43962E-02; 3.80147E-02; 5.19634E-02; 1.38235E-01; 5.87772E-02; 2.41727E-01; 7.06606E-02; 9.35696E-02; 2.49927E-02; 1.44488E-01; 2.36108E-01; 2.88926E-02; 2.50777E-01; 9.60060E-03; 1.35250E-02; 2.59569E-01; 3.19338E-01; 1.61275E-02; 2.89611E-01; 6.80764E-01; 1.35916E-01; 2.16167E-04; 4.96232E-02; 1.32792E-01; 1.22789E-01; 7.02924E-02; 8.13815E-02; 3.24995E-02; 3.62826E-01
 503.00; 3.82376E-03; 2.19696E-03; 1.42208E-02; 1.47700E-02; 5.87315E-02; 6.48102E-02; 1.18162E-02; 3.08353E-03; 1.99242E-03; 3.27620E-02; 7.10323E-02; 5.62826E-02; 6.68025E-02; 7.61923E-02; 1.43210E-02; 6.69395E-02; 8.59409E-03; 1.17264E-02; 2.53999E-02; 4.57325E-03; 7.79646E-02; 2.76093E-02; 1.30068E-01; 7.98689E-03; 2.94348E-02; 1.48869E-01; 1.86879E-01; 4.92567E-02; 1.11179E-01; 3.43177E-02; 4.45186E-02; 9.00101E-02; 4.66098E-02; 2.36654E-01; 4.64607E-02; 1.92329E-01; 5.74981E-02; 1.25518E-01; 4.11716E-01; 6.06096E-02; 2.59833E-01; 2.62538E-02; 1.10216E-02; 2.61108E-01; 3.23116E-01; 1.99442E-02; 3.54209E-01; 5.88110E-01; 1.25692E-01; 7.81302E-03; 8.81516E-02; 1.38540E-01; 8.89604E-02; 1.69533E-01; 6.70909E-02; 1.22087E-01; 3.54847E-01
 506.00; 1.78611E-03; 2.24838E-03; 8.06814E-03; 1.46815E-02; 5.20182E-02; 5.39052E-02; 1.49860E-02; 1.77479E-03; 1.40009E-03; 4.11058E-02; 7.22022E-02; 5.10100E-02; 6.15823E-02; 5.44771E-02; 2.30098E-02; 3.73940E-02; 1.03123E-02; 1.00214E-02; 1.86170E-02; 6.92613E-03; 5.69446E-02; 2.14289E-02; 1.25081E-01; 2.38909E-03; 4.17596E-02; 1.23333E-01; 2.16751E-01; 3.25454E-02; 1.18423E-01; 3.13073E-02; 3.91291E-02; 5.59007E-02; 2.87676E-02; 2.90988E-01; 3.93275E-02; 2.63695E-01; 5.89577E-02; 1.61431E-01; 5.29943E-01; 7.63704E-02; 4.22687E-01; 3.91962E-02; 7.67875E-03; 2.95720E-01; 2.63681E-01; 3.35051E-02; 3.35782E-01; 4.99710E-01; 1.09695E-01; 2.06943E-02; 1.55325E-01; 3.16677E-01; 5.50562E-02; 1.71315E-01; 6.56930E-02; 3.23500E-01; 3.45216E-01
 509.00; 1.06726E-03; 1.71763E-03; 5.81268E-03; 1.66885E-02; 3.97246E-02; 3.99333E-02; 1.35915E-02; 6.85601E-04; 1.03575E-03; 3.77224E-02; 9.01505E-02; 3.55966E-02; 4.80469E-02; 4.72099E-02; 2.28198E-02; 2.17275E-02; 1.10875E-02; 1.07357E-02; 2.40245E-02; 8.29016E-03; 3.19616E-02; 4.76642E-03; 9.55736E-02; 9.49600E-04; 6.35353E-02; 9.93549E-02; 2.49031E-01; 2.90921E-02; 1.01365E-01; 2.73230E-02; 3.35240E-02; 5.66449E-02; 1.85177E-02; 2.58733E-01; 3.26136E-02; 3.02617E-01; 5.12785E-02; 2.22386E-01; 6.31017E-01; 5.06534E-02; 6.41185E-01; 2.68492E-02; 3.92201E-03; 2.99339E-01; 1.73038E-01; 4.42898E-02; 3.16082E-01; 3.82407E-01; 9.30662E-02; 2.18254E-02; 2.04528E-01; 5.90164E-01; 3.21170E-02; 1.65706E-01; 6.91825E-02; 5.76017E-01; 3.39773E-01
 512.00; 3.16222E-04; 2.52262E-03; 9.00357E-03; 1.99153E-02; 2.99214E-02; 2.94898E-02; 1.23475E-02; 2.82625E-04; 5.12489E-03; 3.03726E-02; 9.92817E-02; 2.63858E-02; 3.23897E-02; 3.79314E-02; 1.35102E-02; 1.33322E-02; 1.13699E-02; 1.09001E-02; 3.79230E-02; 7.03972E-03; 1.69874E-02; 2.15473E-02; 8.45910E-02; 5.00079E-03; 1.00984E-01; 8.11612E-02; 2.48816E-01; 3.10758E-02; 7.62797E-02; 2.09136E-02; 2.92788E-02; 7.34118E-02; 8.02392E-03; 2.03832E-01; 2.24857E-02; 3.23802E-01; 8.59498E-02; 2.27102E-01; 6.92485E-01; 2.22711E-02; 7.21054E-01; 1.77331E-02; 1.89739E-03; 2.59004E-01; 1.03656E-01; 4.62727E-02; 2.90309E-01; 2.84195E-01; 8.19122E-02; 7.11362E-03; 1.96565E-01; 6.94529E-01; 1.85426E-02; 2.22079E-01; 6.37587E-02; 6.99706E-01; 3.28518E-01
