energy,(0|-1) [-1],(0|1) [-2],(1|0) [3],(1|-1) [4],(1|1) [5],(0|-2) [6],(0|2) [7],(2|0) [8],(1|-2) [9],(1|2) [10],(2|-1) [11],(2|1) [12],(2|-2) [13],(2|2) [14],(0|-3) [-15],(1|-3) [17],(1|3) [18],(3|0) [19],(3|-1) [20],(3|1) [21],(2|-3) [22],(2|3) [23],(3|-2) [24],(3|2) [25],(0|-4) [26],(0|4) [27],(1|-4) [28],(1|4) [29],(4|0) [30],(3|-3) [31],(3|3) [32],(4|-1) [33],(4|1) [34],(2|4) [36],(4|2) [38],(1|5) [42],(4|-3) [45],(4|3) [46],(4|4) [55],(3|5) [57],(0|-6) [58],
592.50,NaN,NaN,NaN,NaN,NaN,32.68956,NaN,3.2765465,NaN,NaN,NaN,NaN,8.891197,8.286537,NaN,NaN,NaN,3.6702528,5.20607,7.575272,5.891138,NaN,10.983118,NaN,13.404985,54.662216,NaN,NaN,10.303116,2.381666,1.7398162,NaN,NaN,2.2921479,NaN,3.653482,NaN,3.7054708,NaN,NaN,NaN,
593.00,NaN,NaN,NaN,NaN,NaN,34.358276,NaN,3.2304945,NaN,NaN,NaN,NaN,8.564182,8.31875,NaN,NaN,NaN,3.6042497,5.1811714,7.8553977,5.7402983,NaN,11.247156,NaN,13.521902,53.989788,NaN,NaN,10.255298,2.1868763,1.9942826,NaN,NaN,2.4441156,NaN,3.6940842,NaN,3.3730624,NaN,NaN,NaN,
593.50,NaN,NaN,NaN,NaN,NaN,36.05805,NaN,3.1744616,NaN,NaN,NaN,NaN,8.216225,8.321419,NaN,NaN,NaN,3.4985394,5.1301813,8.133852,5.5646,NaN,11.414662,NaN,13.62268,53.139534,NaN,NaN,10.26897,1.99922,2.2962227,NaN,NaN,2.6043048,NaN,3.7237437,NaN,3.0475385,NaN,NaN,NaN,
594.00,NaN,NaN,NaN,NaN,NaN,37.770416,NaN,3.1063838,NaN,NaN,NaN,NaN,7.851268,8.291026,NaN,NaN,NaN,3.3535168,5.050367,8.408758,5.369253,NaN,11.479375,NaN,13.700046,52.11314,NaN,NaN,10.341974,NaN,2.6550958,NaN,NaN,2.7720346,NaN,3.7424943,NaN,2.7333384,NaN,NaN,NaN,
594.50,NaN,NaN,NaN,NaN,NaN,39.477135,NaN,3.0248535,NaN,NaN,NaN,NaN,7.47408,8.225788,NaN,NaN,NaN,3.1707633,4.940415,8.678673,5.159242,NaN,11.440762,NaN,13.747981,50.916946,NaN,NaN,10.46753,NaN,3.08226,NaN,NaN,2.946789,NaN,3.7507915,NaN,2.4343662,NaN,NaN,NaN,
595.00,NaN,NaN,NaN,NaN,NaN,41.159695,NaN,2.929379,NaN,NaN,NaN,NaN,7.0902514,8.126246,NaN,NaN,NaN,2.9532228,4.800451,8.942088,4.9391227,NaN,11.304326,NaN,13.762661,49.56231,NaN,NaN,10.634001,NaN,3.5899427,NaN,NaN,3.128283,NaN,3.7494466,NaN,2.1539674,NaN,NaN,NaN,
595.50,NaN,NaN,NaN,NaN,NaN,42.79906,NaN,2.8205538,NaN,NaN,NaN,NaN,6.7061214,7.995924,NaN,NaN,NaN,2.705407,4.6319075,9.196909,4.712893,NaN,11.08127,NaN,13.743267,48.065586,NaN,NaN,10.825401,NaN,4.1896653,NaN,NaN,3.3165324,NaN,3.7395394,NaN,1.8949219,NaN,NaN,NaN,
596.00,NaN,NaN,NaN,NaN,NaN,44.375973,NaN,2.7000816,NaN,NaN,NaN,NaN,6.3286214,7.8414927,NaN,NaN,NaN,2.4335723,4.43728,9.440035,4.483931,NaN,10.787551,NaN,13.692503,46.447575,NaN,NaN,11.022704,NaN,4.8902464,NaN,NaN,3.5119247,NaN,3.72232,NaN,1.6594503,NaN,NaN,NaN,
596.50,NaN,NaN,NaN,NaN,NaN,45.872097,NaN,2.5706568,NaN,NaN,NaN,NaN,5.9650536,7.672081,NaN,NaN,NaN,2.1458135,4.2197948,9.667143,4.2549987,NaN,10.442416,NaN,13.616717,44.732414,NaN,NaN,11.205795,NaN,5.695629,NaN,NaN,3.7152839,NaN,3.6991067,NaN,1.449227,NaN,NaN,NaN,
597.00,NaN,NaN,NaN,NaN,NaN,47.27216,NaN,2.435729,NaN,NaN,NaN,NaN,5.622818,7.497702,NaN,NaN,NaN,1.8519919,3.9830523,9.87275,4.028297,NaN,10.06661,NaN,13.525553,42.946148,NaN,NaN,11.355833,NaN,6.6028547,NaN,NaN,3.9279265,NaN,3.67119,NaN,1.2653974,NaN,NaN,NaN,
597.50,NaN,NaN,NaN,NaN,NaN,48.566784,NaN,2.299215,NaN,NaN,NaN,NaN,5.309129,7.3271737,NaN,NaN,NaN,1.5634369,3.730717,10.050564,3.8055527,NaN,9.6804495,NaN,13.431133,41.11526,NaN,NaN,11.457579,NaN,7.6005483,NaN,NaN,4.1517053,NaN,3.6397517,NaN,1.1085976,NaN,NaN,NaN,
598.00,NaN,NaN,NaN,NaN,NaN,49.7556,NaN,2.1652067,NaN,NaN,NaN,NaN,5.0307274,7.1661987,NaN,NaN,NaN,1.2923843,3.4663143,10.194087,3.5881202,NaN,9.301998,NaN,13.3468685,39.26546,NaN,NaN,11.501254,NaN,8.668252,NaN,NaN,4.3890324,NaN,3.605803,NaN,0.9789743,NaN,NaN,NaN,
598.50,NaN,NaN,NaN,NaN,NaN,50.84987,NaN,2.037733,NaN,NaN,NaN,NaN,4.793619,7.01634,NaN,NaN,NaN,1.0511601,3.1931798,10.297363,3.3770788,NaN,8.945547,NaN,13.286032,37.420753,NaN,NaN,11.483548,NaN,9.7768345,NaN,NaN,4.6428795,NaN,3.570151,NaN,0.87620574,NaN,NaN,NaN,
599.00,NaN,NaN,NaN,NaN,NaN,51.873753,NaN,1.9206018,NaN,NaN,NaN,NaN,4.602874,6.8753023,NaN,NaN,NaN,0.8511721,2.9145505,10.35574,3.1733122,NaN,8.620567,NaN,13.260298,35.602844,NaN,NaN,11.407581,NaN,10.890041,NaN,NaN,4.916751,NaN,3.5333903,NaN,0.7995235,NaN,NaN,NaN,
599.50,NaN,NaN,NaN,NaN,NaN,52.8636,NaN,1.8173164,NaN,NaN,NaN,NaN,4.4624825,6.7384295,NaN,NaN,NaN,0.70182115,2.6337621,10.366499,2.9775603,NaN,8.331221,NaN,13.278464,33.830685,NaN,NaN,11.281871,NaN,11.96709,NaN,NaN,5.214621,NaN,3.4959219,NaN,0.7477361,NaN,NaN,NaN,
600.00,NaN,NaN,NaN,NaN,NaN,53.86495,NaN,1.7310414,NaN,NaN,NaN,NaN,4.375285,6.600752,NaN,NaN,NaN,0.6094777,2.354475,10.329263,2.7904406,NaN,8.076468,NaN,13.345532,32.12001,NaN,NaN,11.11854,NaN,12.96598,NaN,NaN,5.54083,NaN,3.4579935,NaN,0.7192563,NaN,NaN,NaN,
600.50,NaN,NaN,NaN,NaN,NaN,54.92742,NaN,1.6645726,NaN,NaN,NaN,NaN,4.342972,6.458679,NaN,NaN,NaN,0.5766776,2.080843,10.246085,2.6124423,NaN,7.8507247,NaN,13.462294,30.48271,NaN,NaN,10.931179,NaN,13.847098,NaN,NaN,5.89994,NaN,3.4197598,NaN,0.71213245,NaN,NaN,NaN,
601.00,NaN,NaN,NaN,NaN,NaN,56.09832,NaN,1.6202838,NaN,NaN,NaN,NaN,4.3661547,6.3107004,NaN,NaN,NaN,0.60167754,1.8175426,10.121233,2.4439,NaN,7.64494,NaN,13.625446,28.926125,NaN,NaN,10.732847,NaN,14.576595,NaN,NaN,6.2965393,NaN,3.3813477,NaN,0.7240876,NaN,NaN,NaN,
601.50,NaN,NaN,NaN,NaN,NaN,57.415928,NaN,1.6000416,NaN,NaN,NaN,NaN,4.4445124,6.156984,NaN,NaN,NaN,0.678461,1.5696279,9.960719,2.2849596,NaN,7.4479775,NaN,13.828228,27.452518,NaN,NaN,10.534575,NaN,15.129072,NaN,NaN,6.7349973,NaN,3.342925,NaN,0.7525652,NaN,NaN,NaN,
602.00,NaN,NaN,NaN,NaN,NaN,58.90376,NaN,1.6051123,NaN,NaN,NaN,NaN,4.5769916,5.9983025,NaN,NaN,NaN,0.79722315,1.3422157,9.771682,2.1355438,NaN,7.2480974,NaN,14.061401,26.05899,NaN,NaN,10.34461,NaN,15.489217,NaN,NaN,7.219177,NaN,3.3047602,NaN,0.7947841,NaN,NaN,NaN,
602.50,NaN,NaN,NaN,NaN,NaN,60.566723,NaN,1.6361039,NaN,NaN,NaN,NaN,4.762057,5.8350253,NaN,NaN,NaN,0.9452916,1.1400626,9.561735,1.9953367,NaN,7.0343876,NaN,14.31446,24.738148,NaN,NaN,10.168389,NaN,15.652223,NaN,NaN,7.752106,NaN,3.2672641,NaN,0.8478013,NaN,NaN,NaN,
603.00,NaN,NaN,NaN,NaN,NaN,62.38984,NaN,1.6929814,NaN,NaN,NaN,NaN,4.9979696,5.6667676,NaN,NaN,NaN,1.1083729,0.9671373,9.338385,1.8637894,NaN,6.7979884,NaN,14.576823,23.479599,NaN,NaN,10.009057,NaN,15.623017,NaN,NaN,8.335622,NaN,3.2310114,NaN,0.90858334,NaN,NaN,NaN,
603.50,NaN,NaN,NaN,NaN,NaN,64.33946,NaN,1.7752049,NaN,NaN,NaN,NaN,5.2830667,5.492901,NaN,NaN,NaN,1.2719646,0.8262909,9.108614,1.7401532,NaN,6.532995,NaN,14.838862,22.272112,NaN,NaN,9.868219,NaN,15.414536,NaN,NaN,8.970003,NaN,3.1967368,NaN,0.974083,NaN,NaN,NaN,
604.00,NaN,NaN,NaN,NaN,NaN,66.36646,NaN,1.8819916,NaN,NaN,NaN,NaN,5.6160026,5.3135943,NaN,NaN,NaN,1.4227505,0.7191125,8.87865,1.6235383,NaN,6.236979,NaN,15.092617,21.106014,NaN,NaN,9.746623,NaN,15.045404,NaN,NaN,9.653628,NaN,3.1653028,NaN,1.0413212,NaN,NaN,NaN,
604.50,NaN,NaN,NaN,NaN,NaN,68.41058,NaN,2.0126612,NaN,NaN,NaN,NaN,5.995945,5.130848,NaN,NaN,NaN,1.5498103,0.6460118,8.653916,1.5129944,NaN,5.9110985,NaN,15.332141,19.975264,NaN,NaN,9.644519,NaN,14.53744,NaN,NaN,10.382658,NaN,3.137646,NaN,1.1074692,NaN,NaN,NaN,
605.00,NaN,NaN,NaN,NaN,NaN,70.40494,NaN,2.166995,NaN,NaN,NaN,NaN,6.4226704,4.9489355,NaN,NaN,NaN,1.645503,0.60651034,8.43912,1.4076028,NaN,5.559832,NaN,15.553493,18.87871,NaN,NaN,9.561678,NaN,13.913401,NaN,NaN,11.150799,NaN,3.114704,NaN,1.1699281,NaN,NaN,NaN,
605.50,NaN,NaN,NaN,NaN,NaN,72.27997,NaN,2.3455312,NaN,NaN,NaN,NaN,6.8965483,4.773979,NaN,NaN,NaN,1.7059462,0.599667,8.238397,1.3065699,NaN,5.1903934,NaN,15.754438,17.820143,NaN,NaN,9.497122,NaN,13.195248,NaN,NaN,11.949163,NaN,3.097331,NaN,1.2264016,NaN,NaN,NaN,
606.00,NaN,NaN,NaN,NaN,NaN,73.966606,NaN,2.5497096,NaN,NaN,NaN,NaN,7.418354,4.612765,NaN,NaN,NaN,1.7310631,0.624536,8.055448,1.2093118,NaN,4.81192,NaN,15.934006,16.807095,NaN,NaN,9.4487705,NaN,12.403108,NaN,NaN,12.766256,NaN,3.0862124,NaN,1.2749572,NaN,NaN,NaN,
606.50,NaN,NaN,NaN,NaN,NaN,75.39852,NaN,2.7818215,NaN,NaN,NaN,NaN,7.9889126,4.4712777,NaN,NaN,NaN,1.7242391,0.6805273,7.893617,1.1155187,NaN,4.4345336,NaN,16.09201,15.848701,NaN,NaN,9.413207,NaN,11.554917,NaN,NaN,13.588104,NaN,3.081785,NaN,1.3140739,NaN,NaN,NaN,
607.00,NaN,NaN,NaN,NaN,NaN,76.51382,NaN,3.0447478,NaN,NaN,NaN,NaN,8.608564,4.3535028,NaN,NaN,NaN,1.6916671,0.7675772,7.755853,1.0251911,NaN,4.068389,NaN,16.228674,14.953101,NaN,NaN,9.385737,NaN,10.666641,NaN,NaN,14.398548,NaN,3.0841749,NaN,1.3426733,NaN,NaN,NaN,
607.50,NaN,NaN,NaN,NaN,NaN,77.2567,NaN,3.341525,NaN,NaN,NaN,NaN,9.276485,4.2609215,NaN,NaN,NaN,1.6414927,0.88608,7.644556,0.93864655,NaN,3.722795,NaN,16.344374,14.125021,NaN,NaN,9.360764,NaN,9.752832,NaN,NaN,15.179696,NaN,3.0931592,NaN,1.3601315,NaN,NaN,NaN,
608.00,NaN,NaN,NaN,NaN,NaN,77.579254,NaN,3.6747763,NaN,NaN,NaN,NaN,9.9899435,4.1927915,NaN,NaN,NaN,1.5828762,1.0365907,7.5613356,0.85649526,NaN,3.4054964,NaN,16.439552,13.363937,NaN,NaN,9.332418,NaN,8.827304,NaN,NaN,15.912532,NaN,3.1081538,NaN,1.3662724,NaN,NaN,NaN,
608.50,NaN,NaN,NaN,NaN,NaN,77.44376,NaN,4.046071,NaN,NaN,NaN,NaN,10.743622,4.146963,NaN,NaN,NaN,1.5250777,1.2193652,7.50672,0.77959126,NaN,3.1221724,NaN,16.51471,12.66324,NaN,NaN,9.295294,NaN,7.903675,NaN,NaN,16.577646,NaN,3.128231,NaN,1.3613405,NaN,NaN,NaN,
609.00,NaN,NaN,NaN,NaN,NaN,76.82517,NaN,4.4552865,NaN,NaN,NaN,NaN,11.529156,4.1208096,NaN,NaN,NaN,1.4766558,1.433846,7.479875,0.70896417,NaN,2.8761766,NaN,16.570427,12.010556,NaN,NaN,9.245108,NaN,6.9956746,NaN,NaN,17.156076,NaN,3.1521652,NaN,1.345957,NaN,NaN,NaN,
609.50,NaN,NaN,NaN,NaN,NaN,75.71373,NaN,4.9000425,NaN,NaN,NaN,NaN,12.335051,4.1118264,NaN,NaN,NaN,1.4448335,1.6782093,7.4783998,0.64574146,NaN,2.6685205,NaN,16.607344,11.389136,NaN,NaN,9.179173,NaN,6.117107,NaN,NaN,17.630184,NaN,3.1785011,NaN,1.3210621,NaN,NaN,NaN,
610.00,NaN,NaN,NaN,NaN,NaN,74.1172,NaN,5.3753033,NaN,NaN,NaN,NaN,13.147118,4.117695,NaN,NaN,NaN,1.4350568,1.949106,7.4982615,0.5910696,NaN,2.4980764,NaN,16.626022,10.780117,NaN,NaN,9.096614,NaN,5.281527,NaN,NaN,17.984549,NaN,3.2056382,NaN,1.2878448,NaN,NaN,NaN,
610.50,NaN,NaN,NaN,NaN,NaN,72.06241,NaN,5.873235,NaN,NaN,NaN,NaN,13.949488,4.1359086,NaN,NaN,NaN,1.4507556,2.2416768,7.533899,0.5460418,NaN,2.361954,NaN,16.626715,10.165237,NaN,NaN,8.998323,NaN,4.5017,NaN,NaN,18.2068,NaN,3.2319202,NaN,1.2476692,NaN,NaN,NaN,
611.00,NaN,NaN,NaN,NaN,NaN,69.59571,NaN,6.3833995,NaN,NaN,NaN,NaN,14.726143,4.16337,NaN,NaN,NaN,1.4932922,2.5498798,7.5785108,0.51163745,NaN,2.2559912,NaN,16.60905,9.529561,NaN,NaN,8.886711,NaN,3.7889771,NaN,NaN,18.28834,NaN,3.2557266,NaN,1.2019962,NaN,NaN,NaN,
611.50,NaN,NaN,NaN,NaN,NaN,66.782,NaN,6.8933096,NaN,NaN,NaN,NaN,15.462807,4.196327,NaN,NaN,NaN,1.5620648,2.8670886,7.6245103,0.48867556,NaN,2.1752977,NaN,16.571749,8.863735,NaN,NaN,8.765321,NaN,3.152712,NaN,NaN,18.22491,NaN,3.2755494,NaN,1.1523108,NaN,NaN,NaN,
612.00,NaN,NaN,NaN,NaN,NaN,63.70212,NaN,7.389351,NaN,NaN,NaN,NaN,16.14889,4.2308335,NaN,NaN,NaN,1.6547409,3.1868606,7.6641054,0.4777832,NaN,2.1147866,NaN,16.512434,8.165414,NaN,NaN,8.638372,NaN,2.5998125,NaN,NaN,18.016956,NaN,3.290056,NaN,1.1000544,NaN,NaN,NaN,
612.50,NaN,NaN,NaN,NaN,NaN,60.448654,NaN,7.8579783,NaN,NaN,NaN,NaN,16.779121,4.263566,NaN,NaN,NaN,1.7675836,3.5037234,7.6899357,0.47937423,NaN,2.06964,NaN,16.427658,7.4395413,NaN,NaN,8.510281,NaN,2.1344886,NaN,NaN,17.669758,NaN,3.2981265,NaN,1.0465682,NaN,NaN,NaN,
613.00,NaN,NaN,NaN,NaN,NaN,57.12006,NaN,8.287067,NaN,NaN,NaN,NaN,17.354548,4.2925973,NaN,NaN,NaN,1.8958343,3.813809,7.6956987,0.4936348,NaN,2.0356667,NaN,16.31314,6.697447,NaN,NaN,8.385171,NaN,1.7582057,NaN,NaN,17.193314,NaN,3.29887,NaN,0.9930486,NaN,NaN,NaN,
613.50,NaN,NaN,NaN,NaN,NaN,53.81381,NaN,8.667271,NaN,NaN,NaN,NaN,17.88258,4.31771,NaN,NaN,NaN,2.034119,4.115198,7.676663,0.52051204,NaN,2.0095313,NaN,16.164232,5.954953,NaN,NaN,8.266431,NaN,1.4698305,NaN,NaN,16.601978,NaN,3.291617,NaN,0.9405162,NaN,NaN,NaN,
614.00,NaN,NaN,NaN,NaN,NaN,50.619118,NaN,8.993222,NaN,NaN,NaN,NaN,18.376022,4.340016,NaN,NaN,NaN,2.1768496,4.407888,7.630018,0.55970323,NaN,1.988847,NaN,15.976516,5.2298894,NaN,NaN,8.156366,NaN,1.265929,NaN,NaN,15.913868,NaN,3.275892,NaN,0.8897973,NaN,NaN,NaN,
614.50,NaN,NaN,NaN,NaN,NaN,47.610264,NaN,9.2644825,NaN,NaN,NaN,NaN,18.851122,4.361043,NaN,NaN,NaN,2.3185868,4.693374,7.555022,0.6106415,NaN,1.9721465,NaN,15.746458,4.5394864,NaN,NaN,8.055996,NaN,1.1411715,NaN,NaN,15.150058,NaN,3.2513754,NaN,0.84151983,NaN,NaN,NaN,
615.00,NaN,NaN,NaN,NaN,NaN,44.84131,NaN,9.4861145,NaN,NaN,NaN,NaN,19.324903,4.3816257,NaN,NaN,NaN,2.4543395,4.973934,7.45291,0.67248017,NaN,1.9587526,NaN,15.471951,3.8981726,NaN,NaN,7.9650416,NaN,1.0888098,NaN,NaN,14.333629,NaN,3.21786,NaN,0.79611945,NaN,NaN,NaN,
615.50,NaN,NaN,NaN,NaN,NaN,42.34309,NaN,9.668839,NaN,NaN,NaN,NaN,19.812187,4.4010744,NaN,NaN,NaN,2.579787,5.251743,7.326613,0.74407727,NaN,1.9485854,NaN,15.152649,3.3161387,NaN,NaN,7.8821573,NaN,1.101188,NaN,NaN,13.488611,NaN,3.1752088,NaN,0.753855,NaN,NaN,NaN,
616.00,NaN,NaN,NaN,NaN,NaN,40.122837,NaN,9.828684,NaN,NaN,NaN,NaN,20.32279,4.4170094,NaN,NaN,NaN,2.6914089,5.528007,7.180305,0.82398427,NaN,1.9419354,NaN,14.790032,2.798835,NaN,NaN,7.8053327,NaN,1.1702622,NaN,NaN,12.638874,NaN,3.1233225,NaN,0.7148305,NaN,NaN,NaN,
616.50,NaN,NaN,NaN,NaN,NaN,38.1664,NaN,9.986054,NaN,NaN,NaN,NaN,20.85937,4.42596,NaN,NaN,NaN,2.7865295,5.802276,7.0188766,0.9104466,NaN,1.9392387,NaN,14.387209,2.347305,NaN,NaN,7.7323885,NaN,1.2880921,NaN,NaN,11.807047,NaN,3.0621216,NaN,0.6790231,NaN,NaN,NaN,
617.00,NaN,NaN,NaN,NaN,NaN,36.442535,NaN,10.164197,NaN,NaN,NaN,NaN,21.41624,4.424505,NaN,NaN,NaN,2.8632863,6.0720415,6.8473935,1.0014192,NaN,1.9408785,NaN,13.948514,1.9591031,NaN,NaN,7.6614285,NaN,1.4472591,NaN,NaN,11.01351,NaN,2.991545,NaN,0.64631146,NaN,NaN,NaN,
617.50,NaN,NaN,NaN,NaN,NaN,34.90842,NaN,10.387055,NaN,NaN,NaN,NaN,21.979446,4.410581,NaN,NaN,NaN,2.9205384,6.332666,6.6706195,1.0946033,NaN,1.9470348,NaN,13.479035,1.6294694,NaN,NaN,7.591151,NaN,1.6411707,NaN,NaN,10.275528,NaN,2.9115653,NaN,0.61650527,NaN,NaN,NaN,
618.00,NaN,NaN,NaN,NaN,NaN,33.515457,NaN,10.6766405,NaN,NaN,NaN,NaN,22.527988,4.3845224,NaN,NaN,NaN,2.9577487,6.5776267,6.4926686,1.1875064,NaN,1.9575889,NaN,12.984213,1.3524554,NaN,NaN,7.5209317,NaN,1.8642181,NaN,NaN,9.606563,NaN,2.8222198,NaN,0.5893727,NaN,NaN,NaN,
618.50,NaN,NaN,NaN,NaN,NaN,32.21455,NaN,11.050148,NaN,NaN,NaN,NaN,23.036097,4.34947,NaN,NaN,NaN,2.9748535,6.7990036,6.3168287,1.277526,NaN,1.972089,NaN,12.469647,1.1217828,NaN,NaN,7.450671,NaN,2.1117544,NaN,NaN,9.015803,NaN,2.7236493,NaN,0.5646643,NaN,NaN,NaN,
619.00,NaN,NaN,NaN,NaN,NaN,30.960283,NaN,11.517214,NaN,NaN,NaN,NaN,23.476116,4.311035,NaN,NaN,NaN,2.9721491,6.9881144,6.145567,1.3620546,NaN,1.9897697,NaN,11.941162,0.93138427,NaN,NaN,7.3805256,NaN,2.3799076,NaN,NaN,8.507946,NaN,2.6161447,NaN,0.542133,NaN,NaN,NaN,
619.50,NaN,NaN,NaN,NaN,NaN,29.713886,NaN,12.077748,NaN,NaN,NaN,NaN,23.821606,4.276348,NaN,NaN,NaN,2.9502075,7.1361933,5.9806976,1.4385976,NaN,2.0096161,NaN,11.40513,0.7756718,NaN,NaN,7.310609,NaN,2.6652613,NaN,NaN,8.083207,NaN,2.500188,NaN,0.5215492,NaN,NaN,NaN,
620.00,NaN,NaN,NaN,NaN,NaN,28.444986,NaN,12.720776,NaN,NaN,NaN,NaN,24.050142,4.2528434,NaN,NaN,NaN,2.9098322,7.2350516,5.8236666,1.5048988,NaN,2.0304601,NaN,10.868955,0.6496436,NaN,NaN,7.240809,NaN,2.964455,NaN,NaN,7.7375875,NaN,2.3764884,NaN,0.50271124,NaN,NaN,NaN,
620.50,NaN,NaN,NaN,NaN,NaN,27.132467,NaN,13.424597,NaN,NaN,NaN,NaN,24.14547,4.2472,NaN,NaN,NaN,2.85205,7.2776766,5.6758866,1.5590595,NaN,2.0510967,NaN,10.341532,0.5489292,NaN,NaN,7.170769,NaN,3.2737963,NaN,NaN,7.4633517,NaN,2.2460024,NaN,NaN,NaN,NaN,NaN,
621.00,NaN,NaN,NaN,NaN,NaN,25.76461,NaN,14.158404,NaN,NaN,NaN,NaN,24.098738,4.264698,NaN,NaN,NaN,2.7781281,7.2587385,5.53906,1.5996433,NaN,2.0704124,NaN,9.833521,0.46985644,NaN,NaN,7.100054,NaN,3.5889719,NaN,NaN,7.2496924,NaN,2.109941,NaN,NaN,NaN,NaN,NaN,
621.50,NaN,NaN,NaN,NaN,NaN,24.33874,NaN,14.885162,NaN,NaN,NaN,NaN,23.908712,4.309089,NaN,NaN,NaN,2.6896055,7.1750073,5.415425,1.6257563,NaN,2.0875082,NaN,9.357224,0.40953392,NaN,NaN,7.0283933,NaN,3.9049187,NaN,NaN,7.08353,NaN,1.9697592,NaN,NaN,NaN,NaN,NaN,
622.00,NaN,NaN,NaN,NaN,NaN,22.860418,NaN,15.565404,NaN,NaN,NaN,NaN,23.581125,4.3828573,NaN,NaN,NaN,2.5883188,7.0256786,5.307872,1.6370919,NaN,2.1018114,NaN,8.925958,0.36590838,NaN,NaN,6.955906,NaN,4.2158904,NaN,NaN,6.9504066,NaN,1.8271286,NaN,NaN,NaN,NaN,NaN,
622.50,NaN,NaN,NaN,NaN,NaN,21.342186,NaN,16.161352,NaN,NaN,NaN,NaN,23.127314,4.4876347,NaN,NaN,NaN,2.4764082,6.8125925,5.2199078,1.633941,NaN,2.1131635,NaN,8.552925,0.33776125,NaN,NaN,6.8831677,NaN,4.5157123,NaN,NaN,6.8354034,NaN,1.6838995,NaN,NaN,NaN,NaN,NaN,
623.00,NaN,NaN,NaN,NaN,NaN,19.801868,NaN,16.640774,NaN,NaN,NaN,NaN,22.562548,4.624478,NaN,NaN,NaN,2.3562906,6.540329,5.155473,1.6171606,NaN,2.1218753,NaN,8.249707,0.32459477,NaN,NaN,6.8110876,NaN,4.7981887,NaN,NaN,6.72404,NaN,1.5420524,NaN,NaN,NaN,NaN,NaN,
623.50,NaN,NaN,NaN,NaN,NaN,18.260572,NaN,16.980026,NaN,NaN,NaN,NaN,21.904305,4.793924,NaN,NaN,NaN,2.2305973,6.216141,5.1186423,1.5881066,NaN,2.1287394,NaN,8.024595,0.32639748,NaN,NaN,6.740594,NaN,5.0575857,NaN,NaN,6.6030893,NaN,1.4036463,NaN,NaN,NaN,NaN,NaN,
624.00,NaN,NaN,NaN,NaN,NaN,16.740536,NaN,17.165962,NaN,NaN,NaN,NaN,21.170761,4.9959435,NaN,NaN,NaN,2.1020772,5.8497143,5.1132565,1.5485384,NaN,2.1349978,NaN,7.881082,0.34331676,NaN,NaN,6.6722283,NaN,5.2891097,NaN,NaN,6.46127,NaN,1.2707684,NaN,NaN,NaN,NaN,NaN,
624.50,NaN,NaN,NaN,NaN,NaN,15.263065,NaN,17.196575,NaN,NaN,NaN,NaN,20.379717,5.229982,NaN,NaN,NaN,1.9734784,5.452737,5.1425657,1.5005,NaN,2.1422603,NaN,7.8168287,0.3752933,NaN,NaN,6.605792,NaN,5.489298,NaN,NaN,6.289776,NaN,1.1454859,NaN,NaN,NaN,NaN,NaN,
625.00,NaN,NaN,NaN,NaN,NaN,13.84686,NaN,17.08044,NaN,NaN,NaN,NaN,19.547926,5.495302,NaN,NaN,NaN,1.8474149,5.038295,5.208938,1.4461911,NaN,2.1523736,NaN,7.82337,0.42174578,NaN,NaN,6.5401707,NaN,5.656256,NaN,NaN,6.082623,NaN,1.0298064,NaN,NaN,NaN,NaN,NaN,
625.50,NaN,NaN,NaN,NaN,NaN,12.50693,NaN,16.835224,NaN,NaN,NaN,NaN,18.690807,5.7917447,NaN,NaN,NaN,1.7262373,4.620128,5.3137016,1.3878373,NaN,2.1672535,NaN,7.8866906,0.4813649,NaN,NaN,6.4734197,NaN,5.789728,NaN,NaN,5.836793,NaN,0.9256443,NaN,NaN,NaN,NaN,NaN,
626.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.485525,NaN,NaN,NaN,NaN,17.822407,6.1207643,NaN,NaN,NaN,1.6119212,4.2118187,5.457137,1.32757,NaN,2.1886916,NaN,7.9886603,0.55204844,NaN,NaN,6.403113,NaN,5.8909864,NaN,NaN,5.552189,NaN,0.8347949,NaN,NaN,NaN,NaN,NaN,
626.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.060349,NaN,NaN,NaN,NaN,16.95547,6.486492,NaN,NaN,NaN,1.5059836,3.8259747,5.638632,1.2673241,NaN,2.2181551,NaN,8.109115,0.6309732,NaN,NaN,6.3268685,NaN,5.962591,NaN,NaN,5.231409,NaN,0.7589123,NaN,NaN,NaN,NaN,NaN,
627.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.590412,NaN,NaN,NaN,NaN,16.10146,6.8964357,NaN,NaN,NaN,1.4094294,3.4734921,5.8569684,1.208759,NaN,2.256603,NaN,8.228274,0.71478236,NaN,NaN,6.242912,NaN,6.008046,NaN,NaN,4.8793745,NaN,0.6994895,NaN,NaN,NaN,NaN,NaN,
627.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.105455,NaN,NaN,NaN,NaN,15.270502,7.3614416,NaN,NaN,NaN,1.3227319,3.1629632,6.1107144,1.1532073,NaN,2.3043354,NaN,8.329103,0.7998411,NaN,NaN,6.1505256,NaN,6.031427,NaN,NaN,4.502838,NaN,0.6578358,NaN,NaN,NaN,NaN,NaN,
