# This file was automatically generated by TLEEDMAP v.0.1a.
# It contains the list of LEED beams generated from input file:
# E:/Work/Vienna/SPECSLab/Technical/Upgrades/Python LEED-IV/00 - GUI/leedTaS2.tlm
#
# Structure: TaS2-(r13xr13)R13.9° - all domains
#
# Max. LEED Energy: 700.0 eV
# Bulk lattice: Hexagonal (p6m); a = 3.3540 AA; alpha = 120.00 deg
#        Basis: a = [ 3.3540 -0.0000]; b = [-1.6770  2.9046]
# Surface lattice: Hexagonal (p3); a = 12.0930 AA; alpha = 120.00 deg
#
# Exporting beams from 2 domain(s) out of 2 symmetry-equivalent ones
# Domain 1 - Basis: a = [11.7390  2.9046]; b = [-8.3850  8.7139]
#            Superlattice: [[ 4  1] [-1  3]]
# Domain 2 - Basis: a = [11.7390 -2.9046]; b = [-8.3850 -8.7139]
#            Superlattice: [[ 3 -1] [-4 -3]]
#
# * h and k are the surface Miller indices of each LEED spot; both fractional
#   and floating-point versions are provided.
# * gx and gy are the horizontal and vertical components of reciprocal lattice
#   vectors in AA^(-1), and include a factor of 2*pi.
# * Beams with the same absolute value of "group" are symmetry equivalent (at
#   normal incidence); extinct spots have a negative "group" index.
# * The domains contributing to each spot are listed in "domain(s)". Domains
#   contributing with glide-extinct spots are reported in parentheses.

(   h  |   k  ),    h   ,    k   ,    gx   ,    gy   ,group,domain(s),
( -4/13|-51/13),-0.30769,-3.92308, -0.57641, -8.81899,  506,        2,
(-51/13| 55/13),-3.92308, 4.23077, -7.34926,  4.90868,  506,        2,
( 55/13| -4/13), 4.23077,-0.30769,  7.92567,  3.91031,  506,        2,
(-19/13|-41/13),-1.46154,-3.15385, -2.73796, -8.40300,  507,        1,
(-41/13| 60/13),-3.15385, 4.61538, -5.90823,  6.57264,  507,        1,
( 60/13|-19/13), 4.61538,-1.46154,  8.64619,  1.83036,  507,        1,
(-15/13|-44/13),-1.15385,-3.38462, -2.16155, -8.56939,  508,        1,
(-44/13| 59/13),-3.38462, 4.53846, -6.34054,  6.15665,  508,        1,
( 59/13|-15/13), 4.53846,-1.15385,  8.50209,  2.41274,  508,        1,
(-61/13| 38/13),-4.69231, 2.92308, -8.79029,  1.24797,  509,        2,
( 23/13|-61/13), 1.76923,-4.69231,  3.31437, -8.23660,  509,        2,
( 38/13| 23/13), 2.92308, 1.76923,  5.47592,  6.98863,  509,        2,
(-58/13| 47/13),-4.46154, 3.61538, -8.35798,  2.99513,  510,        2,
( 11/13|-58/13), 0.84615,-4.46154,  1.58513, -8.73579,  510,        2,
( 47/13| 11/13), 3.61538, 0.84615,  6.77285,  5.74066,  510,        2,
(-61/13| 23/13),-4.69231, 1.76923, -8.79029, -1.24797,  511,        1,
( 23/13| 38/13), 1.76923, 2.92308,  3.31437,  8.23660,  511,        1,
( 38/13|-61/13), 2.92308,-4.69231,  5.47592, -6.98863,  511,        1,
(-58/13| 11/13),-4.46154, 0.84615, -8.35798, -2.99513,  512,        1,
( 11/13| 47/13), 0.84615, 3.61538,  1.58513,  8.73579,  512,        1,
( 47/13|-58/13), 3.61538,-4.46154,  6.77285, -5.74066,  512,        1,
(-23/13| 61/13),-1.76923, 4.69231, -3.31437,  8.23660,  513,        2,
(-38/13|-23/13),-2.92308,-1.76923, -5.47592, -6.98863,  513,        2,
( 61/13|-38/13), 4.69231,-2.92308,  8.79029, -1.24797,  513,        2,
(-11/13| 58/13),-0.84615, 4.46154, -1.58513,  8.73579,  514,        2,
(-47/13|-11/13),-3.61538,-0.84615, -6.77285, -5.74066,  514,        2,
( 58/13|-47/13), 4.46154,-3.61538,  8.35798, -2.99513,  514,        2,
(-23/13|-38/13),-1.76923,-2.92308, -3.31437, -8.23660,  515,        1,
(-38/13| 61/13),-2.92308, 4.69231, -5.47592,  6.98863,  515,        1,
( 61/13|-23/13), 4.69231,-1.76923,  8.79029,  1.24797,  515,        1,
(-11/13|-47/13),-0.84615,-3.61538, -1.58513, -8.73579,  516,        1,
(-47/13| 58/13),-3.61538, 4.46154, -6.77285,  5.74066,  516,        1,
( 58/13|-11/13), 4.46154,-0.84615,  8.35798,  2.99513,  516,        1,
(-62/13| 35/13),-4.76923, 2.69231, -8.93439,  0.66558,  517,        2,
( 27/13|-62/13), 2.07692,-4.76923,  3.89078, -8.07020,  517,        2,
( 35/13| 27/13), 2.69231, 2.07692,  5.04361,  7.40462,  517,        2,
(-57/13| 50/13),-4.38462, 3.84615, -8.21388,  3.57751,  518,        2,
( 50/13|  7/13), 3.84615, 0.53846,  7.20516,  5.32467,  518,        2,
(  7/13|-57/13), 0.53846,-4.38462,  1.00872, -8.90218,  518,        2,
(-62/13| 27/13),-4.76923, 2.07692, -8.93439, -0.66558,  519,        1,
( 27/13| 35/13), 2.07692, 2.69231,  3.89078,  8.07020,  519,        1,
( 35/13|-62/13), 2.69231,-4.76923,  5.04361, -7.40462,  519,        1,
(-50/13| 57/13),-3.84615, 4.38462, -7.20516,  5.32467,  520,        1,
( -7/13|-50/13),-0.53846,-3.84615, -1.00872, -8.90218,  520,        1,
( 57/13| -7/13), 4.38462,-0.53846,  8.21388,  3.57751,  520,        1,
(-57/13|  7/13),-4.38462, 0.53846, -8.21388, -3.57751,  521,        1,
( 50/13|-57/13), 3.84615,-4.38462,  7.20516, -5.32467,  521,        1,
(  7/13| 50/13), 0.53846, 3.84615,  1.00872,  8.90218,  521,        1,
(-50/13| -7/13),-3.84615,-0.53846, -7.20516, -5.32467,  522,        2,
( -7/13| 57/13),-0.53846, 4.38462, -1.00872,  8.90218,  522,        2,
( 57/13|-50/13), 4.38462,-3.84615,  8.21388, -3.57751,  522,        2,
(-27/13| 62/13),-2.07692, 4.76923, -3.89078,  8.07020,  523,        2,
(-35/13|-27/13),-2.69231,-2.07692, -5.04361, -7.40462,  523,        2,
( 62/13|-35/13), 4.76923,-2.69231,  8.93439, -0.66558,  523,        2,
(-27/13|-35/13),-2.07692,-2.69231, -3.89078, -8.07020,  524,        1,
(-35/13| 62/13),-2.69231, 4.76923, -5.04361,  7.40462,  524,        1,
( 62/13|-27/13), 4.76923,-2.07692,  8.93439,  0.66558,  524,        1,
(-60/13| 45/13),-4.61538, 3.46154, -8.64619,  2.49594,  525,        1,
( 15/13|-60/13), 1.15385,-4.61538,  2.16155, -8.73579,  525,        1,
( 45/13| 15/13), 3.46154, 1.15385,  6.48464,  6.23985,  525,        1,
(-60/13| 15/13),-4.61538, 1.15385, -8.64619, -2.49594,  526,        2,
( 15/13| 45/13), 1.15385, 3.46154,  2.16155,  8.73579,  526,        2,
( 45/13|-60/13), 3.46154,-4.61538,  6.48464, -6.23985,  526,        2,
(-15/13| 60/13),-1.15385, 4.61538, -2.16155,  8.73579,  527,        1,
(-45/13|-15/13),-3.46154,-1.15385, -6.48464, -6.23985,  527,        1,
( 60/13|-45/13), 4.61538,-3.46154,  8.64619, -2.49594,  527,        1,
(-15/13|-45/13),-1.15385,-3.46154, -2.16155, -8.73579,  528,        2,
(-45/13| 60/13),-3.46154, 4.61538, -6.48464,  6.23985,  528,        2,
( 60/13|-15/13), 4.61538,-1.15385,  8.64619,  2.49594,  528,        2,
(-62/13| 40/13),-4.76923, 3.07692, -8.93439,  1.49756,  529,        1,
( 22/13|-62/13), 1.69231,-4.76923,  3.17027, -8.48619,  529,        1,
( 40/13| 22/13), 3.07692, 1.69231,  5.76413,  6.98863,  529,        1,
(-58/13| 50/13),-4.46154, 3.84615, -8.35798,  3.49432,  530,        1,
( 50/13|  8/13), 3.84615, 0.61538,  7.20516,  5.49107,  530,        1,
(  8/13|-58/13), 0.61538,-4.46154,  1.15283, -8.98538,  530,        1,
(-62/13| 22/13),-4.76923, 1.69231, -8.93439, -1.49756,  531,        2,
( 22/13| 40/13), 1.69231, 3.07692,  3.17027,  8.48619,  531,        2,
( 40/13|-62/13), 3.07692,-4.76923,  5.76413, -6.98863,  531,        2,
(-50/13| 58/13),-3.84615, 4.46154, -7.20516,  5.49107,  532,        2,
( -8/13|-50/13),-0.61538,-3.84615, -1.15283, -8.98538,  532,        2,
( 58/13| -8/13), 4.46154,-0.61538,  8.35798,  3.49432,  532,        2,
(-58/13|  8/13),-4.46154, 0.61538, -8.35798, -3.49432,  533,        2,
( 50/13|-58/13), 3.84615,-4.46154,  7.20516, -5.49107,  533,        2,
(  8/13| 50/13), 0.61538, 3.84615,  1.15283,  8.98538,  533,        2,
(-50/13| -8/13),-3.84615,-0.61538, -7.20516, -5.49107,  534,        1,
( -8/13| 58/13),-0.61538, 4.46154, -1.15283,  8.98538,  534,        1,
( 58/13|-50/13), 4.46154,-3.84615,  8.35798, -3.49432,  534,        1,
(-22/13| 62/13),-1.69231, 4.76923, -3.17027,  8.48619,  535,        1,
(-40/13|-22/13),-3.07692,-1.69231, -5.76413, -6.98863,  535,        1,
( 62/13|-40/13), 4.76923,-3.07692,  8.93439, -1.49756,  535,        1,
(-22/13|-40/13),-1.69231,-3.07692, -3.17027, -8.48619,  536,        2,
(-40/13| 62/13),-3.07692, 4.76923, -5.76413,  6.98863,  536,        2,
( 62/13|-22/13), 4.76923,-1.69231,  8.93439,  1.49756,  536,        2,
(-63/13| 32/13),-4.84615, 2.46154, -9.07850,  0.08320,  537,        2,
( 31/13|-63/13), 2.38462,-4.84615,  4.46720, -7.90381,  537,        2,
( 32/13| 31/13), 2.46154, 2.38462,  4.61130,  7.82061,  537,        2,
(-63/13| 31/13),-4.84615, 2.38462, -9.07850, -0.08320,  538,        1,
( 31/13| 32/13), 2.38462, 2.46154,  4.46720,  7.90381,  538,        1,
( 32/13|-63/13), 2.46154,-4.84615,  4.61130, -7.82061,  538,        1,
(-56/13| 53/13),-4.30769, 4.07692, -8.06978,  4.15990,  539,        2,
(  3/13|-56/13), 0.23077,-4.30769,  0.43231, -9.06858,  539,        2,
( 53/13|  3/13), 4.07692, 0.23077,  7.63747,  4.90868,  539,        2,
(-56/13|  3/13),-4.30769, 0.23077, -8.06978, -4.15990,  540,        1,
(  3/13| 53/13), 0.23077, 4.07692,  0.43231,  9.06858,  540,        1,
( 53/13|-56/13), 4.07692,-4.30769,  7.63747, -4.90868,  540,        1,
(-31/13| 63/13),-2.38462, 4.84615, -4.46720,  7.90381,  541,        2,
(-32/13|-31/13),-2.46154,-2.38462, -4.61130, -7.82061,  541,        2,
( 63/13|-32/13), 4.84615,-2.46154,  9.07850, -0.08320,  541,        2,
(-31/13|-32/13),-2.38462,-2.46154, -4.46720, -7.90381,  542,        1,
(-32/13| 63/13),-2.46154, 4.84615, -4.61130,  7.82061,  542,        1,
( 63/13|-31/13), 4.84615,-2.38462,  9.07850,  0.08320,  542,        1,
( -3/13| 56/13),-0.23077, 4.30769, -0.43231,  9.06858,  543,        2,
(-53/13| -3/13),-4.07692,-0.23077, -7.63747, -4.90868,  543,        2,
( 56/13|-53/13), 4.30769,-4.07692,  8.06978, -4.15990,  543,        2,
( -3/13|-53/13),-0.23077,-4.07692, -0.43231, -9.06858,  544,        1,
(-53/13| 56/13),-4.07692, 4.30769, -7.63747,  4.90868,  544,        1,
( 56/13| -3/13), 4.30769,-0.23077,  8.06978,  4.15990,  544,        1,
(-64/13| 35/13),-4.92308, 2.69231, -9.22260,  0.49919,  545,        1,
( 29/13|-64/13), 2.23077,-4.92308,  4.17899, -8.23660,  545,        1,
( 35/13| 29/13), 2.69231, 2.23077,  5.04361,  7.73741,  545,        1,
(-64/13| 29/13),-4.92308, 2.23077, -9.22260, -0.49919,  546,        2,
( 29/13| 35/13), 2.23077, 2.69231,  4.17899,  8.23660,  546,        2,
( 35/13|-64/13), 2.69231,-4.92308,  5.04361, -7.73741,  546,        2,
(-56/13| 55/13),-4.30769, 4.23077, -8.06978,  4.49269,  547,        1,
(  1/13|-56/13), 0.07692,-4.30769,  0.14410, -9.23498,  547,        1,
( 55/13|  1/13), 4.23077, 0.07692,  7.92567,  4.74229,  547,        1,
(-56/13|  1/13),-4.30769, 0.07692, -8.06978, -4.49269,  548,        2,
(  1/13| 55/13), 0.07692, 4.23077,  0.14410,  9.23498,  548,        2,
( 55/13|-56/13), 4.23077,-4.30769,  7.92567, -4.74229,  548,        2,
(-29/13| 64/13),-2.23077, 4.92308, -4.17899,  8.23660,  549,        1,
(-35/13|-29/13),-2.69231,-2.23077, -5.04361, -7.73741,  549,        1,
( 64/13|-35/13), 4.92308,-2.69231,  9.22260, -0.49919,  549,        1,
(-29/13|-35/13),-2.23077,-2.69231, -4.17899, -8.23660,  550,        2,
(-35/13| 64/13),-2.69231, 4.92308, -5.04361,  7.73741,  550,        2,
( 64/13|-29/13), 4.92308,-2.23077,  9.22260,  0.49919,  550,        2,
( -1/13| 56/13),-0.07692, 4.30769, -0.14410,  9.23498,  551,        1,
(-55/13| -1/13),-4.23077,-0.07692, -7.92567, -4.74229,  551,        1,
( 56/13|-55/13), 4.30769,-4.23077,  8.06978, -4.49269,  551,        1,
( -1/13|-55/13),-0.07692,-4.23077, -0.14410, -9.23498,  552,        2,
(-55/13| 56/13),-4.23077, 4.30769, -7.92567,  4.74229,  552,        2,
( 56/13| -1/13), 4.30769,-0.07692,  8.06978,  4.49269,  552,        2,
(-63/13| 44/13),-4.84615, 3.38462, -9.07850,  2.07995,  553,        1,
( 19/13|-63/13), 1.46154,-4.84615,  2.73796, -8.90218,  553,        1,
( 44/13| 19/13), 3.38462, 1.46154,  6.34054,  6.82224,  553,        1,
(-61/13| 49/13),-4.69231, 3.76923, -8.79029,  3.07833,  554,        1,
( 12/13|-61/13), 0.92308,-4.69231,  1.72924, -9.15178,  554,        1,
( 49/13| 12/13), 3.76923, 0.92308,  7.06105,  6.07345,  554,        1,
(-63/13| 19/13),-4.84615, 1.46154, -9.07850, -2.07995,  555,        2,
( 19/13| 44/13), 1.46154, 3.38462,  2.73796,  8.90218,  555,        2,
( 44/13|-63/13), 3.38462,-4.84615,  6.34054, -6.82224,  555,        2,
(-61/13| 12/13),-4.69231, 0.92308, -8.79029, -3.07833,  556,        2,
( 12/13| 49/13), 0.92308, 3.76923,  1.72924,  9.15178,  556,        2,
( 49/13|-61/13), 3.76923,-4.69231,  7.06105, -6.07345,  556,        2,
(-19/13| 63/13),-1.46154, 4.84615, -2.73796,  8.90218,  557,        1,
(-44/13|-19/13),-3.38462,-1.46154, -6.34054, -6.82224,  557,        1,
( 63/13|-44/13), 4.84615,-3.38462,  9.07850, -2.07995,  557,        1,
(-12/13| 61/13),-0.92308, 4.69231, -1.72924,  9.15178,  558,        1,
(-49/13|-12/13),-3.76923,-0.92308, -7.06105, -6.07345,  558,        1,
( 61/13|-49/13), 4.69231,-3.76923,  8.79029, -3.07833,  558,        1,
(-19/13|-44/13),-1.46154,-3.38462, -2.73796, -8.90218,  559,        2,
(-44/13| 63/13),-3.38462, 4.84615, -6.34054,  6.82224,  559,        2,
( 63/13|-19/13), 4.84615,-1.46154,  9.07850,  2.07995,  559,        2,
(-12/13|-49/13),-0.92308,-3.76923, -1.72924, -9.15178,  560,        2,
(-49/13| 61/13),-3.76923, 4.69231, -7.06105,  6.07345,  560,        2,
( 61/13|-12/13), 4.69231,-0.92308,  8.79029,  3.07833,  560,        2,
(-63/13| 45/13),-4.84615, 3.46154, -9.07850,  2.24635,  561,        2,
( 18/13|-63/13), 1.38462,-4.84615,  2.59386, -8.98538,  561,        2,
( 45/13| 18/13), 3.46154, 1.38462,  6.48464,  6.73904,  561,        2,
(-63/13| 18/13),-4.84615, 1.38462, -9.07850, -2.24635,  562,        1,
( 18/13| 45/13), 1.38462, 3.46154,  2.59386,  8.98538,  562,        1,
( 45/13|-63/13), 3.46154,-4.84615,  6.48464, -6.73904,  562,        1,
(-18/13| 63/13),-1.38462, 4.84615, -2.59386,  8.98538,  563,        2,
(-45/13|-18/13),-3.46154,-1.38462, -6.48464, -6.73904,  563,        2,
( 63/13|-45/13), 4.84615,-3.46154,  9.07850, -2.24635,  563,        2,
(-18/13|-45/13),-1.38462,-3.46154, -2.59386, -8.98538,  564,        1,
(-45/13| 63/13),-3.46154, 4.84615, -6.48464,  6.73904,  564,        1,
( 63/13|-18/13), 4.84615,-1.38462,  9.07850,  2.24635,  564,        1,
(-64/13| 42/13),-4.92308, 3.23077, -9.22260,  1.66396,  565,        2,
( 22/13|-64/13), 1.69231,-4.92308,  3.17027, -8.81899,  565,        2,
( 42/13| 22/13), 3.23077, 1.69231,  6.05233,  7.15503,  565,        2,
(-62/13| 48/13),-4.76923, 3.69231, -8.93439,  2.82873,  566,        2,
( 14/13|-62/13), 1.07692,-4.76923,  2.01744, -9.15178,  566,        2,
( 48/13| 14/13), 3.69231, 1.07692,  6.91695,  6.32305,  566,        2,
(-64/13| 22/13),-4.92308, 1.69231, -9.22260, -1.66396,  567,        1,
( 22/13| 42/13), 1.69231, 3.23077,  3.17027,  8.81899,  567,        1,
( 42/13|-64/13), 3.23077,-4.92308,  6.05233, -7.15503,  567,        1,
(-62/13| 14/13),-4.76923, 1.07692, -8.93439, -2.82873,  568,        1,
( 14/13| 48/13), 1.07692, 3.69231,  2.01744,  9.15178,  568,        1,
( 48/13|-62/13), 3.69231,-4.76923,  6.91695, -6.32305,  568,        1,
(-22/13| 64/13),-1.69231, 4.92308, -3.17027,  8.81899,  569,        2,
(-42/13|-22/13),-3.23077,-1.69231, -6.05233, -7.15503,  569,        2,
( 64/13|-42/13), 4.92308,-3.23077,  9.22260, -1.66396,  569,        2,
(-14/13| 62/13),-1.07692, 4.76923, -2.01744,  9.15178,  570,        2,
(-48/13|-14/13),-3.69231,-1.07692, -6.91695, -6.32305,  570,        2,
( 62/13|-48/13), 4.76923,-3.69231,  8.93439, -2.82873,  570,        2,
(-22/13|-42/13),-1.69231,-3.23077, -3.17027, -8.81899,  571,        1,
(-42/13| 64/13),-3.23077, 4.92308, -6.05233,  7.15503,  571,        1,
( 64/13|-22/13), 4.92308,-1.69231,  9.22260,  1.66396,  571,        1,
(-14/13|-48/13),-1.07692,-3.69231, -2.01744, -9.15178,  572,        1,
(-48/13| 62/13),-3.69231, 4.76923, -6.91695,  6.32305,  572,        1,
( 62/13|-14/13), 4.76923,-1.07692,  8.93439,  2.82873,  572,        1,
( -5   |  3   ),-5.00000, 3.00000, -9.36670,  1.08157,  573,      1+2,
(  2   | -5   ), 2.00000,-5.00000,  3.74668, -8.65259,  573,      1+2,
(  3   |  2   ), 3.00000, 2.00000,  5.62002,  7.57102,  573,      1+2,
(-61/13| 51/13),-4.69231, 3.92308, -8.79029,  3.41112,  574,        2,
( 10/13|-61/13), 0.76923,-4.69231,  1.44103, -9.31817,  574,        2,
( 51/13| 10/13), 3.92308, 0.76923,  7.34926,  5.90706,  574,        2,
(-59/13| 54/13),-4.53846, 4.15385, -8.50209,  4.07670,  575,        1,
(  5/13|-59/13), 0.38462,-4.53846,  0.72052, -9.40137,  575,        1,
( 54/13|  5/13), 4.15385, 0.38462,  7.78157,  5.32467,  575,        1,
( -5   |  2   ),-5.00000, 2.00000, -9.36670, -1.08157,  576,      1+2,
(  2   |  3   ), 2.00000, 3.00000,  3.74668,  8.65259,  576,      1+2,
(  3   | -5   ), 3.00000,-5.00000,  5.62002, -7.57102,  576,      1+2,
(-61/13| 10/13),-4.69231, 0.76923, -8.79029, -3.41112,  577,        1,
( 10/13| 51/13), 0.76923, 3.92308,  1.44103,  9.31817,  577,        1,
( 51/13|-61/13), 3.92308,-4.69231,  7.34926, -5.90706,  577,        1,
(-59/13|  5/13),-4.53846, 0.38462, -8.50209, -4.07670,  578,        2,
(  5/13| 54/13), 0.38462, 4.15385,  0.72052,  9.40137,  578,        2,
( 54/13|-59/13), 4.15385,-4.53846,  7.78157, -5.32467,  578,        2,
( -2   |  5   ),-2.00000, 5.00000, -3.74668,  8.65259,  579,      1+2,
( -3   | -2   ),-3.00000,-2.00000, -5.62002, -7.57102,  579,      1+2,
(  5   | -3   ), 5.00000,-3.00000,  9.36670, -1.08157,  579,      1+2,
(-10/13| 61/13),-0.76923, 4.69231, -1.44103,  9.31817,  580,        2,
(-51/13|-10/13),-3.92308,-0.76923, -7.34926, -5.90706,  580,        2,
( 61/13|-51/13), 4.69231,-3.92308,  8.79029, -3.41112,  580,        2,
( -5/13| 59/13),-0.38462, 4.53846, -0.72052,  9.40137,  581,        1,
(-54/13| -5/13),-4.15385,-0.38462, -7.78157, -5.32467,  581,        1,
( 59/13|-54/13), 4.53846,-4.15385,  8.50209, -4.07670,  581,        1,
( -2   | -3   ),-2.00000,-3.00000, -3.74668, -8.65259,  582,      1+2,
( -3   |  5   ),-3.00000, 5.00000, -5.62002,  7.57102,  582,      1+2,
(  5   | -2   ), 5.00000,-2.00000,  9.36670,  1.08157,  582,      1+2,
( -5/13|-54/13),-0.38462,-4.15385, -0.72052, -9.40137,  583,        2,
(-54/13| 59/13),-4.15385, 4.53846, -7.78157,  5.32467,  583,        2,
( 59/13| -5/13), 4.53846,-0.38462,  8.50209,  4.07670,  583,        2,
(-10/13|-51/13),-0.76923,-3.92308, -1.44103, -9.31817,  584,        1,
(-51/13| 61/13),-3.92308, 4.69231, -7.34926,  5.90706,  584,        1,
( 61/13|-10/13), 4.69231,-0.76923,  8.79029,  3.41112,  584,        1,
(-66/13| 36/13),-5.07692, 2.76923, -9.51081,  0.49919,  585,        2,
( 30/13|-66/13), 2.30769,-5.07692,  4.32309, -8.48619,  585,        2,
( 36/13| 30/13), 2.76923, 2.30769,  5.18771,  7.98701,  585,        2,
(-60/13| 54/13),-4.61538, 4.15385, -8.64619,  3.99350,  586,        2,
( 54/13|  6/13), 4.15385, 0.46154,  7.78157,  5.49107,  586,        2,
(  6/13|-60/13), 0.46154,-4.61538,  0.86462, -9.48457,  586,        2,
(-66/13| 30/13),-5.07692, 2.30769, -9.51081, -0.49919,  587,        1,
( 30/13| 36/13), 2.30769, 2.76923,  4.32309,  8.48619,  587,        1,
( 36/13|-66/13), 2.76923,-5.07692,  5.18771, -7.98701,  587,        1,
(-54/13| 60/13),-4.15385, 4.61538, -7.78157,  5.49107,  588,        1,
( -6/13|-54/13),-0.46154,-4.15385, -0.86462, -9.48457,  588,        1,
( 60/13| -6/13), 4.61538,-0.46154,  8.64619,  3.99350,  588,        1,
(-60/13|  6/13),-4.61538, 0.46154, -8.64619, -3.99350,  589,        1,
( 54/13|-60/13), 4.15385,-4.61538,  7.78157, -5.49107,  589,        1,
(  6/13| 54/13), 0.46154, 4.15385,  0.86462,  9.48457,  589,        1,
(-54/13| -6/13),-4.15385,-0.46154, -7.78157, -5.49107,  590,        2,
( -6/13| 60/13),-0.46154, 4.61538, -0.86462,  9.48457,  590,        2,
( 60/13|-54/13), 4.61538,-4.15385,  8.64619, -3.99350,  590,        2,
(-30/13| 66/13),-2.30769, 5.07692, -4.32309,  8.48619,  591,        2,
(-36/13|-30/13),-2.76923,-2.30769, -5.18771, -7.98701,  591,        2,
( 66/13|-36/13), 5.07692,-2.76923,  9.51081, -0.49919,  591,        2,
(-30/13|-36/13),-2.30769,-2.76923, -4.32309, -8.48619,  592,        1,
(-36/13| 66/13),-2.76923, 5.07692, -5.18771,  7.98701,  592,        1,
( 66/13|-30/13), 5.07692,-2.30769,  9.51081,  0.49919,  592,        1,
(-64/13| 48/13),-4.92308, 3.69231, -9.22260,  2.66234,  593,        1,
( 16/13|-64/13), 1.23077,-4.92308,  2.30565, -9.31817,  593,        1,
( 48/13| 16/13), 3.69231, 1.23077,  6.91695,  6.65584,  593,        1,
(-64/13| 16/13),-4.92308, 1.23077, -9.22260, -2.66234,  594,        2,
( 16/13| 48/13), 1.23077, 3.69231,  2.30565,  9.31817,  594,        2,
( 48/13|-64/13), 3.69231,-4.92308,  6.91695, -6.65584,  594,        2,
(-16/13| 64/13),-1.23077, 4.92308, -2.30565,  9.31817,  595,        1,
(-48/13|-16/13),-3.69231,-1.23077, -6.91695, -6.65584,  595,        1,
( 64/13|-48/13), 4.92308,-3.69231,  9.22260, -2.66234,  595,        1,
(-16/13|-48/13),-1.23077,-3.69231, -2.30565, -9.31817,  596,        2,
(-48/13| 64/13),-3.69231, 4.92308, -6.91695,  6.65584,  596,        2,
( 64/13|-16/13), 4.92308,-1.23077,  9.22260,  2.66234,  596,        2,
(-66/13| 43/13),-5.07692, 3.30769, -9.51081,  1.66396,  597,        1,
( 23/13|-66/13), 1.76923,-5.07692,  3.31437, -9.06858,  597,        1,
( 43/13| 23/13), 3.30769, 1.76923,  6.19644,  7.40462,  597,        1,
(-67/13| 34/13),-5.15385, 2.61538, -9.65491,  0.08320,  598,        1,
( 33/13|-67/13), 2.53846,-5.15385,  4.75540, -8.40300,  598,        1,
( 34/13| 33/13), 2.61538, 2.53846,  4.89951,  8.31980,  598,        1,
(-62/13| 53/13),-4.76923, 4.07692, -8.93439,  3.66071,  599,        1,
( 53/13|  9/13), 4.07692, 0.69231,  7.63747,  5.90706,  599,        1,
(  9/13|-62/13), 0.69231,-4.76923,  1.29693, -9.56777,  599,        1,
(-67/13| 33/13),-5.15385, 2.53846, -9.65491, -0.08320,  600,        2,
( 33/13| 34/13), 2.53846, 2.61538,  4.75540,  8.40300,  600,        2,
( 34/13|-67/13), 2.61538,-5.15385,  4.89951, -8.31980,  600,        2,
(-59/13| 57/13),-4.53846, 4.38462, -8.50209,  4.57589,  601,        2,
(  2/13|-59/13), 0.15385,-4.53846,  0.28821, -9.65097,  601,        2,
( 57/13|  2/13), 4.38462, 0.15385,  8.21388,  5.07508,  601,        2,
(-66/13| 23/13),-5.07692, 1.76923, -9.51081, -1.66396,  602,        2,
( 23/13| 43/13), 1.76923, 3.30769,  3.31437,  9.06858,  602,        2,
( 43/13|-66/13), 3.30769,-5.07692,  6.19644, -7.40462,  602,        2,
(-53/13| 62/13),-4.07692, 4.76923, -7.63747,  5.90706,  603,        2,
( -9/13|-53/13),-0.69231,-4.07692, -1.29693, -9.56777,  603,        2,
( 62/13| -9/13), 4.76923,-0.69231,  8.93439,  3.66071,  603,        2,
(-62/13|  9/13),-4.76923, 0.69231, -8.93439, -3.66071,  604,        2,
( 53/13|-62/13), 4.07692,-4.76923,  7.63747, -5.90706,  604,        2,
(  9/13| 53/13), 0.69231, 4.07692,  1.29693,  9.56777,  604,        2,
(-59/13|  2/13),-4.53846, 0.15385, -8.50209, -4.57589,  605,        1,
(  2/13| 57/13), 0.15385, 4.38462,  0.28821,  9.65097,  605,        1,
( 57/13|-59/13), 4.38462,-4.53846,  8.21388, -5.07508,  605,        1,
(-53/13| -9/13),-4.07692,-0.69231, -7.63747, -5.90706,  606,        1,
( -9/13| 62/13),-0.69231, 4.76923, -1.29693,  9.56777,  606,        1,
( 62/13|-53/13), 4.76923,-4.07692,  8.93439, -3.66071,  606,        1,
(-33/13| 67/13),-2.53846, 5.15385, -4.75540,  8.40300,  607,        1,
(-34/13|-33/13),-2.61538,-2.53846, -4.89951, -8.31980,  607,        1,
( 67/13|-34/13), 5.15385,-2.61538,  9.65491, -0.08320,  607,        1,
(-23/13| 66/13),-1.76923, 5.07692, -3.31437,  9.06858,  608,        1,
(-43/13|-23/13),-3.30769,-1.76923, -6.19644, -7.40462,  608,        1,
( 66/13|-43/13), 5.07692,-3.30769,  9.51081, -1.66396,  608,        1,
(-33/13|-34/13),-2.53846,-2.61538, -4.75540, -8.40300,  609,        2,
(-34/13| 67/13),-2.61538, 5.15385, -4.89951,  8.31980,  609,        2,
( 67/13|-33/13), 5.15385,-2.53846,  9.65491,  0.08320,  609,        2,
( -2/13| 59/13),-0.15385, 4.53846, -0.28821,  9.65097,  610,        2,
(-57/13| -2/13),-4.38462,-0.15385, -8.21388, -5.07508,  610,        2,
( 59/13|-57/13), 4.53846,-4.38462,  8.50209, -4.57589,  610,        2,
( -2/13|-57/13),-0.15385,-4.38462, -0.28821, -9.65097,  611,        1,
