# This file was automatically generated by TLEEDMAP v.0.1a.
# It contains the list of LEED beams generated from input file:
# E:/Work/Vienna/SPECSLab/Technical/Upgrades/Python LEED-IV/00 - GUI/input examples/TaS2(0001)-(rt13xrt13)R13.9.tlm
#
# Structure: TaS2-(r13xr13)R13.9° - all domains
#
# Max. LEED Energy: 700.0 eV
# Bulk lattice: Hexagonal (p6m); a = 3.3540 AA; alpha = 120.00 deg
#        Basis: a = [3.3540 0.0000]; b = [-1.6770  2.9046]
# Surface lattice: Hexagonal (p3); a = 12.0930 AA; alpha = 120.00 deg
#
# Exporting beams from 2 domain(s) out of 2 symmetry-equivalent ones
# Domain 1 - Basis: a = [11.7390  2.9046]; b = [-8.3850  8.7139]
#            Superlattice: [[ 4  1] [-1  3]]
# Domain 2 - Basis: a = [11.7390 -2.9046]; b = [-8.3850 -8.7139]
#            Superlattice: [[ 3 -1] [-4 -3]]
#
# * h and k are the surface Miller indices of each LEED spot; both fractional
#   and floating-point versions are provided.
# * gx and gy are the horizontal and vertical components of reciprocal lattice
#   vectors in AA^(-1), and include a factor of 2*pi.
# * Beams with the same absolute value of "group" are symmetry equivalent (at
#   normal incidence); extinct spots have a negative "group" index.
# * The domains contributing to each spot are listed in "domain(s)". Domains
#   contributing with glide-extinct spots are reported in parentheses.

(   h  |   k  ),    h   ,    k   ,    gx   ,    gy   ,group,domain(s),
(-35/13| 62/13),-2.69231, 4.76923, -5.04361,  7.40462,  263,        1,
( 62/13|-27/13), 4.76923,-2.07692,  8.93439,  0.66558,  263,        1,
( 62/13|-35/13), 4.76923,-2.69231,  8.93439, -0.66558,  263,        2,
(-57/13| 50/13),-4.38462, 3.84615, -8.21388,  3.57751,  264,        2,
(-57/13|  7/13),-4.38462, 0.53846, -8.21388, -3.57751,  264,        1,
( 50/13|-57/13), 3.84615,-4.38462,  7.20516, -5.32467,  264,        1,
( 50/13|  7/13), 3.84615, 0.53846,  7.20516,  5.32467,  264,        2,
(  7/13|-57/13), 0.53846,-4.38462,  1.00872, -8.90218,  264,        2,
(  7/13| 50/13), 0.53846, 3.84615,  1.00872,  8.90218,  264,        1,
(-60/13| 15/13),-4.61538, 1.15385, -8.64619, -2.49594,  265,        2,
(-60/13| 45/13),-4.61538, 3.46154, -8.64619,  2.49594,  265,        1,
( 15/13|-60/13), 1.15385,-4.61538,  2.16155, -8.73579,  265,        1,
( 15/13| 45/13), 1.15385, 3.46154,  2.16155,  8.73579,  265,        2,
( 45/13|-60/13), 3.46154,-4.61538,  6.48464, -6.23985,  265,        2,
( 45/13| 15/13), 3.46154, 1.15385,  6.48464,  6.23985,  265,        1,
(-15/13|-45/13),-1.15385,-3.46154, -2.16155, -8.73579,  266,        2,
(-15/13| 60/13),-1.15385, 4.61538, -2.16155,  8.73579,  266,        1,
(-45/13|-15/13),-3.46154,-1.15385, -6.48464, -6.23985,  266,        1,
(-45/13| 60/13),-3.46154, 4.61538, -6.48464,  6.23985,  266,        2,
( 60/13|-15/13), 4.61538,-1.15385,  8.64619,  2.49594,  266,        2,
( 60/13|-45/13), 4.61538,-3.46154,  8.64619, -2.49594,  266,        1,
(-62/13| 22/13),-4.76923, 1.69231, -8.93439, -1.49756,  267,        2,
(-62/13| 40/13),-4.76923, 3.07692, -8.93439,  1.49756,  267,        1,
( 22/13|-62/13), 1.69231,-4.76923,  3.17027, -8.48619,  267,        1,
( 22/13| 40/13), 1.69231, 3.07692,  3.17027,  8.48619,  267,        2,
( 40/13|-62/13), 3.07692,-4.76923,  5.76413, -6.98863,  267,        2,
( 40/13| 22/13), 3.07692, 1.69231,  5.76413,  6.98863,  267,        1,
(-58/13| 50/13),-4.46154, 3.84615, -8.35798,  3.49432,  268,        1,
(-58/13|  8/13),-4.46154, 0.61538, -8.35798, -3.49432,  268,        2,
( 50/13|-58/13), 3.84615,-4.46154,  7.20516, -5.49107,  268,        2,
( 50/13|  8/13), 3.84615, 0.61538,  7.20516,  5.49107,  268,        1,
(  8/13|-58/13), 0.61538,-4.46154,  1.15283, -8.98538,  268,        1,
(  8/13| 50/13), 0.61538, 3.84615,  1.15283,  8.98538,  268,        2,
(-50/13| -8/13),-3.84615,-0.61538, -7.20516, -5.49107,  269,        1,
(-50/13| 58/13),-3.84615, 4.46154, -7.20516,  5.49107,  269,        2,
( -8/13|-50/13),-0.61538,-3.84615, -1.15283, -8.98538,  269,        2,
( -8/13| 58/13),-0.61538, 4.46154, -1.15283,  8.98538,  269,        1,
( 58/13|-50/13), 4.46154,-3.84615,  8.35798, -3.49432,  269,        1,
( 58/13| -8/13), 4.46154,-0.61538,  8.35798,  3.49432,  269,        2,
(-22/13|-40/13),-1.69231,-3.07692, -3.17027, -8.48619,  270,        2,
(-22/13| 62/13),-1.69231, 4.76923, -3.17027,  8.48619,  270,        1,
(-40/13|-22/13),-3.07692,-1.69231, -5.76413, -6.98863,  270,        1,
(-40/13| 62/13),-3.07692, 4.76923, -5.76413,  6.98863,  270,        2,
( 62/13|-22/13), 4.76923,-1.69231,  8.93439,  1.49756,  270,        2,
( 62/13|-40/13), 4.76923,-3.07692,  8.93439, -1.49756,  270,        1,
(-63/13| 31/13),-4.84615, 2.38462, -9.07850, -0.08320,  271,        1,
(-63/13| 32/13),-4.84615, 2.46154, -9.07850,  0.08320,  271,        2,
( 31/13|-63/13), 2.38462,-4.84615,  4.46720, -7.90381,  271,        2,
( 31/13| 32/13), 2.38462, 2.46154,  4.46720,  7.90381,  271,        1,
( 32/13|-63/13), 2.46154,-4.84615,  4.61130, -7.82061,  271,        1,
( 32/13| 31/13), 2.46154, 2.38462,  4.61130,  7.82061,  271,        2,
(-56/13|  3/13),-4.30769, 0.23077, -8.06978, -4.15990,  272,        1,
(-56/13| 53/13),-4.30769, 4.07692, -8.06978,  4.15990,  272,        2,
(  3/13|-56/13), 0.23077,-4.30769,  0.43231, -9.06858,  272,        2,
(  3/13| 53/13), 0.23077, 4.07692,  0.43231,  9.06858,  272,        1,
( 53/13|-56/13), 4.07692,-4.30769,  7.63747, -4.90868,  272,        1,
( 53/13|  3/13), 4.07692, 0.23077,  7.63747,  4.90868,  272,        2,
(-31/13|-32/13),-2.38462,-2.46154, -4.46720, -7.90381,  273,        1,
(-31/13| 63/13),-2.38462, 4.84615, -4.46720,  7.90381,  273,        2,
(-32/13|-31/13),-2.46154,-2.38462, -4.61130, -7.82061,  273,        2,
(-32/13| 63/13),-2.46154, 4.84615, -4.61130,  7.82061,  273,        1,
( 63/13|-31/13), 4.84615,-2.38462,  9.07850,  0.08320,  273,        1,
( 63/13|-32/13), 4.84615,-2.46154,  9.07850, -0.08320,  273,        2,
( -3/13|-53/13),-0.23077,-4.07692, -0.43231, -9.06858,  274,        1,
( -3/13| 56/13),-0.23077, 4.30769, -0.43231,  9.06858,  274,        2,
(-53/13| -3/13),-4.07692,-0.23077, -7.63747, -4.90868,  274,        2,
(-53/13| 56/13),-4.07692, 4.30769, -7.63747,  4.90868,  274,        1,
( 56/13| -3/13), 4.30769,-0.23077,  8.06978,  4.15990,  274,        1,
( 56/13|-53/13), 4.30769,-4.07692,  8.06978, -4.15990,  274,        2,
(-56/13|  1/13),-4.30769, 0.07692, -8.06978, -4.49269,  275,        2,
(-56/13| 55/13),-4.30769, 4.23077, -8.06978,  4.49269,  275,        1,
(  1/13|-56/13), 0.07692,-4.30769,  0.14410, -9.23498,  275,        1,
(  1/13| 55/13), 0.07692, 4.23077,  0.14410,  9.23498,  275,        2,
( 55/13|-56/13), 4.23077,-4.30769,  7.92567, -4.74229,  275,        2,
( 55/13|  1/13), 4.23077, 0.07692,  7.92567,  4.74229,  275,        1,
(-64/13| 29/13),-4.92308, 2.23077, -9.22260, -0.49919,  276,        2,
(-64/13| 35/13),-4.92308, 2.69231, -9.22260,  0.49919,  276,        1,
( 29/13|-64/13), 2.23077,-4.92308,  4.17899, -8.23660,  276,        1,
( 29/13| 35/13), 2.23077, 2.69231,  4.17899,  8.23660,  276,        2,
( 35/13|-64/13), 2.69231,-4.92308,  5.04361, -7.73741,  276,        2,
( 35/13| 29/13), 2.69231, 2.23077,  5.04361,  7.73741,  276,        1,
(-29/13|-35/13),-2.23077,-2.69231, -4.17899, -8.23660,  277,        2,
(-29/13| 64/13),-2.23077, 4.92308, -4.17899,  8.23660,  277,        1,
(-35/13|-29/13),-2.69231,-2.23077, -5.04361, -7.73741,  277,        1,
(-35/13| 64/13),-2.69231, 4.92308, -5.04361,  7.73741,  277,        2,
( 64/13|-29/13), 4.92308,-2.23077,  9.22260,  0.49919,  277,        2,
( 64/13|-35/13), 4.92308,-2.69231,  9.22260, -0.49919,  277,        1,
( -1/13|-55/13),-0.07692,-4.23077, -0.14410, -9.23498,  278,        2,
( -1/13| 56/13),-0.07692, 4.30769, -0.14410,  9.23498,  278,        1,
(-55/13| -1/13),-4.23077,-0.07692, -7.92567, -4.74229,  278,        1,
(-55/13| 56/13),-4.23077, 4.30769, -7.92567,  4.74229,  278,        2,
( 56/13| -1/13), 4.30769,-0.07692,  8.06978,  4.49269,  278,        2,
( 56/13|-55/13), 4.30769,-4.23077,  8.06978, -4.49269,  278,        1,
(-63/13| 19/13),-4.84615, 1.46154, -9.07850, -2.07995,  279,        2,
(-63/13| 44/13),-4.84615, 3.38462, -9.07850,  2.07995,  279,        1,
( 19/13|-63/13), 1.46154,-4.84615,  2.73796, -8.90218,  279,        1,
( 19/13| 44/13), 1.46154, 3.38462,  2.73796,  8.90218,  279,        2,
( 44/13|-63/13), 3.38462,-4.84615,  6.34054, -6.82224,  279,        2,
( 44/13| 19/13), 3.38462, 1.46154,  6.34054,  6.82224,  279,        1,
(-61/13| 12/13),-4.69231, 0.92308, -8.79029, -3.07833,  280,        2,
(-61/13| 49/13),-4.69231, 3.76923, -8.79029,  3.07833,  280,        1,
( 12/13|-61/13), 0.92308,-4.69231,  1.72924, -9.15178,  280,        1,
( 12/13| 49/13), 0.92308, 3.76923,  1.72924,  9.15178,  280,        2,
( 49/13|-61/13), 3.76923,-4.69231,  7.06105, -6.07345,  280,        2,
( 49/13| 12/13), 3.76923, 0.92308,  7.06105,  6.07345,  280,        1,
(-19/13|-44/13),-1.46154,-3.38462, -2.73796, -8.90218,  281,        2,
(-19/13| 63/13),-1.46154, 4.84615, -2.73796,  8.90218,  281,        1,
(-44/13|-19/13),-3.38462,-1.46154, -6.34054, -6.82224,  281,        1,
(-44/13| 63/13),-3.38462, 4.84615, -6.34054,  6.82224,  281,        2,
( 63/13|-19/13), 4.84615,-1.46154,  9.07850,  2.07995,  281,        2,
( 63/13|-44/13), 4.84615,-3.38462,  9.07850, -2.07995,  281,        1,
(-12/13|-49/13),-0.92308,-3.76923, -1.72924, -9.15178,  282,        2,
(-12/13| 61/13),-0.92308, 4.69231, -1.72924,  9.15178,  282,        1,
(-49/13|-12/13),-3.76923,-0.92308, -7.06105, -6.07345,  282,        1,
(-49/13| 61/13),-3.76923, 4.69231, -7.06105,  6.07345,  282,        2,
( 61/13|-12/13), 4.69231,-0.92308,  8.79029,  3.07833,  282,        2,
( 61/13|-49/13), 4.69231,-3.76923,  8.79029, -3.07833,  282,        1,
(-63/13| 18/13),-4.84615, 1.38462, -9.07850, -2.24635,  283,        1,
(-63/13| 45/13),-4.84615, 3.46154, -9.07850,  2.24635,  283,        2,
( 18/13|-63/13), 1.38462,-4.84615,  2.59386, -8.98538,  283,        2,
( 18/13| 45/13), 1.38462, 3.46154,  2.59386,  8.98538,  283,        1,
( 45/13|-63/13), 3.46154,-4.84615,  6.48464, -6.73904,  283,        1,
( 45/13| 18/13), 3.46154, 1.38462,  6.48464,  6.73904,  283,        2,
(-18/13|-45/13),-1.38462,-3.46154, -2.59386, -8.98538,  284,        1,
(-18/13| 63/13),-1.38462, 4.84615, -2.59386,  8.98538,  284,        2,
(-45/13|-18/13),-3.46154,-1.38462, -6.48464, -6.73904,  284,        2,
(-45/13| 63/13),-3.46154, 4.84615, -6.48464,  6.73904,  284,        1,
( 63/13|-18/13), 4.84615,-1.38462,  9.07850,  2.24635,  284,        1,
( 63/13|-45/13), 4.84615,-3.46154,  9.07850, -2.24635,  284,        2,
(-64/13| 22/13),-4.92308, 1.69231, -9.22260, -1.66396,  285,        1,
(-64/13| 42/13),-4.92308, 3.23077, -9.22260,  1.66396,  285,        2,
( 22/13|-64/13), 1.69231,-4.92308,  3.17027, -8.81899,  285,        2,
( 22/13| 42/13), 1.69231, 3.23077,  3.17027,  8.81899,  285,        1,
( 42/13|-64/13), 3.23077,-4.92308,  6.05233, -7.15503,  285,        1,
( 42/13| 22/13), 3.23077, 1.69231,  6.05233,  7.15503,  285,        2,
(-62/13| 14/13),-4.76923, 1.07692, -8.93439, -2.82873,  286,        1,
(-62/13| 48/13),-4.76923, 3.69231, -8.93439,  2.82873,  286,        2,
( 14/13|-62/13), 1.07692,-4.76923,  2.01744, -9.15178,  286,        2,
( 14/13| 48/13), 1.07692, 3.69231,  2.01744,  9.15178,  286,        1,
( 48/13|-62/13), 3.69231,-4.76923,  6.91695, -6.32305,  286,        1,
( 48/13| 14/13), 3.69231, 1.07692,  6.91695,  6.32305,  286,        2,
(-22/13|-42/13),-1.69231,-3.23077, -3.17027, -8.81899,  287,        1,
(-22/13| 64/13),-1.69231, 4.92308, -3.17027,  8.81899,  287,        2,
(-42/13|-22/13),-3.23077,-1.69231, -6.05233, -7.15503,  287,        2,
(-42/13| 64/13),-3.23077, 4.92308, -6.05233,  7.15503,  287,        1,
( 64/13|-22/13), 4.92308,-1.69231,  9.22260,  1.66396,  287,        1,
( 64/13|-42/13), 4.92308,-3.23077,  9.22260, -1.66396,  287,        2,
(-14/13|-48/13),-1.07692,-3.69231, -2.01744, -9.15178,  288,        1,
(-14/13| 62/13),-1.07692, 4.76923, -2.01744,  9.15178,  288,        2,
(-48/13|-14/13),-3.69231,-1.07692, -6.91695, -6.32305,  288,        2,
(-48/13| 62/13),-3.69231, 4.76923, -6.91695,  6.32305,  288,        1,
( 62/13|-14/13), 4.76923,-1.07692,  8.93439,  2.82873,  288,        1,
( 62/13|-48/13), 4.76923,-3.69231,  8.93439, -2.82873,  288,        2,
(-10/13|-51/13),-0.76923,-3.92308, -1.44103, -9.31817,  289,        1,
(-10/13| 61/13),-0.76923, 4.69231, -1.44103,  9.31817,  289,        2,
(-51/13|-10/13),-3.92308,-0.76923, -7.34926, -5.90706,  289,        2,
(-51/13| 61/13),-3.92308, 4.69231, -7.34926,  5.90706,  289,        1,
( 61/13|-10/13), 4.69231,-0.76923,  8.79029,  3.41112,  289,        1,
( 61/13|-51/13), 4.69231,-3.92308,  8.79029, -3.41112,  289,        2,
( -5   |  2   ),-5.00000, 2.00000, -9.36670, -1.08157,  290,      1+2,
( -5   |  3   ),-5.00000, 3.00000, -9.36670,  1.08157,  290,      1+2,
(  2   | -5   ), 2.00000,-5.00000,  3.74668, -8.65259,  290,      1+2,
(  2   |  3   ), 2.00000, 3.00000,  3.74668,  8.65259,  290,      1+2,
(  3   | -5   ), 3.00000,-5.00000,  5.62002, -7.57102,  290,      1+2,
(  3   |  2   ), 3.00000, 2.00000,  5.62002,  7.57102,  290,      1+2,
(-61/13| 10/13),-4.69231, 0.76923, -8.79029, -3.41112,  291,        1,
(-61/13| 51/13),-4.69231, 3.92308, -8.79029,  3.41112,  291,        2,
( 10/13|-61/13), 0.76923,-4.69231,  1.44103, -9.31817,  291,        2,
( 10/13| 51/13), 0.76923, 3.92308,  1.44103,  9.31817,  291,        1,
( 51/13|-61/13), 3.92308,-4.69231,  7.34926, -5.90706,  291,        1,
( 51/13| 10/13), 3.92308, 0.76923,  7.34926,  5.90706,  291,        2,
(-59/13|  5/13),-4.53846, 0.38462, -8.50209, -4.07670,  292,        2,
(-59/13| 54/13),-4.53846, 4.15385, -8.50209,  4.07670,  292,        1,
(  5/13|-59/13), 0.38462,-4.53846,  0.72052, -9.40137,  292,        1,
(  5/13| 54/13), 0.38462, 4.15385,  0.72052,  9.40137,  292,        2,
( 54/13|-59/13), 4.15385,-4.53846,  7.78157, -5.32467,  292,        2,
( 54/13|  5/13), 4.15385, 0.38462,  7.78157,  5.32467,  292,        1,
( -2   | -3   ),-2.00000,-3.00000, -3.74668, -8.65259,  293,      1+2,
( -2   |  5   ),-2.00000, 5.00000, -3.74668,  8.65259,  293,      1+2,
( -3   | -2   ),-3.00000,-2.00000, -5.62002, -7.57102,  293,      1+2,
( -3   |  5   ),-3.00000, 5.00000, -5.62002,  7.57102,  293,      1+2,
(  5   | -2   ), 5.00000,-2.00000,  9.36670,  1.08157,  293,      1+2,
(  5   | -3   ), 5.00000,-3.00000,  9.36670, -1.08157,  293,      1+2,
( -5/13|-54/13),-0.38462,-4.15385, -0.72052, -9.40137,  294,        2,
( -5/13| 59/13),-0.38462, 4.53846, -0.72052,  9.40137,  294,        1,
(-54/13| -5/13),-4.15385,-0.38462, -7.78157, -5.32467,  294,        1,
(-54/13| 59/13),-4.15385, 4.53846, -7.78157,  5.32467,  294,        2,
( 59/13| -5/13), 4.53846,-0.38462,  8.50209,  4.07670,  294,        2,
( 59/13|-54/13), 4.53846,-4.15385,  8.50209, -4.07670,  294,        1,
(-66/13| 30/13),-5.07692, 2.30769, -9.51081, -0.49919,  295,        1,
(-66/13| 36/13),-5.07692, 2.76923, -9.51081,  0.49919,  295,        2,
( 30/13|-66/13), 2.30769,-5.07692,  4.32309, -8.48619,  295,        2,
( 30/13| 36/13), 2.30769, 2.76923,  4.32309,  8.48619,  295,        1,
( 36/13|-66/13), 2.76923,-5.07692,  5.18771, -7.98701,  295,        1,
( 36/13| 30/13), 2.76923, 2.30769,  5.18771,  7.98701,  295,        2,
(-30/13|-36/13),-2.30769,-2.76923, -4.32309, -8.48619,  296,        1,
(-30/13| 66/13),-2.30769, 5.07692, -4.32309,  8.48619,  296,        2,
(-36/13|-30/13),-2.76923,-2.30769, -5.18771, -7.98701,  296,        2,
(-36/13| 66/13),-2.76923, 5.07692, -5.18771,  7.98701,  296,        1,
( 66/13|-30/13), 5.07692,-2.30769,  9.51081,  0.49919,  296,        1,
( 66/13|-36/13), 5.07692,-2.76923,  9.51081, -0.49919,  296,        2,
(-60/13| 54/13),-4.61538, 4.15385, -8.64619,  3.99350,  297,        2,
(-60/13|  6/13),-4.61538, 0.46154, -8.64619, -3.99350,  297,        1,
( 54/13|-60/13), 4.15385,-4.61538,  7.78157, -5.49107,  297,        1,
( 54/13|  6/13), 4.15385, 0.46154,  7.78157,  5.49107,  297,        2,
(  6/13|-60/13), 0.46154,-4.61538,  0.86462, -9.48457,  297,        2,
(  6/13| 54/13), 0.46154, 4.15385,  0.86462,  9.48457,  297,        1,
(-54/13| -6/13),-4.15385,-0.46154, -7.78157, -5.49107,  298,        2,
(-54/13| 60/13),-4.15385, 4.61538, -7.78157,  5.49107,  298,        1,
( -6/13|-54/13),-0.46154,-4.15385, -0.86462, -9.48457,  298,        1,
( -6/13| 60/13),-0.46154, 4.61538, -0.86462,  9.48457,  298,        2,
( 60/13|-54/13), 4.61538,-4.15385,  8.64619, -3.99350,  298,        2,
( 60/13| -6/13), 4.61538,-0.46154,  8.64619,  3.99350,  298,        1,
(-64/13| 16/13),-4.92308, 1.23077, -9.22260, -2.66234,  299,        2,
(-64/13| 48/13),-4.92308, 3.69231, -9.22260,  2.66234,  299,        1,
( 16/13|-64/13), 1.23077,-4.92308,  2.30565, -9.31817,  299,        1,
( 16/13| 48/13), 1.23077, 3.69231,  2.30565,  9.31817,  299,        2,
( 48/13|-64/13), 3.69231,-4.92308,  6.91695, -6.65584,  299,        2,
( 48/13| 16/13), 3.69231, 1.23077,  6.91695,  6.65584,  299,        1,
(-16/13|-48/13),-1.23077,-3.69231, -2.30565, -9.31817,  300,        2,
(-16/13| 64/13),-1.23077, 4.92308, -2.30565,  9.31817,  300,        1,
(-48/13|-16/13),-3.69231,-1.23077, -6.91695, -6.65584,  300,        1,
(-48/13| 64/13),-3.69231, 4.92308, -6.91695,  6.65584,  300,        2,
( 64/13|-16/13), 4.92308,-1.23077,  9.22260,  2.66234,  300,        2,
( 64/13|-48/13), 4.92308,-3.69231,  9.22260, -2.66234,  300,        1,
(-66/13| 23/13),-5.07692, 1.76923, -9.51081, -1.66396,  301,        2,
(-66/13| 43/13),-5.07692, 3.30769, -9.51081,  1.66396,  301,        1,
( 23/13|-66/13), 1.76923,-5.07692,  3.31437, -9.06858,  301,        1,
( 23/13| 43/13), 1.76923, 3.30769,  3.31437,  9.06858,  301,        2,
( 43/13|-66/13), 3.30769,-5.07692,  6.19644, -7.40462,  301,        2,
( 43/13| 23/13), 3.30769, 1.76923,  6.19644,  7.40462,  301,        1,
(-62/13| 53/13),-4.76923, 4.07692, -8.93439,  3.66071,  302,        1,
(-62/13|  9/13),-4.76923, 0.69231, -8.93439, -3.66071,  302,        2,
( 53/13|-62/13), 4.07692,-4.76923,  7.63747, -5.90706,  302,        2,
( 53/13|  9/13), 4.07692, 0.69231,  7.63747,  5.90706,  302,        1,
(  9/13|-62/13), 0.69231,-4.76923,  1.29693, -9.56777,  302,        1,
(  9/13| 53/13), 0.69231, 4.07692,  1.29693,  9.56777,  302,        2,
(-59/13|  2/13),-4.53846, 0.15385, -8.50209, -4.57589,  303,        1,
(-59/13| 57/13),-4.53846, 4.38462, -8.50209,  4.57589,  303,        2,
(  2/13|-59/13), 0.15385,-4.53846,  0.28821, -9.65097,  303,        2,
(  2/13| 57/13), 0.15385, 4.38462,  0.28821,  9.65097,  303,        1,
( 57/13|-59/13), 4.38462,-4.53846,  8.21388, -5.07508,  303,        1,
( 57/13|  2/13), 4.38462, 0.15385,  8.21388,  5.07508,  303,        2,
(-53/13| -9/13),-4.07692,-0.69231, -7.63747, -5.90706,  304,        1,
(-53/13| 62/13),-4.07692, 4.76923, -7.63747,  5.90706,  304,        2,
( -9/13|-53/13),-0.69231,-4.07692, -1.29693, -9.56777,  304,        2,
( -9/13| 62/13),-0.69231, 4.76923, -1.29693,  9.56777,  304,        1,
( 62/13|-53/13), 4.76923,-4.07692,  8.93439, -3.66071,  304,        1,
( 62/13| -9/13), 4.76923,-0.69231,  8.93439,  3.66071,  304,        2,
(-23/13|-43/13),-1.76923,-3.30769, -3.31437, -9.06858,  305,        2,
(-23/13| 66/13),-1.76923, 5.07692, -3.31437,  9.06858,  305,        1,
(-43/13|-23/13),-3.30769,-1.76923, -6.19644, -7.40462,  305,        1,
(-43/13| 66/13),-3.30769, 5.07692, -6.19644,  7.40462,  305,        2,
( 66/13|-23/13), 5.07692,-1.76923,  9.51081,  1.66396,  305,        2,
( 66/13|-43/13), 5.07692,-3.30769,  9.51081, -1.66396,  305,        1,
(-67/13| 33/13),-5.15385, 2.53846, -9.65491, -0.08320,  306,        2,
(-67/13| 34/13),-5.15385, 2.61538, -9.65491,  0.08320,  306,        1,
( 33/13|-67/13), 2.53846,-5.15385,  4.75540, -8.40300,  306,        1,
( 33/13| 34/13), 2.53846, 2.61538,  4.75540,  8.40300,  306,        2,
( 34/13|-67/13), 2.61538,-5.15385,  4.89951, -8.31980,  306,        2,
( 34/13| 33/13), 2.61538, 2.53846,  4.89951,  8.31980,  306,        1,
(-33/13|-34/13),-2.53846,-2.61538, -4.75540, -8.40300,  307,        2,
(-33/13| 67/13),-2.53846, 5.15385, -4.75540,  8.40300,  307,        1,
(-34/13|-33/13),-2.61538,-2.53846, -4.89951, -8.31980,  307,        1,
(-34/13| 67/13),-2.61538, 5.15385, -4.89951,  8.31980,  307,        2,
( 67/13|-33/13), 5.15385,-2.53846,  9.65491,  0.08320,  307,        2,
( 67/13|-34/13), 5.15385,-2.61538,  9.65491, -0.08320,  307,        1,
( -2/13|-57/13),-0.15385,-4.38462, -0.28821, -9.65097,  308,        1,
( -2/13| 59/13),-0.15385, 4.53846, -0.28821,  9.65097,  308,        2,
(-57/13| -2/13),-4.38462,-0.15385, -8.21388, -5.07508,  308,        2,
(-57/13| 59/13),-4.38462, 4.53846, -8.21388,  5.07508,  308,        1,
( 59/13| -2/13), 4.53846,-0.15385,  8.50209,  4.57589,  308,        1,
( 59/13|-57/13), 4.53846,-4.38462,  8.50209, -4.57589,  308,        2,
(-68/13| 30/13),-5.23077, 2.30769, -9.79901, -0.66558,  309,        2,
(-68/13| 38/13),-5.23077, 2.92308, -9.79901,  0.66558,  309,        1,
( 30/13|-68/13), 2.30769,-5.23077,  4.32309, -8.81899,  309,        1,
( 30/13| 38/13), 2.30769, 2.92308,  4.32309,  8.81899,  309,        2,
( 38/13|-68/13), 2.92308,-5.23077,  5.47592, -8.15340,  309,        2,
( 38/13| 30/13), 2.92308, 2.30769,  5.47592,  8.15340,  309,        1,
(-60/13|  2/13),-4.61538, 0.15385, -8.64619, -4.65909,  310,        2,
(-60/13| 58/13),-4.61538, 4.46154, -8.64619,  4.65909,  310,        1,
(  2/13|-60/13), 0.15385,-4.61538,  0.28821, -9.81736,  310,        1,
(  2/13| 58/13), 0.15385, 4.46154,  0.28821,  9.81736,  310,        2,
( 58/13|-60/13), 4.46154,-4.61538,  8.35798, -5.15828,  310,        2,
( 58/13|  2/13), 4.46154, 0.15385,  8.35798,  5.15828,  310,        1,
(-30/13|-38/13),-2.30769,-2.92308, -4.32309, -8.81899,  311,        2,
(-30/13| 68/13),-2.30769, 5.23077, -4.32309,  8.81899,  311,        1,
(-38/13|-30/13),-2.92308,-2.30769, -5.47592, -8.15340,  311,        1,
(-38/13| 68/13),-2.92308, 5.23077, -5.47592,  8.15340,  311,        2,
( 68/13|-30/13), 5.23077,-2.30769,  9.79901,  0.66558,  311,        2,
( 68/13|-38/13), 5.23077,-2.92308,  9.79901, -0.66558,  311,        1,
( -2/13|-58/13),-0.15385,-4.46154, -0.28821, -9.81736,  312,        2,
( -2/13| 60/13),-0.15385, 4.61538, -0.28821,  9.81736,  312,        1,
(-58/13| -2/13),-4.46154,-0.15385, -8.35798, -5.15828,  312,        1,
(-58/13| 60/13),-4.46154, 4.61538, -8.35798,  5.15828,  312,        2,
( 60/13| -2/13), 4.61538,-0.15385,  8.64619,  4.65909,  312,        2,
( 60/13|-58/13), 4.61538,-4.46154,  8.64619, -4.65909,  312,        1,
(-66/13| 17/13),-5.07692, 1.30769, -9.51081, -2.66234,  313,        1,
(-66/13| 49/13),-5.07692, 3.76923, -9.51081,  2.66234,  313,        2,
( 17/13|-66/13), 1.30769,-5.07692,  2.44975, -9.56777,  313,        2,
( 17/13| 49/13), 1.30769, 3.76923,  2.44975,  9.56777,  313,        1,
( 49/13|-66/13), 3.76923,-5.07692,  7.06105, -6.90543,  313,        1,
( 49/13| 17/13), 3.76923, 1.30769,  7.06105,  6.90543,  313,        2,
(-21/13|-46/13),-1.61538,-3.53846, -3.02617, -9.40137,  314,        1,
(-21/13| 67/13),-1.61538, 5.15385, -3.02617,  9.40137,  314,        2,
(-46/13|-21/13),-3.53846,-1.61538, -6.62874, -7.32142,  314,        2,
(-46/13| 67/13),-3.53846, 5.15385, -6.62874,  7.32142,  314,        1,
( 67/13|-21/13), 5.15385,-1.61538,  9.65491,  2.07995,  314,        1,
( 67/13|-46/13), 5.15385,-3.53846,  9.65491, -2.07995,  314,        2,
(-67/13| 21/13),-5.15385, 1.61538, -9.65491, -2.07995,  315,        1,
(-67/13| 46/13),-5.15385, 3.53846, -9.65491,  2.07995,  315,        2,
( 21/13|-67/13), 1.61538,-5.15385,  3.02617, -9.40137,  315,        2,
( 21/13| 46/13), 1.61538, 3.53846,  3.02617,  9.40137,  315,        1,
( 46/13|-67/13), 3.53846,-5.15385,  6.62874, -7.32142,  315,        1,
( 46/13| 21/13), 3.53846, 1.61538,  6.62874,  7.32142,  315,        2,
(-17/13|-49/13),-1.30769,-3.76923, -2.44975, -9.56777,  316,        1,
