energy,(1|0) [3],(-1|-1) [4],(1|1) [5],(0|-2) [6],(0|2) [7],(2|0) [8],(-1|-2) [9],(1|2) [10],(2|1) [11],(2|-1) [12],(2|-2) [13],(2|2) [14],(1|-3) [17],(1|3) [18],(3|0) [19],(3|1) [20],(3|-1) [21],(-2|-3) [22],(2|3) [23],(3|2) [24],(3|-2) [25],(0|-4) [26],(0|4) [27],(1|-4) [28],(1|4) [29],(4|0) [30],(3|3) [31],(3|-3) [32],(4|-1) [33],(4|1) [34],(-2|-4) [35],(2|4) [36],(4|2) [37],(4|-2) [38],(1|-5) [41],(1|5) [42],(-3|-4) [43],(3|4) [44],(4|3) [45],(4|-3) [46],(5|0) [47],(2|-5) [48],(2|5) [49],(5|1) [50],(5|-1) [51],(5|-2) [52],(5|2) [53],(4|-4) [54],(4|4) [55],(-3|-5) [56],(3|5) [57],(0|-6) [58],(0|6) [59],(5|-3) [62],(5|3) [63],(2|-6) [64],(2|6) [65],
488.50,NaN,NaN,NaN,NaN,18776.617,45913.15,1256.8378,11600.347,NaN,5368.423,NaN,25542.451,NaN,70054.45,3234.5425,87675.13,10763.426,1418.2156,1147.8181,2821.4663,5259.671,18368.285,16764.139,-1272.8976,3611.9575,14381.913,26294.42,5311.347,17135.586,13022.807,18170.025,27359.412,13374.094,21808.178,7738.3804,31947.07,1041.5941,1321.2893,-597.0683,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
489.00,NaN,NaN,NaN,NaN,16658.365,45332.32,1076.1249,11540.615,NaN,5384.022,NaN,25192.703,NaN,70403.25,2957.537,85354.75,10952.363,1645.48,902.51074,2582.34,5736.771,17530.904,16750.379,-1264.384,3544.7795,15260.395,26505.674,6861.7812,16901.58,13002.137,19198.395,25838.758,13476.435,23193.5,7589.328,30659.594,1059.6661,1231.6946,-537.2594,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
489.50,NaN,NaN,NaN,NaN,14641.667,44469.03,912.83105,11449.139,NaN,5429.209,NaN,24959.336,NaN,70500.086,2663.1804,83114.42,11087.875,1920.6022,665.22485,2347.0315,6272.7695,16559.865,16635.602,-1226.1847,3495.0754,16053.425,26757.598,8529.349,16675.797,12823.841,20378.314,24339.49,13472.208,24516.193,7337.1943,29279.732,1092.3756,1136.8604,-436.34857,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
490.00,NaN,NaN,NaN,NaN,12750.959,43299.13,777.0998,11316.826,NaN,5519.13,NaN,24857.693,NaN,70300.27,2351.052,80985.305,11167.158,2236.1116,441.08228,2126.3423,6865.5063,15467.463,16412.121,-1170.5078,3459.9712,16756.238,27046.242,10286.79,16461.94,12520.742,21688.73,22900.326,13363.55,25762.64,6980.0786,27812.229,1147.5286,1040.4237,-298.12332,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
490.50,NaN,NaN,NaN,NaN,11003.725,41812.895,676.5131,11148.524,NaN,5667.9604,NaN,24890.758,NaN,69759.84,2032.459,78992.62,11187.433,2582.0295,234.50667,1927.797,7509.834,14286.935,16077.703,-1112.1628,3436.2405,17363.91,27366.215,12113.924,16259.172,12133.942,23089.322,21549.602,13154.664,26911.246,6527.0356,26278.684,1236.7766,946.5392,-127.02309,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
491.00,NaN,NaN,NaN,NaN,9403.445,40030.97,615.6199,10959.304,NaN,5885.6123,NaN,25048.352,NaN,68857.445,1724.5481,77159.02,11139.769,2946.3652,48.9194,1754.0144,8198.324,13062.62,15635.79,-1062.3203,3420.626,17869.117,27711.188,13998.164,16061.0625,11707.895,24524.855,20304.902,12851.843,27932.645,5996.799,24711.746,1370.9526,859.6402,72.56837,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
491.50,NaN,NaN,NaN,NaN,7942.316,38011.645,596.26227,10763.363,NaN,6175.3755,NaN,25307.273,NaN,67607.07,1439.7502,75507.05,11007.228,3315.8647,-113.45891,1602.6041,8922.813,11841.725,15094.838,-1024.771,3410.0945,18261.818,28074.193,15930.173,15856.896,11285.05,25933.234,19174.8,12464.526,28794.502,5413.7686,23145.984,1553.7362,784.2015,296.89725,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
492.00,NaN,NaN,NaN,NaN,6613.0444,35842.434,618.3838,10564.077,NaN,6533.0015,NaN,25632.516,NaN,66052.94,1180.795,74059.414,10769.019,3676.958,-251.68881,1467.4073,9676.005,10670.893,14467.073,-996.2074,3402.005,18531.564,28447.697,17896.727,15634.573,10901.173,27252.543,18161.945,12006.575,29468.955,4802.996,21609.305,1778.27,724.51306,543.2057,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
492.50,NaN,NaN,NaN,NaN,5420.733,33619.445,680.87805,10353.006,NaN,6947.378,NaN,25979.838,NaN,64252.68,944.9823,72836.97,10409.839,4016.7996,-366.08865,1340.6113,10452.416,9594.967,13767.0625,-969.91614,3394.1833,18671.621,28823.553,19875.049,15383.738,10582.265,28424.707,17266.328,11496.749,29939.445,4186.4946,20118.219,2030.3843,684.47723,810.1096,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
493.00,NaN,NaN,NaN,NaN,4384.7925,31425.47,782.1033,10118.899,NaN,7402.701,NaN,26299.812,NaN,62263.57,731.81964,71854.48,9930.484,4324.2715,-458.12006,1215.1488,11248.241,8653.536,13010.468,-940.58417,3384.914,18683.11,29192.977,21832.23,15097.885,10343.592,29396.996,16487.568,10957.66,30204.027,3582.4834,18678.172,2297.2356,667.43475,1097.7661,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
493.50,NaN,NaN,NaN,NaN,3528.7458,29317.717,919.89343,9859.6045,NaN,7881.873,NaN,26543.143,NaN,60141.61,545.2813,71115.16,9353.98,4590.8022,-530.1804,1086.8065,12060.139,7873.995,12213.178,-907.57135,3372.8555,18577.215,29546.764,23730.232,14774.966,10190.739,30124.377,15825.539,10413.167,30273.963,3007.5552,17287.674,2575.034,676.02527,1407.6699,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
494.00,NaN,NaN,NaN,NaN,2865.5642,27329.361,1091.1462,9586.93,NaN,8370.514,NaN,26666.506,NaN,57950.35,388.57358,70605.54,8722.651,4810.882,-585.2956,955.54694,12883.35,7264.5024,11390.815,-875.05286,3356.9138,18374.492,29875.787,25533.03,14416.892,10122.056,30574.36,15279.478,9884.889,30168.713,2480.0896,15943.61,2869.2117,712.08386,1742.3813,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
494.50,NaN,NaN,NaN,NaN,2389.0454,25481.428,1291.2585,9320.175,NaN,8860.658,NaN,26637.898,NaN,55766.832,258.21448,70292.09,8086.0107,4982.1963,-626.7193,825.72235,13709.829,6812.0527,10558.47,-849.26733,3336.0967,18101.633,30171.736,27210.715,14028.702,10131.556,30732.871,14846.376,9388.962,29910.13,2022.5669,14645.344,3186.2231,776.5747,2105.1638,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
495.00,NaN,NaN,NaN,NaN,2075.7615,23796.94,1513.7412,9074.162,NaN,9353.123,NaN,26440.227,NaN,53674.055,145.5307,70120.88,7484.804,5105.37,-657.486,705.1571,14527.149,6488.5903,9730.45,-834.63873,3309.3762,17787.13,30427.89,28736.941,13618.006,10211.356,30607.611,14519.708,8934.127,29518.861,1661.1035,13396.567,3523.468,869.5602,2499.5212,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
495.50,NaN,NaN,NaN,NaN,1893.8976,22309.127,1750.2618,8853.196,NaN,9857.883,NaN,26072.252,NaN,51741.27,45.543926,70020.7,6939.4185,5183.381,-680.0019,603.3917,15318.72,6263.361,8919.94,-830.9753,3275.5903,17457.613,30639.67,30080.465,13194.691,10353.03,30225.953,14289.316,8521.741,29014.469,1422.071,12205.163,3865.7832,990.203,2928.6396,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
496.00,NaN,NaN,NaN,NaN,1812.3129,21058.969,1991.1726,8657.144,NaN,10392.579,NaN,25546.46,NaN,50003.477,-35.70358,69909.35,6448.692,5220.76,-695.772,529.6201,16065.51,6115.6646,8138.562,-833.17535,3233.3948,17135.979,30804.736,31195.998,12770.44,10547.808,29627.701,14142.667,8147.6045,28418.658,1327.1498,11081.92,4191.3574,1136.796,3394.7585,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
496.50,NaN,NaN,NaN,NaN,1806.1449,20083.064,2226.3967,8493.695,NaN,10980.033,NaN,24884.295,NaN,48452.766,-83.96771,69701.64,5998.955,5222.73,-705.34546,490.90012,16748.955,6041.261,7395.937,-833.38934,3181.2788,16841.5,30922.586,32021.049,12357.541,10786.021,28856.305,14067.01,7804.841,27759.07,1388.8481,10038.679,4481.908,1306.8173,3898.5247,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
497.00,NaN,NaN,NaN,NaN,1859.0967,19398.727,2446.4175,8383.6045,NaN,11645.979,NaN,24109.969,NaN,47045.965,-88.32638,69317.734,5576.913,5194.435,-708.4942,491.0611,17354.32,6048.657,6699.407,-824.3073,3117.643,16591.145,30993.748,32482.738,11966.979,11056.478,27952.959,14051.51,7486.7534,27070.834,1608.1848,9086.057,4729.025,1497.0043,4438.3877,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
497.50,NaN,NaN,NaN,NaN,1963.1818,18995.334,2643.1038,8351.438,NaN,12417.817,NaN,23244.697,NaN,45723.883,-50.823826,68690.086,5178.0625,5140.3867,-704.56036,530.44196,17873.586,6147.1304,6054.0234,-801.80975,3040.9302,16400.855,31018.871,32513.236,11606.457,11346.39,26955.72,14088.407,7188.687,26394.365,1975.2245,8230.828,4933.0205,1703.4481,5010.122,3459.878,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
498.00,NaN,NaN,NaN,NaN,2115.5166,18837.082,2810.1985,8408.302,NaN,13324.361,NaN,22303.283,NaN,44433.85,14.570391,67768.13,4806.0835,5064.197,-692.85535,606.3274,18307.018,6333.55,5462.815,-765.75397,2949.7927,16285.75,30998.03,32067.543,11279.339,11642.171,25901.803,14172.677,6908.4287,25770.064,2472.1084,7473.5415,5097.3936,1921.7058,5606.5454,3595.092,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
498.50,NaN,NaN,NaN,NaN,2312.3547,18874.182,2943.4458,8541.26,NaN,14395.585,NaN,21294.443,NaN,43149.062,91.59409,66520.234,4465.2,4968.6025,-672.97003,713.80817,18662.943,6586.338,4927.2344,-718.78174,2843.277,16258.763,30930.492,31136.13,10985.214,11930.931,24828.666,14300.26,6645.2905,25232.357,3077.554,6807.4443,5224.2188,2146.9368,6217.4966,3731.7876,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
499.00,NaN,NaN,NaN,NaN,2543.2537,19053.818,3040.4546,8718.101,NaN,15661.093,NaN,20225.049,NaN,41880.426,169.70877,64933.406,4152.1494,4855.7266,-644.89484,846.76996,18955.654,6870.823,4447.5703,-664.0414,2720.9983,16328.058,30815.09,29747.895,10721.951,12202.111,23770.537,14465.551,6398.5522,24805.879,3771.5635,6219.755,5312.475,2374.0671,6830.114,3862.0398,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
499.50,NaN,NaN,NaN,NaN,2789.6428,19324.135,3100.4744,8901.899,NaN,17146.418,NaN,19106.906,NaN,40676.492,243.88187,63011.406,3853.99,4727.4688,-608.92957,998.7644,19201.926,7152.8315,4023.0977,-603.1116,2583.2832,16494.268,30651.035,27964.088,10488.174,12448.619,22750.904,14659.136,6166.1475,24505.404,4539.133,5695.341,5357.5986,2597.989,7429.4214,3977.5925,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
500.00,NaN,NaN,NaN,NaN,3029.5112,19632.44,3124.239,9061.899,NaN,18867.252,NaN,17963.45,NaN,39607.39,310.3705,60772.22,3553.2998,4585.918,-565.4424,1163.6025,19416.863,7411.6733,3651.8203,-535.11926,2431.267,16748.908,30438.986,25867.799,10284.669,12666.962,21775.568,14866.723,5944.2793,24339.0,5371.9624,5221.5684,5351.018,2813.8027,7999.199,4070.6257,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
500.50,NaN,NaN,NaN,NaN,3245.0881,19925.104,3113.952,9173.287,NaN,20822.86,NaN,16833.396,NaN,38734.918,367.78467,58245.594,3237.0771,4433.674,-514.58966,1335.6176,19610.12,7644.138,3329.8743,-457.29068,2266.9253,17075.033,30182.047,23553.86,10113.735,12856.3125,20831.512,15069.804,5728.1914,24312.1,6267.637,4792.1377,5281.478,3017.1023,8523.074,4134.476,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
501.00,NaN,NaN,NaN,NaN,3427.7834,20154.777,3073.3867,9211.418,NaN,22990.623,NaN,15769.338,NaN,38081.316,425.3587,55470.98,2903.5537,4274.018,-456.11667,1509.6616,19783.408,7857.738,3050.8853,-366.40558,2093.0352,17450.33,29886.484,21121.15,9976.622,13016.8955,19893.742,15247.934,5513.755,24429.8,7226.5107,4407.935,5140.2744,3204.3013,8985.755,4164.218,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
501.50,NaN,NaN,NaN,NaN,3576.8896,20292.242,3007.9841,9152.1875,NaN,25323.701,NaN,14831.178,NaN,37614.832,508.6714,52495.965,2563.0334,4110.9175,-389.3141,1680.9845,19930.04,8059.2295,2805.7175,-260.22205,1913.072,17851.793,29562.06,18665.959,9870.454,13148.326,18937.295,15381.9375,5299.136,24695.725,8247.384,4074.2703,4928.3604,3372.9814,9374.296,4157.0225,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
502.00,NaN,NaN,NaN,NaN,3693.8223,20333.63,2924.8042,8983.123,NaN,27752.982,NaN,14076.497,NaN,37262.12,651.3834,49374.887,2232.8997,3948.9116,-313.14413,1845.1439,20036.727,8247.261,2582.988,-138.04463,1731.0431,18260.197,29222.04,16274.11,9786.533,13248.583,17948.426,15456.961,5085.7505,25107.818,9323.684,3795.6736,4659.553,3522.2397,9679.285,4112.268,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
502.50,NaN,NaN,NaN,NaN,3777.5154,20295.559,2832.2012,8716.75,NaN,30193.41,NaN,13551.2,NaN,36939.72,874.13055,46167.152,1930.1138,3792.9504,-226.49593,1997.9802,20087.262,8413.743,2370.4583,-0.08890551,1551.2761,18662.514,28882.922,14011.832,9711.3125,13313.976,16929.67,15464.339,4878.003,25653.367,10441.754,3570.6853,4356.0625,3652.9978,9895.842,4031.403,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
503.00,NaN,NaN,NaN,NaN,3825.673,20199.605,2739.1655,8391.83,NaN,32553.428,NaN,13283.578,NaN,36583.2,1166.4592,42934.93,1665.176,3648.2844,-128.49826,2135.5217,20067.02,8551.28,2157.0464,154.10147,1378.1788,19051.215,28564.049,11918.477,9630.001,13340.103,15897.151,15401.652,4681.8164,26306.176,11581.889,3389.1016,4039.2576,3768.2263,10024.32,3917.6082,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
503.50,NaN,NaN,NaN,NaN,3841.5115,20055.93,2654.3706,8056.119,NaN,34745.53,NaN,13283.293,NaN,36156.312,1488.4307,39739.94,1439.9506,3520.4724,-18.826149,2253.6262,19966.838,8659.803,1934.9066,327.45966,1215.9894,19420.818,28287.033,10005.308,9531.246,13323.359,14872.571,15271.048,4502.467,27028.117,12721.393,3232.9497,3722.8362,3873.0354,10070.66,3775.3367,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
504.00,NaN,NaN,NaN,NaN,3840.3652,19856.643,2585.0486,7740.088,NaN,36695.668,NaN,13544.56,NaN,35640.06,1792.7108,36639.523,1249.4113,3415.527,102.03466,2347.3647,19784.969,8747.264,1700.9609,526.6095,1068.5382,19763.312,28074.996,8262.156,9410.743,13262.371,13874.355,15076.552,4342.5273,27775.23,13837.951,3080.73,3412.6245,3974.588,10046.321,3609.8186,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
504.50,NaN,NaN,NaN,NaN,3849.299,19582.787,2535.8833,7440.983,NaN,38349.664,NaN,14051.102,NaN,35017.73,2050.2793,33682.492,1085.6304,3340.161,232.58327,2410.4915,19526.328,8824.441,1457.4819,761.9646,939.03845,20064.566,27951.451,6669.3916,9272.1,13158.7705,12911.99,14821.489,4200.6743,28506.406,14911.548,2913.0544,3110.495,4081.7925,9967.809,3426.6147,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
505.00,NaN,NaN,NaN,NaN,3897.2036,19219.734,2508.1482,7131.1445,NaN,39675.832,NaN,14780.162,NaN,34271.95,2260.4417,30905.516,941.76587,3302.018,370.18185,2435.597,19199.371,8897.978,1211.666,1046.7076,829.9211,20303.264,27938.78,5209.5513,9124.624,13017.024,11985.431,14507.06,4071.7598,29191.393,15924.196,2717.4111,2816.8992,4204.767,9855.798,3231.2837,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
505.50,NaN,NaN,NaN,NaN,4000.0898,18770.926,2499.3066,6786.5312,NaN,40663.984,NaN,15703.954,NaN,33394.902,2440.495,28330.842,814.3453,3309.7485,511.05618,2415.4116,18811.809,8966.487,974.45953,1395.1218,742.7226,20452.629,28056.322,3873.5435,8979.173,12843.378,11089.11,14132.563,3948.0674,29814.96,16858.178,2490.4404,2530.2087,4354.082,9733.933,3029.0354,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
506.00,NaN,NaN,NaN,NaN,4151.2383,18261.459,2503.236,6415.2373,NaN,41321.746,NaN,16788.738,NaN,32398.389,2607.2202,25965.867,703.30237,3372.7578,650.4782,2345.135,18366.92,9022.41,759.0587,1820.9034,678.0329,20483.969,28318.29,2659.942,8843.894,12644.348,10218.228,13697.098,3821.2605,30375.816,17694.455,2237.3396,2246.5024,4539.8174,9627.361,2824.4949,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
506.50,NaN,NaN,NaN,NaN,4324.257,17729.49,2511.1274,6065.073,NaN,41669.617,NaN,17993.234,NaN,31310.105,2765.8284,23804.701,610.4245,3500.517,783.1931,2224.9028,17861.977,9058.856,579.4146,2335.8733,635.5022,20370.596,28731.758,1569.9177,8721.464,12425.36,9374.199,13201.867,3684.3438,30881.084,18412.861,1969.1489,1963.7415,4770.5166,9561.133,2621.6677,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
507.00,NaN,NaN,NaN,NaN,4488.969,17210.521,2512.9731,5805.132,NaN,41735.93,NaN,19268.498,NaN,30156.592,2911.31,21831.35,537.5469,3701.3938,904.09625,2061.0833,17289.314,9077.307,448.86694,2949.0505,613.90295,20091.197,29295.135,602.12036,8608.506,12190.083,8566.569,12652.063,3533.0383,31339.14,18994.482,1699.2466,1688.8197,5052.1167,9558.555,2423.9216,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
507.50,NaN,NaN,NaN,NaN,4630.634,16723.314,2499.3848,5695.8193,NaN,41552.59,NaN,20560.68,NaN,28948.04,3035.1646,20023.78,485.59888,3981.0715,1009.07794,1865.4489,16639.527,9090.414,378.84955,3665.7153,611.239,19632.494,29997.402,-249.44467,8496.861,11940.734,7810.341,12057.439,3366.2952,31754.05,19425.318,1440.2188,1440.9026,5386.9834,9639.625,2233.973,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
508.00,NaN,NaN,NaN,NaN,4759.505,16264.347,2463.359,5769.2773,NaN,41151.87,NaN,21816.576,NaN,27680.598,3128.8782,18358.018,454.68405,4340.763,1095.8547,1652.2921,15905.295,9116.459,377.56418,4486.182,624.891,18991.617,30818.328,-994.17426,8375.896,11679.289,7119.968,11431.349,3186.0078,32123.814,19699.428,1201.714,1245.8363,5773.154,9819.657,2053.8772,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
508.50,NaN,NaN,NaN,NaN,4903.8174,15812.387,2401.569,6032.3184,NaN,40564.363,NaN,22990.535,NaN,26356.623,3183.0044,16811.52,444.51816,4775.508,1164.5452,1434.7318,15084.328,9167.962,448.6653,5404.529,651.7874,18178.453,31729.754,-1641.9175,8235.055,11409.159,6503.057,10788.634,2996.2356,32442.518,19819.97,989.3275,1123.7678,6203.91,10108.162,1885.024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
509.00,NaN,NaN,NaN,NaN,5091.263,15339.735,2314.8428,6485.962,NaN,39817.742,NaN,24050.592,NaN,25005.668,3186.9556,15365.415,454.3533,5272.9,1217.7682,1222.009,14180.488,9242.383,590.2454,6408.1006,688.58685,17217.432,32697.842,-2200.2876,8066.254,11136.715,5957.045,10143.23,2802.3245,32704.463,19797.723,804.3255,1078.6758,6667.7456,10508.08,1728.1407,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
509.50,NaN,NaN,NaN,NaN,5332.8677,14824.921,2207.6743,7143.937,NaN,38936.25,NaN,24982.043,NaN,23686.047,3133.0383,14005.523,482.13022,5812.595,1260.1483,1019.079,13203.172,9322.329,794.59784,7478.765,731.86115,16147.5625,33686.125,-2673.304,7865.8887,10872.046,5470.62,9506.357,2610.2048,32907.54,19647.95,644.10535,1097.9119,7148.7812,11015.387,1583.3135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
510.00,NaN,NaN,NaN,NaN,5621.3657,14262.481,2086.8972,8034.795,NaN,37940.52,NaN,25787.666,NaN,22463.045,3022.239,12722.393,523.4472,6366.846,1297.2916,828.4838,12165.913,9385.623,1049.2032,8596.311,778.2678,15019.735,34659.066,-3061.4348,7636.1646,10628.561,5029.284,8885.872,2425.9539,33053.664,19387.258,503.45468,1162.1709,7627.615,11619.1,1450.031,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
510.50,NaN,NaN,NaN,NaN,5944.4243,13666.608,1959.8799,9185.3545,NaN,36847.645,NaN,26484.967,NaN,21380.715,2866.5466,11510.747,571.2004,6902.178,1334.4757,653.13275,11085.298,9417.543,1339.0406,9743.233,824.7038,13891.222,35585.83,-3362.7363,7385.2886,10421.3955,4622.347,8286.812,2255.561,33145.816,19031.873,376.602,1258.002,8082.5576,12301.689,1327.2595,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
511.00,NaN,NaN,NaN,NaN,6300.6216,13066.678,NaN,10596.681,NaN,35671.367,NaN,27101.645,NaN,20450.074,2685.783,10368.727,616.3047,7382.131,1375.4136,498.0873,9980.765,9416.093,1649.7686,10909.108,868.4344,12818.674,36443.8,-3574.859,7126.1353,10264.989,4247.884,7712.66,2104.767,33183.098,18597.725,259.6743,1383.2616,8491.146,13039.864,1213.5487,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
511.50,NaN,NaN,NaN,NaN,6703.4683,12495.398,NaN,12228.6455,NaN,34422.434,NaN,27670.635,NaN,19661.002,2501.4482,9297.199,649.2591,7770.8003,1421.4417,370.1346,8874.928,9387.622,1970.8208,12092.48,907.19165,11851.695,37221.508,-3697.5696,6873.5176,10170.422,3913.1038,7166.6646,1978.9125,33155.945,18101.738,152.70415,1542.1752,8831.805,13805.701,1107.1683,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
512.00,NaN,NaN,NaN,NaN,7168.8096,11974.827,NaN,14002.906,NaN,33109.246,NaN,28225.611,NaN,19003.127,2331.1562,8299.205,662.0489,8036.7583,1471.3574,275.38815,7793.4,9338.571,2297.282,13299.118,939.2423,11028.656,37920.46,-3734.963,6640.9404,10143.202,3629.8892,6652.583,1882.8347,33043.668,17563.057,60.149498,1735.2595,9085.488,14568.061,1006.2703,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
512.50,NaN,NaN,NaN,NaN,7695.623,11507.989,NaN,15821.528,NaN,31738.887,NaN,28797.166,NaN,18474.23,2185.218,7379.478,650.09644,8156.832,1521.9207,216.49902,6763.114,9271.539,2629.75,14537.028,963.42334,10375.231,38555.57,-3696.153,6438.1895,10182.084,3407.939,6174.6323,1820.8882,32815.24,17003.234,-10.673796,1952.9293,9237.15,15294.235,909.0658,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
