# This file was automatically generated by TLEEDMAP v.0.1a.
# It contains the list of LEED beams generated from input file:
# E:/Work/Vienna/SPECSLab/Technical/Upgrades/Python LEED-IV/000-package/tleedmap/guilib/leedsim/input examples/Cu(111)-(r3x5)rect.tlm
#
# Structure: Cu(111)-(r3x5)rect
#
# Max. LEED Energy: 1100.0 eV
# Bulk lattice: Hexagonal (p3m1); a = 2.5435 AA; alpha = 120.00 deg
#        Basis: a = [2.5435 0.0000]; b = [-1.2717  2.2027]
# Surface lattice: Rectangular (pg[1 0]); a = 4.4055 AA; b = 12.7175 AA
#
# Exporting beams from 3 domain(s) out of 3 symmetry-equivalent ones
# Domain 1 - Basis: a = [0.0000 4.4055]; b = [12.7175  0.0000]
#            Superlattice: [[1 2] [5 0]]
# Domain 2 - Basis: a = [ 3.8152 -2.2027]; b = [ 6.3587 11.0137]
#            Superlattice: [[ 1 -1] [ 5  5]]
# Domain 3 - Basis: a = [-3.8152 -2.2027]; b = [  6.3587 -11.0137]
#            Superlattice: [[-2 -1] [ 0 -5]]
#
# * h and k are the surface Miller indices of each LEED spot; both fractional
#   and floating-point versions are provided.
# * gx and gy are the horizontal and vertical components of reciprocal lattice
#   vectors in AA^(-1), and include a factor of 2*pi.
# * Beams with the same absolute value of "group" are symmetry equivalent (at
#   normal incidence); extinct spots have a negative "group" index.
# * The domains contributing to each spot are listed in "domain(s)". Domains
#   contributing with glide-extinct spots are reported in parentheses.

(   h  |   k  ),    h   ,    k   ,    gx   ,    gy   ,group,domain(s),
(-13/5 |-17/10),-2.60000,-1.70000, -6.42276, -8.55734,  244,        1,
(-17/10| 43/10),-1.70000, 4.30000, -4.19949,  9.84094,  244,        2,
(-43/10| 17/10),-4.30000, 1.70000,-10.62225, -1.28360,  244,        2,
( 13/5 |-43/10), 2.60000,-4.30000,  6.42276, -8.55734,  244,        1,
( 17/10| 13/5 ), 1.70000, 2.60000,  4.19949,  9.84094,  244,        3,
( 43/10|-13/5 ), 4.30000,-2.60000, 10.62225, -1.28360,  244,        3,
(-13/5 | 43/10),-2.60000, 4.30000, -6.42276,  8.55734,  245,        1,
(-17/10|-13/5 ),-1.70000,-2.60000, -4.19949, -9.84094,  245,        3,
(-43/10| 13/5 ),-4.30000, 2.60000,-10.62225,  1.28360,  245,        3,
( 13/5 | 17/10), 2.60000, 1.70000,  6.42276,  8.55734,  245,        1,
( 17/10|-43/10), 1.70000,-4.30000,  4.19949, -9.84094,  245,        2,
( 43/10|-17/10), 4.30000,-1.70000, 10.62225,  1.28360,  245,        2,
(-27/10| -8/5 ),-2.70000,-1.60000, -6.66979, -8.41472,  246,        3,
(-43/10|  8/5 ),-4.30000, 1.60000,-10.62225, -1.56885,  246,        3,
( -8/5 | 43/10),-1.60000, 4.30000, -3.95247,  9.98356,  246,        1,
( 27/10|-43/10), 2.70000,-4.30000,  6.66979, -8.41472,  246,        2,
( 43/10|-27/10), 4.30000,-2.70000, 10.62225, -1.56885,  246,        2,
(  8/5 | 27/10), 1.60000, 2.70000,  3.95247,  9.98356,  246,        1,
(-27/10| 43/10),-2.70000, 4.30000, -6.66979,  8.41472,  247,        2,
(-43/10| 27/10),-4.30000, 2.70000,-10.62225,  1.56885,  247,        2,
( -8/5 |-27/10),-1.60000,-2.70000, -3.95247, -9.98356,  247,        1,
( 27/10|  8/5 ), 2.70000, 1.60000,  6.66979,  8.41472,  247,        3,
( 43/10| -8/5 ), 4.30000,-1.60000, 10.62225,  1.56885,  247,        3,
(  8/5 |-43/10), 1.60000,-4.30000,  3.95247, -9.98356,  247,        1,
(-11/10| 21/5 ),-1.10000, 4.20000, -2.71732, 10.41143,  248,        3,
(-21/5 | 11/10),-4.20000, 1.10000,-10.37522, -2.85245,  248,        1,
(-31/10|-11/10),-3.10000,-1.10000, -7.65790, -7.55898,  248,        2,
( 11/10| 31/10), 1.10000, 3.10000,  2.71732, 10.41143,  248,        2,
( 21/5 |-31/10), 4.20000,-3.10000, 10.37522, -2.85245,  248,        1,
( 31/10|-21/5 ), 3.10000,-4.20000,  7.65790, -7.55898,  248,        3,
(-11/10|-31/10),-1.10000,-3.10000, -2.71732,-10.41143,  249,        2,
(-21/5 | 31/10),-4.20000, 3.10000,-10.37522,  2.85245,  249,        1,
(-31/10| 21/5 ),-3.10000, 4.20000, -7.65790,  7.55898,  249,        3,
( 11/10|-21/5 ), 1.10000,-4.20000,  2.71732,-10.41143,  249,        3,
( 21/5 |-11/10), 4.20000,-1.10000, 10.37522,  2.85245,  249,        1,
( 31/10| 11/10), 3.10000, 1.10000,  7.65790,  7.55898,  249,        2,
( -1/2 |  4   ),-0.50000, 4.00000, -1.23515, 10.69667,  250,        3,
( -4   |  1/2 ),-4.00000, 0.50000, -9.88116, -4.27867,  250,        1,
( -7/2 | -1/2 ),-3.50000,-0.50000, -8.64602, -6.41800,  250,        2,
(  1/2 |  7/2 ), 0.50000, 3.50000,  1.23515, 10.69667,  250,        2,
(  4   | -7/2 ), 4.00000,-3.50000,  9.88116, -4.27867,  250,        1,
(  7/2 | -4   ), 3.50000,-4.00000,  8.64602, -6.41800,  250,        3,
( -1/2 | -7/2 ),-0.50000,-3.50000, -1.23515,-10.69667,  251,        2,
( -4   |  7/2 ),-4.00000, 3.50000, -9.88116,  4.27867,  251,        1,
( -7/2 |  4   ),-3.50000, 4.00000, -8.64602,  6.41800,  251,        3,
(  1/2 | -4   ), 0.50000,-4.00000,  1.23515,-10.69667,  251,        3,
(  4   | -1/2 ), 4.00000,-0.50000,  9.88116,  4.27867,  251,        1,
(  7/2 |  1/2 ), 3.50000, 0.50000,  8.64602,  6.41800,  251,        2,
(-11/5 |-11/5 ),-2.20000,-2.20000, -5.43464, -9.41307,  252,        2,
(-11/5 | 22/5 ),-2.20000, 4.40000, -5.43464,  9.41307,  252,        3,
(-22/5 | 11/5 ),-4.40000, 2.20000,-10.86928,  0.00000,  252,        1,
( 11/5 |-22/5 ), 2.20000,-4.40000,  5.43464, -9.41307,  252,        3,
( 11/5 | 11/5 ), 2.20000, 2.20000,  5.43464,  9.41307,  252,        2,
( 22/5 |-11/5 ), 4.40000,-2.20000, 10.86928,  0.00000,  252,        1,
(-13/5 | -9/5 ),-2.60000,-1.80000, -6.42276, -8.84258,  253,        3,
(-22/5 |  9/5 ),-4.40000, 1.80000,-10.86928, -1.14098,  253,        3,
( -9/5 | 22/5 ),-1.80000, 4.40000, -4.44652,  9.98356,  253,        1,
( 13/5 |-22/5 ), 2.60000,-4.40000,  6.42276, -8.84258,  253,        2,
( 22/5 |-13/5 ), 4.40000,-2.60000, 10.86928, -1.14098,  253,        2,
(  9/5 | 13/5 ), 1.80000, 2.60000,  4.44652,  9.98356,  253,        1,
(-13/5 | 22/5 ),-2.60000, 4.40000, -6.42276,  8.84258,  254,        2,
(-22/5 | 13/5 ),-4.40000, 2.60000,-10.86928,  1.14098,  254,        2,
( -9/5 |-13/5 ),-1.80000,-2.60000, -4.44652, -9.98356,  254,        1,
( 13/5 |  9/5 ), 2.60000, 1.80000,  6.42276,  8.84258,  254,        3,
( 22/5 | -9/5 ), 4.40000,-1.80000, 10.86928,  1.14098,  254,        3,
(  9/5 |-22/5 ), 1.80000,-4.40000,  4.44652, -9.98356,  254,        1,
(-17/10|-27/10),-1.70000,-2.70000, -4.19949,-10.12618,  255,        2,
(-22/5 | 27/10),-4.40000, 2.70000,-10.86928,  1.42622,  255,        1,
(-27/10| 22/5 ),-2.70000, 4.40000, -6.66979,  8.69996,  255,        3,
( 17/10|-22/5 ), 1.70000,-4.40000,  4.19949,-10.12618,  255,        3,
( 22/5 |-17/10), 4.40000,-1.70000, 10.86928,  1.42622,  255,        1,
( 27/10| 17/10), 2.70000, 1.70000,  6.66979,  8.69996,  255,        2,
(-17/10| 22/5 ),-1.70000, 4.40000, -4.19949, 10.12618,  256,        3,
(-22/5 | 17/10),-4.40000, 1.70000,-10.86928, -1.42622,  256,        1,
(-27/10|-17/10),-2.70000,-1.70000, -6.66979, -8.69996,  256,        2,
( 17/10| 27/10), 1.70000, 2.70000,  4.19949, 10.12618,  256,        2,
( 22/5 |-27/10), 4.40000,-2.70000, 10.86928, -1.42622,  256,        1,
( 27/10|-22/5 ), 2.70000,-4.40000,  6.66979, -8.69996,  256,        3,
( -1/10|-19/5 ),-0.10000,-3.80000, -0.24703,-10.98192,  257,        3,
(-19/5 | 39/10),-3.80000, 3.90000, -9.38711,  5.70489,  257,        1,
(-39/10| 19/5 ),-3.90000, 3.80000, -9.63414,  5.27703,  257,        3,
(  1/10|-39/10), 0.10000,-3.90000,  0.24703,-10.98192,  257,        2,
( 19/5 |  1/10), 3.80000, 0.10000,  9.38711,  5.70489,  257,        1,
( 39/10| -1/10), 3.90000,-0.10000,  9.63414,  5.27703,  257,        2,
( -1/10| 39/10),-0.10000, 3.90000, -0.24703, 10.98192,  258,        2,
(-19/5 | -1/10),-3.80000,-0.10000, -9.38711, -5.70489,  258,        1,
(-39/10|  1/10),-3.90000, 0.10000, -9.63414, -5.27703,  258,        2,
(  1/10| 19/5 ), 0.10000, 3.80000,  0.24703, 10.98192,  258,        3,
( 19/5 |-39/10), 3.80000,-3.90000,  9.38711, -5.70489,  258,        1,
( 39/10|-19/5 ), 3.90000,-3.80000,  9.63414, -5.27703,  258,        3,
(-14/5 | -8/5 ),-2.80000,-1.60000, -6.91681, -8.55734,  259,        1,
(-22/5 |  8/5 ),-4.40000, 1.60000,-10.86928, -1.71147,  259,        2,
( -8/5 | 22/5 ),-1.60000, 4.40000, -3.95247, 10.26881,  259,        2,
( 14/5 |-22/5 ), 2.80000,-4.40000,  6.91681, -8.55734,  259,        1,
( 22/5 |-14/5 ), 4.40000,-2.80000, 10.86928, -1.71147,  259,        3,
(  8/5 | 14/5 ), 1.60000, 2.80000,  3.95247, 10.26881,  259,        3,
(-14/5 | 22/5 ),-2.80000, 4.40000, -6.91681,  8.55734,  260,        1,
(-22/5 | 14/5 ),-4.40000, 2.80000,-10.86928,  1.71147,  260,        3,
( -8/5 |-14/5 ),-1.60000,-2.80000, -3.95247,-10.26881,  260,        3,
( 14/5 |  8/5 ), 2.80000, 1.60000,  6.91681,  8.55734,  260,        1,
( 22/5 | -8/5 ), 4.40000,-1.60000, 10.86928,  1.71147,  260,        2,
(  8/5 |-22/5 ), 1.60000,-4.40000,  3.95247,-10.26881,  260,        2,
(-17/5 | -4/5 ),-3.40000,-0.80000, -8.39899, -7.13112,  261,        1,
(-21/5 |  4/5 ),-4.20000, 0.80000,-10.37522, -3.70818,  261,        2,
( -4/5 | 21/5 ),-0.80000, 4.20000, -1.97623, 10.83930,  261,        2,
( 17/5 |-21/5 ), 3.40000,-4.20000,  8.39899, -7.13112,  261,        1,
( 21/5 |-17/5 ), 4.20000,-3.40000, 10.37522, -3.70818,  261,        3,
(  4/5 | 17/5 ), 0.80000, 3.40000,  1.97623, 10.83930,  261,        3,
(-17/5 | 21/5 ),-3.40000, 4.20000, -8.39899,  7.13112,  262,        1,
(-21/5 | 17/5 ),-4.20000, 3.40000,-10.37522,  3.70818,  262,        3,
( -4/5 |-17/5 ),-0.80000,-3.40000, -1.97623,-10.83930,  262,        3,
( 17/5 |  4/5 ), 3.40000, 0.80000,  8.39899,  7.13112,  262,        1,
( 21/5 | -4/5 ), 4.20000,-0.80000, 10.37522,  3.70818,  262,        2,
(  4/5 |-21/5 ), 0.80000,-4.20000,  1.97623,-10.83930,  262,        2,
( -2   |  9/2 ),-2.00000, 4.50000, -4.94058,  9.98356,  263,        1,
( -5/2 | -2   ),-2.50000,-2.00000, -6.17573, -9.27045,  263,        3,
( -9/2 |  2   ),-4.50000, 2.00000,-11.11631, -0.71311,  263,        3,
(  2   |  5/2 ), 2.00000, 2.50000,  4.94058,  9.98356,  263,        1,
(  5/2 | -9/2 ), 2.50000,-4.50000,  6.17573, -9.27045,  263,        2,
(  9/2 | -5/2 ), 4.50000,-2.50000, 11.11631, -0.71311,  263,        2,
( -2   | -5/2 ),-2.00000,-2.50000, -4.94058, -9.98356,  264,        1,
( -5/2 |  9/2 ),-2.50000, 4.50000, -6.17573,  9.27045,  264,        2,
( -9/2 |  5/2 ),-4.50000, 2.50000,-11.11631,  0.71311,  264,        2,
(  2   | -9/2 ), 2.00000,-4.50000,  4.94058, -9.98356,  264,        1,
(  5/2 |  2   ), 2.50000, 2.00000,  6.17573,  9.27045,  264,        3,
(  9/2 | -2   ), 4.50000,-2.00000, 11.11631,  0.71311,  264,        3,
(-18/5 | -3/5 ),-3.60000,-0.60000, -8.89305, -6.84587,  265,        2,
(-21/5 |  3/5 ),-4.20000, 0.60000,-10.37522, -4.27867,  265,        1,
( -3/5 | 21/5 ),-0.60000, 4.20000, -1.48217, 11.12454,  265,        3,
( 18/5 |-21/5 ), 3.60000,-4.20000,  8.89305, -6.84587,  265,        3,
( 21/5 |-18/5 ), 4.20000,-3.60000, 10.37522, -4.27867,  265,        1,
(  3/5 | 18/5 ), 0.60000, 3.60000,  1.48217, 11.12454,  265,        2,
(-18/5 | 21/5 ),-3.60000, 4.20000, -8.89305,  6.84587,  266,        3,
(-21/5 | 18/5 ),-4.20000, 3.60000,-10.37522,  4.27867,  266,        1,
( -3/5 |-18/5 ),-0.60000,-3.60000, -1.48217,-11.12454,  266,        2,
( 18/5 |  3/5 ), 3.60000, 0.60000,  8.89305,  6.84587,  266,        2,
( 21/5 | -3/5 ), 4.20000,-0.60000, 10.37522,  4.27867,  266,        1,
(  3/5 |-21/5 ), 0.60000,-4.20000,  1.48217,-11.12454,  266,        3,
(-16/5 | -6/5 ),-3.20000,-1.20000, -7.90493, -7.98685,  267,        2,
(-22/5 |  6/5 ),-4.40000, 1.20000,-10.86928, -2.85245,  267,        1,
( -6/5 | 22/5 ),-1.20000, 4.40000, -2.96435, 10.83930,  267,        3,
( 16/5 |-22/5 ), 3.20000,-4.40000,  7.90493, -7.98685,  267,        3,
( 22/5 |-16/5 ), 4.40000,-3.20000, 10.86928, -2.85245,  267,        1,
(  6/5 | 16/5 ), 1.20000, 3.20000,  2.96435, 10.83930,  267,        2,
(-16/5 | 22/5 ),-3.20000, 4.40000, -7.90493,  7.98685,  268,        3,
(-22/5 | 16/5 ),-4.40000, 3.20000,-10.86928,  2.85245,  268,        1,
( -6/5 |-16/5 ),-1.20000,-3.20000, -2.96435,-10.83930,  268,        2,
( 16/5 |  6/5 ), 3.20000, 1.20000,  7.90493,  7.98685,  268,        2,
( 22/5 | -6/5 ), 4.40000,-1.20000, 10.86928,  2.85245,  268,        1,
(  6/5 |-22/5 ), 1.20000,-4.40000,  2.96435,-10.83930,  268,        3,
( -3   | -3/2 ),-3.00000,-1.50000, -7.41087, -8.55734,  269,        1,
( -3/2 |  9/2 ),-1.50000, 4.50000, -3.70544, 10.69667,  269,        2,
( -9/2 |  3/2 ),-4.50000, 1.50000,-11.11631, -2.13933,  269,        2,
(  3   | -9/2 ), 3.00000,-4.50000,  7.41087, -8.55734,  269,        1,
(  3/2 |  3   ), 1.50000, 3.00000,  3.70544, 10.69667,  269,        3,
(  9/2 | -3   ), 4.50000,-3.00000, 11.11631, -2.13933,  269,        3,
( -3   |  9/2 ),-3.00000, 4.50000, -7.41087,  8.55734,  270,        1,
( -3/2 | -3   ),-1.50000,-3.00000, -3.70544,-10.69667,  270,        3,
( -9/2 |  3   ),-4.50000, 3.00000,-11.11631,  2.13933,  270,        3,
(  3   |  3/2 ), 3.00000, 1.50000,  7.41087,  8.55734,  270,        1,
(  3/2 | -9/2 ), 1.50000,-4.50000,  3.70544,-10.69667,  270,        2,
(  9/2 | -3/2 ), 4.50000,-1.50000, 11.11631,  2.13933,  270,        2,
(-23/10|-23/10),-2.30000,-2.30000, -5.68167, -9.84094,  271,        2,
(-23/10| 23/5 ),-2.30000, 4.60000, -5.68167,  9.84094,  271,        3,
(-23/5 | 23/10),-4.60000, 2.30000,-11.36334,  0.00000,  271,        1,
( 23/10|-23/5 ), 2.30000,-4.60000,  5.68167, -9.84094,  271,        3,
( 23/10| 23/10), 2.30000, 2.30000,  5.68167,  9.84094,  271,        2,
( 23/5 |-23/10), 4.60000,-2.30000, 11.36334,  0.00000,  271,        1,
(-11/5 | 23/5 ),-2.20000, 4.60000, -5.43464,  9.98356,  272,        1,
(-12/5 |-11/5 ),-2.40000,-2.20000, -5.92870, -9.69832,  272,        3,
(-23/5 | 11/5 ),-4.60000, 2.20000,-11.36334, -0.28524,  272,        3,
( 11/5 | 12/5 ), 2.20000, 2.40000,  5.43464,  9.98356,  272,        1,
( 12/5 |-23/5 ), 2.40000,-4.60000,  5.92870, -9.69832,  272,        2,
( 23/5 |-12/5 ), 4.60000,-2.40000, 11.36334, -0.28524,  272,        2,
(-11/5 |-12/5 ),-2.20000,-2.40000, -5.43464, -9.98356,  273,        1,
(-12/5 | 23/5 ),-2.40000, 4.60000, -5.92870,  9.69832,  273,        2,
(-23/5 | 12/5 ),-4.60000, 2.40000,-11.36334,  0.28524,  273,        2,
( 11/5 |-23/5 ), 2.20000,-4.60000,  5.43464, -9.98356,  273,        1,
( 12/5 | 11/5 ), 2.40000, 2.20000,  5.92870,  9.69832,  273,        3,
( 23/5 |-11/5 ), 4.60000,-2.20000, 11.36334,  0.28524,  273,        3,
(-18/5 | -7/10),-3.60000,-0.70000, -8.89305, -7.13112,  274,        1,
(-43/10|  7/10),-4.30000, 0.70000,-10.62225, -4.13605,  274,        2,
( -7/10| 43/10),-0.70000, 4.30000, -1.72920, 11.26716,  274,        2,
( 18/5 |-43/10), 3.60000,-4.30000,  8.89305, -7.13112,  274,        1,
( 43/10|-18/5 ), 4.30000,-3.60000, 10.62225, -4.13605,  274,        3,
(  7/10| 18/5 ), 0.70000, 3.60000,  1.72920, 11.26716,  274,        3,
(-18/5 | 43/10),-3.60000, 4.30000, -8.89305,  7.13112,  275,        1,
(-43/10| 18/5 ),-4.30000, 3.60000,-10.62225,  4.13605,  275,        3,
( -7/10|-18/5 ),-0.70000,-3.60000, -1.72920,-11.26716,  275,        3,
( 18/5 |  7/10), 3.60000, 0.70000,  8.89305,  7.13112,  275,        1,
( 43/10| -7/10), 4.30000,-0.70000, 10.62225,  4.13605,  275,        2,
(  7/10|-43/10), 0.70000,-4.30000,  1.72920,-11.26716,  275,        2,
( -4   |  0   ),-4.00000, 0.00000, -9.88116, -5.70489,  276,    1+2+3,
(  0   |  4   ), 0.00000, 4.00000,  0.00000, 11.40979,  276,    1+2+3,
(  4   | -4   ), 4.00000,-4.00000,  9.88116, -5.70489,  276,    1+2+3,
( -4   |  4   ),-4.00000, 4.00000, -9.88116,  5.70489,  277,    1+2+3,
(  0   | -4   ), 0.00000,-4.00000,  0.00000,-11.40979,  277,    1+2+3,
(  4   |  0   ), 4.00000, 0.00000,  9.88116,  5.70489,  277,    1+2+3,
( -1/5 |-39/10),-0.20000,-3.90000, -0.49406,-11.40979,  278,        1,
(-39/10| 41/10),-3.90000, 4.10000, -9.63414,  6.13276,  278,        2,
(-41/10| 39/10),-4.10000, 3.90000,-10.12819,  5.27703,  278,        2,
(  1/5 |-41/10), 0.20000,-4.10000,  0.49406,-11.40979,  278,        1,
( 39/10|  1/5 ), 3.90000, 0.20000,  9.63414,  6.13276,  278,        3,
( 41/10| -1/5 ), 4.10000,-0.20000, 10.12819,  5.27703,  278,        3,
( -1/5 | 41/10),-0.20000, 4.10000, -0.49406, 11.40979,  279,        1,
(-39/10| -1/5 ),-3.90000,-0.20000, -9.63414, -6.13276,  279,        3,
(-41/10|  1/5 ),-4.10000, 0.20000,-10.12819, -5.27703,  279,        3,
(  1/5 | 39/10), 0.20000, 3.90000,  0.49406, 11.40979,  279,        1,
( 39/10|-41/10), 3.90000,-4.10000,  9.63414, -6.13276,  279,        2,
( 41/10|-39/10), 4.10000,-3.90000, 10.12819, -5.27703,  279,        2,
(-14/5 | -9/5 ),-2.80000,-1.80000, -6.91681, -9.12783,  280,        2,
(-23/5 |  9/5 ),-4.60000, 1.80000,-11.36334, -1.42622,  280,        1,
( -9/5 | 23/5 ),-1.80000, 4.60000, -4.44652, 10.55405,  280,        3,
( 14/5 |-23/5 ), 2.80000,-4.60000,  6.91681, -9.12783,  280,        3,
( 23/5 |-14/5 ), 4.60000,-2.80000, 11.36334, -1.42622,  280,        1,
(  9/5 | 14/5 ), 1.80000, 2.80000,  4.44652, 10.55405,  280,        2,
(-14/5 | 23/5 ),-2.80000, 4.60000, -6.91681,  9.12783,  281,        3,
(-23/5 | 14/5 ),-4.60000, 2.80000,-11.36334,  1.42622,  281,        1,
( -9/5 |-14/5 ),-1.80000,-2.80000, -4.44652,-10.55405,  281,        2,
( 14/5 |  9/5 ), 2.80000, 1.80000,  6.91681,  9.12783,  281,        2,
( 23/5 | -9/5 ), 4.60000,-1.80000, 11.36334,  1.42622,  281,        1,
(  9/5 |-23/5 ), 1.80000,-4.60000,  4.44652,-10.55405,  281,        3,
(-19/5 | -2/5 ),-3.80000,-0.40000, -9.38711, -6.56063,  282,        3,
( -2/5 | 21/5 ),-0.40000, 4.20000, -0.98812, 11.40979,  282,        1,
(-21/5 |  2/5 ),-4.20000, 0.40000,-10.37522, -4.84916,  282,        3,
( 19/5 |-21/5 ), 3.80000,-4.20000,  9.38711, -6.56063,  282,        2,
(  2/5 | 19/5 ), 0.40000, 3.80000,  0.98812, 11.40979,  282,        1,
( 21/5 |-19/5 ), 4.20000,-3.80000, 10.37522, -4.84916,  282,        2,
(-19/5 | 21/5 ),-3.80000, 4.20000, -9.38711,  6.56063,  283,        2,
( -2/5 |-19/5 ),-0.40000,-3.80000, -0.98812,-11.40979,  283,        1,
(-21/5 | 19/5 ),-4.20000, 3.80000,-10.37522,  4.84916,  283,        2,
( 19/5 |  2/5 ), 3.80000, 0.40000,  9.38711,  6.56063,  283,        3,
(  2/5 |-21/5 ), 0.40000,-4.20000,  0.98812,-11.40979,  283,        1,
( 21/5 | -2/5 ), 4.20000,-0.40000, 10.37522,  4.84916,  283,        3,
( -3/5 |-37/10),-0.60000,-3.70000, -1.48217,-11.40979,  284,        1,
(-37/10| 43/10),-3.70000, 4.30000, -9.14008,  6.98849,  284,        2,
(-43/10| 37/10),-4.30000, 3.70000,-10.62225,  4.42129,  284,        2,
(  3/5 |-43/10), 0.60000,-4.30000,  1.48217,-11.40979,  284,        1,
( 37/10|  3/5 ), 3.70000, 0.60000,  9.14008,  6.98849,  284,        3,
( 43/10| -3/5 ), 4.30000,-0.60000, 10.62225,  4.42129,  284,        3,
( -3/5 | 43/10),-0.60000, 4.30000, -1.48217, 11.40979,  285,        1,
(-37/10| -3/5 ),-3.70000,-0.60000, -9.14008, -6.98849,  285,        3,
(-43/10|  3/5 ),-4.30000, 0.60000,-10.62225, -4.42129,  285,        3,
(  3/5 | 37/10), 0.60000, 3.70000,  1.48217, 11.40979,  285,        1,
( 37/10|-43/10), 3.70000,-4.30000,  9.14008, -6.98849,  285,        2,
( 43/10|-37/10), 4.30000,-3.70000, 10.62225, -4.42129,  285,        2,
(-18/5 | -4/5 ),-3.60000,-0.80000, -8.89305, -7.41636,  286,        3,
(-22/5 |  4/5 ),-4.40000, 0.80000,-10.86928, -3.99342,  286,        3,
( -4/5 | 22/5 ),-0.80000, 4.40000, -1.97623, 11.40979,  286,        1,
( 18/5 |-22/5 ), 3.60000,-4.40000,  8.89305, -7.41636,  286,        2,
( 22/5 |-18/5 ), 4.40000,-3.60000, 10.86928, -3.99342,  286,        2,
(  4/5 | 18/5 ), 0.80000, 3.60000,  1.97623, 11.40979,  286,        1,
(-18/5 | 22/5 ),-3.60000, 4.40000, -8.89305,  7.41636,  287,        2,
(-22/5 | 18/5 ),-4.40000, 3.60000,-10.86928,  3.99342,  287,        2,
( -4/5 |-18/5 ),-0.80000,-3.60000, -1.97623,-11.40979,  287,        1,
( 18/5 |  4/5 ), 3.60000, 0.80000,  8.89305,  7.41636,  287,        3,
( 22/5 | -4/5 ), 4.40000,-0.80000, 10.86928,  3.99342,  287,        3,
(  4/5 |-22/5 ), 0.80000,-4.40000,  1.97623,-11.40979,  287,        1,
(-12/5 |-23/10),-2.40000,-2.30000, -5.92870, -9.98356,  288,        1,
(-23/10| 47/10),-2.30000, 4.70000, -5.68167, 10.12618,  288,        2,
(-47/10| 23/10),-4.70000, 2.30000,-11.61037, -0.14262,  288,        2,
( 12/5 |-47/10), 2.40000,-4.70000,  5.92870, -9.98356,  288,        1,
( 23/10| 12/5 ), 2.30000, 2.40000,  5.68167, 10.12618,  288,        3,
( 47/10|-12/5 ), 4.70000,-2.40000, 11.61037, -0.14262,  288,        3,
(-12/5 | 47/10),-2.40000, 4.70000, -5.92870,  9.98356,  289,        1,
(-23/10|-12/5 ),-2.30000,-2.40000, -5.68167,-10.12618,  289,        3,
(-47/10| 12/5 ),-4.70000, 2.40000,-11.61037,  0.14262,  289,        3,
( 12/5 | 23/10), 2.40000, 2.30000,  5.92870,  9.98356,  289,        1,
( 23/10|-47/10), 2.30000,-4.70000,  5.68167,-10.12618,  289,        2,
( 47/10|-23/10), 4.70000,-2.30000, 11.61037,  0.14262,  289,        2,
(-16/5 | -7/5 ),-3.20000,-1.40000, -7.90493, -8.55734,  290,        1,
(-23/5 |  7/5 ),-4.60000, 1.40000,-11.36334, -2.56720,  290,        2,
( -7/5 | 23/5 ),-1.40000, 4.60000, -3.45841, 11.12454,  290,        2,
( 16/5 |-23/5 ), 3.20000,-4.60000,  7.90493, -8.55734,  290,        1,
( 23/5 |-16/5 ), 4.60000,-3.20000, 11.36334, -2.56720,  290,        3,
(  7/5 | 16/5 ), 1.40000, 3.20000,  3.45841, 11.12454,  290,        3,
(-16/5 | 23/5 ),-3.20000, 4.60000, -7.90493,  8.55734,  291,        1,
(-23/5 | 16/5 ),-4.60000, 3.20000,-11.36334,  2.56720,  291,        3,
( -7/5 |-16/5 ),-1.40000,-3.20000, -3.45841,-11.12454,  291,        3,
( 16/5 |  7/5 ), 3.20000, 1.40000,  7.90493,  8.55734,  291,        1,
( 23/5 | -7/5 ), 4.60000,-1.40000, 11.36334,  2.56720,  291,        2,
(  7/5 |-23/5 ), 1.40000,-4.60000,  3.45841,-11.12454,  291,        2,
( -1   | -7/2 ),-1.00000,-3.50000, -2.47029,-11.40979,  292,        1,
( -7/2 |  9/2 ),-3.50000, 4.50000, -8.64602,  7.84423,  292,        2,
( -9/2 |  7/2 ),-4.50000, 3.50000,-11.11631,  3.56556,  292,        2,
(  1   | -9/2 ), 1.00000,-4.50000,  2.47029,-11.40979,  292,        1,
(  7/2 |  1   ), 3.50000, 1.00000,  8.64602,  7.84423,  292,        3,
(  9/2 | -1   ), 4.50000,-1.00000, 11.11631,  3.56556,  292,        3,
( -1   |  9/2 ),-1.00000, 4.50000, -2.47029, 11.40979,  293,        1,
( -7/2 | -1   ),-3.50000,-1.00000, -8.64602, -7.84423,  293,        3,
( -9/2 |  1   ),-4.50000, 1.00000,-11.11631, -3.56556,  293,        3,
(  1   |  7/2 ), 1.00000, 3.50000,  2.47029, 11.40979,  293,        1,
(  7/2 | -9/2 ), 3.50000,-4.50000,  8.64602, -7.84423,  293,        2,
(  9/2 | -7/2 ), 4.50000,-3.50000, 11.11631, -3.56556,  293,        2,
(-22/5 |  7/10),-4.40000, 0.70000,-10.86928, -4.27867,  294,        1,
(-37/10| -7/10),-3.70000,-0.70000, -9.14008, -7.27374,  294,        2,
( -7/10| 22/5 ),-0.70000, 4.40000, -1.72920, 11.55241,  294,        3,
( 22/5 |-37/10), 4.40000,-3.70000, 10.86928, -4.27867,  294,        1,
( 37/10|-22/5 ), 3.70000,-4.40000,  9.14008, -7.27374,  294,        3,
(  7/10| 37/10), 0.70000, 3.70000,  1.72920, 11.55241,  294,        2,
